time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
3.4565,1.3633,0.0735,0.7768,1.417,0.053,1.462,0.6876,0.0564,27
3.5565,1.3841,0.0841,0.8421,1.417,0.051,1.4985,0.658,0.0501,34
3.6565,1.4371,0.0766,0.8459,1.416,0.05,1.5265,0.6815,0.0677,30
3.7565,1.4169,0.0699,0.9596,1.416,0.049,1.545,0.5858,0.0998,29
3.8565,1.4139,0.0926,1.0367,1.416,0.049,1.56,0.5251,0.0544,24
3.9565,1.4323,0.1182,1.1134,1.415,0.05,1.568,0.46,0.0585,24
4.0565,1.3522,0.097,1.1345,1.414,0.052,1.575,0.4471,0.1085,27
4.1565,1.4,0.0189,1.2258,1.412,0.053,1.578,0.3541,0.0618,28
4.2565,1.3721,0.0794,1.3238,1.411,0.052,1.579,0.2596,0.0681,34
4.3565,1.2736,0.0846,1.5634,1.412,0.049,1.578,0.1436,0.1644,29
4.4565,1.3908,-0.0759,1.3008,1.414,0.046,1.577,0.3028,0.1497,30
4.5565,1.3754,0.0707,1.4099,1.417,0.043,1.574,0.1715,0.0821,31
4.6565,1.4339,0.0538,1.5102,1.419,0.042,1.57,0.0627,0.0633,31
4.7565,1.436,0.0745,1.6213,1.425,0.041,1.5625,0.0686,0.0345,18
4.8565,1.4091,0.0704,1.5971,1.437,0.047,1.55,0.0595,0.065,31
4.9565,1.3794,0.084,1.6699,1.453,0.072,1.533,0.1559,0.0597,31
5.0565,1.3949,0.0861,1.5807,1.466,0.12,1.511,0.1052,0.0634,35
5.1565,1.4041,0.0642,1.7325,1.474,0.18,1.489,0.2785,0.0485,27
5.2565,1.4305,0.0767,1.6771,1.477,0.241,1.469,0.2692,0.0508,27
5.3565,1.4088,0.0906,1.7225,1.477,0.304,1.451,0.352,0.0407,25
5.4565,1.4089,0.0952,1.7937,1.477,0.362,1.4355,0.4518,0.058,24
5.5565,1.3959,0.0765,1.7817,1.476,0.4225,1.4185,0.5079,0.0441,26
5.6565,1.3988,0.071,1.8673,1.473,0.484,1.399,0.6288,0.0621,25
5.7565,1.4154,0.0635,1.8806,1.467,0.5485,1.378,0.7003,0.0337,32
5.8565,1.399,-0.0136,1.7231,1.4555,0.612,1.357,0.727,0.0647,28
5.9565,1.3722,-0.0044,1.8702,1.442,0.664,1.339,0.8566,0.0808,25
6.0565,1.3825,0.1099,1.9,1.4225,0.7165,1.317,0.8423,0.0851,30
6.1565,1.3928,0.0767,1.8659,1.401,0.764,1.297,0.8922,0.0474,29
6.2565,1.4152,0.0661,1.7617,1.379,0.803,1.278,0.8823,0.0664,27
6.3565,1.3632,0.0812,1.8588,1.356,0.84,1.258,0.9679,0.0898,33
6.4565,1.4042,0.041,1.7626,1.33,0.871,1.236,0.9857,0.0768,29
6.5565,1.3531,0.0597,1.8892,1.3065,0.8925,1.2175,1.0709,0.058,26
6.6565,1.4226,0.0525,1.7304,1.284,0.907,1.203,1.0136,0.1171,23
6.7565,1.406,0.0534,1.6928,1.259,0.918,1.189,1.0114,0.066,25
6.8565,1.394,0.1015,1.7451,1.2235,0.927,1.17,1.0204,0.0582,32
6.9565,1.3759,0.0488,1.8488,1.189,0.927,1.153,1.1359,0.0468,27
7.0565,1.4084,0.0544,1.7,1.154,0.92,1.137,1.0634,0.0632,31
7.1565,1.438,0.0295,1.715,1.121,0.907,1.124,1.1045,0.0923,23
7.2565,1.463,0.0971,1.7521,1.088,0.891,1.114,1.0854,0.0469,25
7.3565,1.4358,0.094,1.6454,1.047,0.864,1.102,1.0195,0.0702,33
7.4565,1.5132,0.1859,1.6939,1.002,0.826,1.09,1.0177,0.0606,31
7.5565,1.4896,0.1798,1.6629,0.9625,0.7825,1.079,0.991,0.0616,26
7.6565,1.4748,0.2254,1.6921,0.922,0.731,1.068,0.9751,0.0486,29
7.7565,1.5104,0.1938,1.6197,0.888,0.682,1.059,0.9696,0.0749,21
7.8565,1.4737,0.3362,1.6639,0.8485,0.62,1.049,0.9217,0.0523,32
7.9565,1.4597,0.3846,1.4886,0.806,0.545,1.04,0.8089,0.081,29
8.0565,1.4774,0.4446,1.6504,0.765,0.473,1.029,0.9457,0.054,27
8.1565,1.4923,0.497,1.5853,0.719,0.392,1.021,0.963,0.0598,29
8.2565,1.4814,0.4836,1.5965,0.6715,0.306,1.012,1.0144,0.05,32
8.3565,1.4879,0.5669,1.5286,0.6225,0.2115,1.0055,1.0719,0.0542,34
8.4565,1.4574,0.6065,1.4945,0.579,0.12,1.0,1.1193,0.0737,27
8.5565,1.459,0.6515,1.4454,0.541,0.04,0.997,1.1907,0.0696,25
8.6565,1.4454,0.6807,1.559,0.5005,-0.0445,0.994,1.3183,0.0585,30
8.7565,1.4473,0.7001,1.4781,0.452,-0.1435,0.992,1.3923,0.073,32
8.8565,1.4149,0.7497,1.4319,0.406,-0.24,0.991,1.4804,0.0672,27
8.9565,1.4029,0.7834,1.4851,0.359,-0.337,0.989,1.6097,0.0784,31
9.0565,1.3759,0.8153,1.4249,0.31,-0.438,0.99,1.7018,0.0635,29
9.1565,1.3955,0.8198,1.4271,0.262,-0.537,0.99,1.8212,0.0623,31
9.2565,1.3801,0.8724,1.4607,0.216,-0.63,0.991,1.9578,0.0346,27
9.3565,1.3455,0.909,1.4639,0.172,-0.717,0.993,2.0598,0.0472,28
9.4565,1.3522,0.9187,1.3479,0.1245,-0.8135,0.996,2.1521,0.0714,32
9.5565,1.3198,0.8853,1.3883,0.074,-0.914,1.0005,2.2226,0.0825,30
9.6565,1.3161,0.9145,1.2947,0.02,-1.013,1.007,2.3405,0.0628,33
9.7565,1.2831,0.9137,1.2232,-0.037,-1.1095,1.013,2.4249,0.0648,30
9.8565,1.2878,0.9722,1.2441,-0.086,-1.187,1.02,2.569,0.0836,23
9.9565,1.2275,0.9657,1.358,-0.131,-1.253,1.026,2.6227,0.0567,21
10.0565,1.1922,0.9719,1.3292,-0.175,-1.318,1.033,2.6834,0.0557,29
10.1565,1.1769,0.9223,1.2681,-0.226,-1.3895,1.041,2.7137,0.0451,30
10.2565,1.1587,0.9109,1.2991,-0.271,-1.4515,1.05,2.7726,0.0542,24
10.3565,1.1543,0.8933,1.1735,-0.313,-1.506,1.058,2.8148,0.0699,27
10.4565,1.1215,0.8899,1.2599,-0.358,-1.559,1.0685,2.8675,0.0669,26
10.5565,1.0209,0.8793,1.1574,-0.406,-1.6095,1.0775,2.8699,0.0776,30
10.6565,1.0381,0.8767,1.2234,-0.454,-1.654,1.088,2.9409,0.0502,25
10.7565,1.0199,0.761,1.1506,-0.497,-1.69,1.0975,2.8829,0.1159,24
10.8565,1.0027,0.8053,1.2558,-0.544,-1.7255,1.1095,2.9696,0.0401,26
10.9565,0.9352,0.8021,1.3113,-0.584,-1.7515,1.1205,2.9775,0.0416,24
11.0565,0.8743,0.7291,1.1806,-0.627,-1.775,1.133,2.9201,0.0652,31
11.1565,0.9124,0.6803,1.1535,-0.671,-1.794,1.148,2.9376,0.055,29
11.2565,0.8833,0.597,1.1447,-0.715,-1.805,1.162,2.8852,0.0956,29
11.3565,0.8403,0.64,1.1674,-0.7585,-1.809,1.1775,2.9247,0.048,30
11.4565,0.7826,0.5358,1.1864,-0.806,-1.806,1.193,2.8298,0.0521,35
11.5565,0.7549,0.5025,1.1656,-0.852,-1.794,1.211,2.8032,0.0496,31
11.6565,0.7223,0.4441,1.1641,-0.895,-1.7765,1.229,2.7479,0.0641,30
11.7565,0.6892,0.3524,1.2384,-0.932,-1.757,1.245,2.6604,0.0734,25
11.8565,0.6459,0.3088,1.2499,-0.9695,-1.7315,1.262,2.6024,0.064,28
11.9565,0.6708,0.2269,1.142,-1.006,-1.7,1.279,2.558,0.0505,27
12.0565,0.6112,0.2513,1.0845,-1.0435,-1.6615,1.296,2.538,0.0575,28
12.1565,0.581,0.1514,1.0959,-1.079,-1.617,1.3135,2.4352,0.0809,26
12.2565,0.5477,0.1133,1.1293,-1.1115,-1.571,1.3315,2.3729,0.0577,24
12.3565,0.5744,-0.0197,1.0979,-1.149,-1.51,1.3505,2.2923,0.158,34
12.4565,0.5013,-0.0447,1.1216,-1.1815,-1.447,1.3725,2.2048,0.0721,24
12.5565,0.4983,-0.0849,1.0279,-1.2065,-1.3925,1.3885,2.1786,0.1114,24
12.6565,0.4318,-0.1896,1.0614,-1.233,-1.329,1.407,2.0467,0.0601,29
12.7565,0.3568,-0.2147,1.1414,-1.2615,-1.258,1.4275,1.9466,0.046,30
12.8565,0.3159,-0.3406,1.052,-1.29,-1.179,1.45,1.8548,0.1016,33
12.9565,0.3073,-0.3666,1.1917,-1.316,-1.104,1.47,1.8046,0.0501,27
13.0565,0.2979,-0.4553,1.0882,-1.337,-1.034,1.488,1.7798,0.0516,27
13.1565,0.2687,-0.5188,1.1148,-1.358,-0.958,1.509,1.7305,0.0439,29
13.2565,0.2259,-0.5554,1.1131,-1.379,-0.8755,1.5295,1.6886,0.0552,32
13.3565,0.1947,-0.6262,1.1106,-1.399,-0.795,1.551,1.6621,0.0597,27
13.4565,0.1618,-0.7193,1.0874,-1.4195,-0.7145,1.5685,1.6529,0.0672,30
13.5565,0.1201,-0.7534,1.1424,-1.4415,-0.6235,1.5895,1.6295,0.0579,32
13.6565,0.0989,-0.8433,1.0926,-1.459,-0.542,1.607,1.6681,0.0537,27
13.7565,0.0678,-0.8678,1.134,-1.472,-0.469,1.625,1.6646,0.0521,29
13.8565,0.0206,-0.9343,1.0662,-1.483,-0.399,1.645,1.6977,0.053,27
13.9565,-0.0194,-1.0088,1.1098,-1.491,-0.333,1.663,1.7112,0.0723,29
14.0565,-0.0075,-1.1353,1.0185,-1.497,-0.2655,1.683,1.8484,0.0861,28
14.1565,-0.0763,-1.1639,1.1608,-1.503,-0.202,1.702,1.8038,0.0573,29
14.2565,-0.1233,-1.1594,1.1492,-1.508,-0.144,1.719,1.8092,0.0394,27
14.3565,-0.1802,-1.2609,1.1415,-1.512,-0.088,1.738,1.8722,0.0582,33
14.4565,-0.2087,-1.298,1.1338,-1.516,-0.032,1.758,1.9239,0.0481,31
14.5565,-0.2308,-1.3848,1.1297,-1.519,0.0145,1.7765,2.0089,0.0881,30
14.6565,-0.2668,-1.4499,1.1031,-1.52,0.0545,1.7935,2.0762,0.0663,28
14.7565,-0.2975,-1.4511,1.192,-1.521,0.087,1.8095,2.0601,0.0543,26
14.8565,-0.3345,-1.5064,1.1585,-1.519,0.1145,1.826,2.1157,0.0399,34
14.9565,-0.3648,-1.5347,1.1815,-1.511,0.137,1.845,2.1327,0.0464,29
15.0565,-0.3859,-1.5934,1.1497,-1.499,0.151,1.861,2.1881,0.0498,33
15.1565,-0.4282,-1.6536,1.1693,-1.485,0.158,1.875,2.2128,0.0554,25
15.2565,-0.4454,-1.6692,1.2279,-1.4685,0.161,1.8885,2.1984,0.0458,30
15.3565,-0.5366,-1.6855,1.2079,-1.451,0.161,1.902,2.1743,0.0409,31
15.4565,-0.5218,-1.7261,1.1927,-1.433,0.156,1.915,2.2123,0.0504,27
15.5565,-0.5639,-1.732,1.2268,-1.414,0.145,1.93,2.1772,0.062,33
15.6565,-0.5929,-1.8656,1.1512,-1.3965,0.127,1.942,2.2895,0.0958,26
15.7565,-0.6643,-1.7672,1.238,-1.38,0.102,1.951,2.1247,0.1089,29
15.8565,-0.6967,-1.8452,1.2209,-1.359,0.063,1.962,2.1515,0.081,33
15.9565,-0.6743,-1.9041,1.319,-1.338,0.016,1.973,2.1343,0.0735,27
16.0565,-0.728,-1.846,1.2565,-1.315,-0.038,1.98,2.0339,0.0619,31
16.1565,-0.7537,-1.8213,1.3142,-1.293,-0.098,1.987,1.927,0.0537,27
16.2565,-0.7734,-1.7334,1.2886,-1.274,-0.153,1.993,1.8012,0.1311,23
16.3565,-0.8124,-1.842,1.3012,-1.254,-0.212,1.998,1.8269,0.0411,29
16.4565,-0.8573,-1.8389,1.3615,-1.23,-0.287,2.006,1.7213,0.0353,34
16.5565,-0.8952,-1.8425,1.3574,-1.2055,-0.3645,2.014,1.6468,0.0585,28
16.6565,-0.8901,-1.81,1.2972,-1.182,-0.437,2.0195,1.5787,0.0415,24
16.7565,-0.9346,-1.7906,1.3898,-1.1555,-0.513,2.0245,1.4435,0.0504,28
16.8565,-0.98,-1.8034,1.4087,-1.1275,-0.5905,2.027,1.3694,0.0629,26
16.9565,-1.0007,-1.7752,1.4225,-1.093,-0.674,2.03,1.261,0.0472,27
17.0565,-0.9967,-1.779,1.438,-1.056,-0.756,2.032,1.1845,0.0378,27
17.1565,-1.0163,-1.7296,1.4449,-1.014,-0.845,2.032,1.0617,0.0338,31
17.2565,-1.0493,-1.7088,1.4395,-0.972,-0.939,2.032,0.9745,0.0272,29
17.3565,-1.0895,-1.6711,1.4421,-0.933,-1.025,2.031,0.8881,0.0393,25
17.4565,-1.1153,-1.6318,1.4794,-0.897,-1.106,2.029,0.7913,0.0437,27
17.5565,-1.1676,-1.585,1.4888,-0.852,-1.2015,2.027,0.7324,0.0767,32
17.6565,-1.172,-1.5555,1.4896,-0.808,-1.29,2.028,0.702,0.0326,27
17.7565,-1.2052,-1.5053,1.5279,-0.764,-1.377,2.024,0.6762,0.0539,32
17.8565,-1.1981,-1.4878,1.5563,-0.718,-1.466,2.017,0.6657,0.0497,29
17.9565,-1.2353,-1.4103,1.4813,-0.673,-1.55,2.01,0.7844,0.0556,31
18.0565,-1.3174,-1.3015,1.554,-0.622,-1.639,2.004,0.8944,0.1469,33
18.1565,-1.2623,-1.3273,1.6381,-0.5695,-1.7235,1.998,0.8755,0.0568,30
18.2565,-1.2825,-1.3,1.5871,-0.524,-1.793,1.99,0.9903,0.0543,25
18.3565,-1.3273,-1.2499,1.551,-0.4765,-1.859,1.982,1.1316,0.1734,30
18.4565,-1.3365,-1.1731,1.6077,-0.426,-1.925,1.973,1.2361,0.0521,27
18.5565,-1.3733,-1.1545,1.5923,-0.377,-1.984,1.9625,1.3482,0.0695,30
18.6565,-1.3642,-1.1157,1.6094,-0.322,-2.044,1.951,1.4369,0.0667,33
18.7565,-1.4038,-0.9877,1.6305,-0.264,-2.099,1.941,1.6218,0.057,31
18.8565,-1.4303,-0.9413,1.6117,-0.208,-2.1445,1.928,1.7441,0.0409,32
18.9565,-1.4174,-0.9073,1.6389,-0.154,-2.1795,1.915,1.8141,0.0285,30
19.0565,-1.4379,-0.8552,1.6742,-0.101,-2.205,1.9025,1.9134,0.1054,30
19.1565,-1.4742,-0.7762,1.6345,-0.047,-2.225,1.889,2.0496,0.0514,31
19.2565,-1.4719,-0.7414,1.6797,0.003,-2.239,1.875,2.1109,0.0477,27
19.3565,-1.4527,-0.6767,1.6242,0.045,-2.247,1.864,2.1832,0.0455,21
19.4565,-1.5404,-0.5396,1.731,0.0915,-2.251,1.8495,2.3677,0.2271,34
19.5565,-1.4695,-0.5801,1.6159,0.142,-2.248,1.831,2.3292,0.0469,27
19.6565,-1.5023,-0.5155,1.717,0.182,-2.241,1.8165,2.4133,0.0307,22
19.7565,-1.4498,-0.5334,1.678,0.23,-2.227,1.798,2.3883,0.0991,33
19.8565,-1.5036,-0.4088,1.7486,0.278,-2.209,1.781,2.533,0.0461,23
19.9565,-1.4965,-0.4016,1.7959,0.322,-2.186,1.7665,2.5479,0.1289,30
20.0565,-1.494,-0.3347,1.7813,0.373,-2.154,1.748,2.6071,0.0483,27
20.1565,-1.5322,-0.2825,1.7853,0.4175,-2.1175,1.7305,2.678,0.066,28
20.2565,-1.508,-0.2877,1.8421,0.462,-2.0725,1.7115,2.6615,0.0612,28
20.3565,-1.5067,-0.1725,1.8936,0.5105,-2.016,1.692,2.7401,0.0458,30
20.4565,-1.6434,-0.3208,1.7421,0.555,-1.957,1.6745,2.7413,1.0907,26
20.5565,-1.541,-0.0939,1.8818,0.5955,-1.896,1.657,2.804,0.0457,28
20.6565,-1.5734,-0.064,1.8589,0.639,-1.828,1.638,2.8381,0.0526,29
20.7565,-1.5514,-0.0472,1.8357,0.6805,-1.7585,1.62,2.8207,0.0442,26
20.8565,-1.0826,0.0113,1.4609,0.724,-1.685,1.602,2.4822,0.9602,29
20.9565,-1.5308,0.0454,1.9674,0.768,-1.608,1.583,2.8576,0.0361,27
21.0565,-1.55,0.0624,1.9681,0.811,-1.523,1.563,2.8726,0.0497,33
21.1565,-1.5612,0.0429,1.9548,0.851,-1.435,1.543,2.8588,0.0494,27
21.2565,-1.5481,0.0736,1.9403,0.889,-1.352,1.523,2.8541,0.0605,29
21.3565,-1.5269,0.0806,1.9251,0.9285,-1.2635,1.503,2.8308,0.0579,26
21.4565,-1.5145,0.084,2.0045,0.966,-1.186,1.486,2.8346,0.0814,27
21.5565,-1.5216,0.1424,1.979,1.004,-1.108,1.467,2.8643,0.0415,27
21.6565,-1.51,0.1062,2.0045,1.043,-1.027,1.448,2.8481,0.0537,29
21.7565,-1.514,0.1203,1.9774,1.0835,-0.9325,1.427,2.8563,0.0593,32
21.8565,-1.462,0.1417,2.0664,1.1155,-0.8495,1.406,2.8394,0.0749,26
21.9565,-1.5146,0.1639,2.0186,1.148,-0.7585,1.3855,2.8881,0.0796,30
22.0565,-1.4666,0.1348,2.0101,1.175,-0.673,1.363,2.8371,0.0437,31
22.1565,-1.4818,0.1805,2.0478,1.203,-0.585,1.342,2.8796,0.0815,31
22.2565,-1.4255,0.1503,2.0693,1.2305,-0.5005,1.3205,2.8352,0.0428,28
22.3565,-1.4399,0.1318,2.0721,1.256,-0.421,1.302,2.8577,0.053,33
22.4565,-1.4178,0.0986,2.0768,1.281,-0.352,1.284,2.8487,0.0505,23
22.5565,-1.4268,0.0761,2.0227,1.3055,-0.291,1.266,2.8588,0.0757,32
22.6565,-1.3974,0.0571,2.0895,1.334,-0.224,1.244,2.8731,0.0454,35
22.7565,-1.378,0.0571,2.0936,1.3615,-0.159,1.223,2.8826,0.0354,30
22.8565,-1.4233,0.0393,2.0724,1.382,-0.109,1.204,2.9404,0.0881,31
22.9565,-1.3517,-0.02,2.1619,1.3995,-0.0655,1.1865,2.9193,0.0426,28
23.0565,-1.3641,-0.0403,2.0771,1.4185,-0.0255,1.1705,2.9266,0.0776,32
23.1565,-1.3118,-0.1239,2.1185,1.4335,0.0045,1.1545,2.9125,0.0804,24
23.2565,-1.2905,-0.1689,2.1454,1.447,0.0285,1.1415,2.9225,0.0376,28
23.3565,-1.2598,-0.1915,2.1488,1.457,0.0435,1.1295,2.9112,0.0559,16
23.4565,-1.2921,-0.2631,2.0301,1.466,0.055,1.118,2.9224,0.043,27
23.5565,-1.2488,-0.3022,2.1201,1.476,0.065,1.103,2.9315,0.0573,31
23.6565,-1.3036,-0.2621,2.2372,1.486,0.066,1.092,3.0333,0.0828,19
23.7565,-1.2356,-0.3671,2.1384,1.493,0.061,1.081,2.9574,0.0664,32
23.8565,-1.1988,-0.4785,2.0976,1.499,0.0485,1.067,2.9356,0.0657,34
23.9565,-1.2439,-0.5239,2.2252,1.5,0.032,1.054,3.0348,0.063,27
24.0565,-1.1776,-0.5807,2.1982,1.499,0.01,1.043,2.9745,0.0893,31
24.1565,-1.1534,-0.6371,2.1398,1.496,-0.019,1.032,2.9375,0.0624,29
24.2565,-1.1228,-0.7304,2.1553,1.491,-0.058,1.023,2.9268,0.0469,33
24.3565,-1.1315,-0.7491,2.2304,1.484,-0.105,1.013,2.9559,0.0632,29
24.4565,-1.1212,-0.8088,2.1243,1.475,-0.1495,1.006,2.9027,0.0664,22
24.5565,-1.0436,-0.8621,2.1311,1.4665,-0.197,1.0,2.8324,0.0725,28
24.6565,-1.0225,-0.9339,2.2101,1.457,-0.255,0.994,2.8439,0.0409,29
24.7565,-1.0038,-0.9884,2.2239,1.448,-0.318,0.989,2.8259,0.0543,31
24.8565,-0.9935,-1.0245,2.21,1.438,-0.379,0.984,2.7986,0.0585,21
24.9565,-0.9437,-1.0776,2.1319,1.428,-0.432,0.981,2.7141,0.0654,25
25.0565,-0.9024,-1.1723,2.1131,1.416,-0.4915,0.978,2.6696,0.0514,26
25.1565,-0.9137,-1.2578,2.2015,1.4,-0.562,0.975,2.7096,0.0424,28
25.2565,-0.8323,-1.3365,2.1577,1.383,-0.635,0.972,2.6087,0.0696,30
25.3565,-0.843,-1.362,2.205,1.3625,-0.7185,0.971,2.6079,0.0536,34
25.4565,-0.8016,-1.4036,2.2029,1.342,-0.804,0.971,2.5441,0.0415,29
25.5565,-0.7408,-1.5888,2.3073,1.3225,-0.8795,0.971,2.5585,0.0966,26
25.6565,-0.7375,-1.5663,2.1342,1.3015,-0.9575,0.971,2.4251,0.0541,30
25.7565,-0.6522,-1.6434,2.1517,1.2805,-1.0325,0.972,2.3452,0.0541,24
25.8565,-0.6321,-1.6283,2.2049,1.256,-1.1135,0.975,2.3114,0.0728,34
25.9565,-0.6053,-1.6975,2.1488,1.2245,-1.2065,0.978,2.2271,0.0497,28
26.0565,-0.5596,-1.7825,2.0864,1.1965,-1.2805,0.981,2.1349,0.0971,26
26.1565,-0.5631,-1.8048,2.1481,1.169,-1.353,0.986,2.1342,0.0523,29
26.2565,-0.492,-1.8785,2.1981,1.14,-1.425,0.993,2.0788,0.112,27
26.3565,-0.4652,-1.9699,2.0723,1.109,-1.493,0.998,1.9646,0.0458,27
26.4565,-0.4668,-1.9413,2.2369,1.077,-1.555,1.004,2.0132,0.0517,29
26.5565,-0.44,-1.9589,2.2274,1.044,-1.611,1.011,1.9501,0.0924,27
26.6565,-0.3958,-2.032,2.0727,1.009,-1.667,1.018,1.7942,0.0622,28
26.7565,-0.3564,-2.0698,2.1224,0.969,-1.726,1.027,1.7535,0.0441,31
26.8565,-0.3039,-2.1372,2.1597,0.931,-1.777,1.036,1.708,0.0779,25
26.9565,-0.2817,-2.1393,2.1021,0.8945,-1.82,1.046,1.6127,0.0537,28
27.0565,-0.2388,-2.2131,2.1108,0.8575,-1.8595,1.057,1.5612,0.0717,26
27.1565,-0.1881,-2.2046,2.0023,0.816,-1.894,1.067,1.4069,0.071,31
27.2565,-0.1842,-2.1951,2.0682,0.7745,-1.921,1.078,1.4053,0.0467,26
27.3565,-0.1391,-2.2387,2.0366,0.731,-1.942,1.09,1.3196,0.066,30
27.4565,-0.1141,-2.2564,2.0242,0.687,-1.958,1.103,1.2568,0.0492,25
27.5565,0.0478,-2.2065,1.9453,0.643,-1.968,1.116,1.0483,0.5117,29
27.6565,-0.0525,-2.2359,2.0578,0.594,-1.975,1.1295,1.161,0.0566,30
27.7565,-0.0056,-2.331,1.9799,0.5435,-1.974,1.1445,1.0615,0.0786,30
27.8565,0.0306,-2.31,2.1035,0.4955,-1.965,1.161,1.1061,0.0761,26
27.9565,0.0485,-2.2127,1.9968,0.448,-1.948,1.1765,0.9501,0.1087,32
28.0565,0.1065,-2.2937,1.9611,0.4,-1.923,1.192,0.9028,0.0637,27
28.1565,0.1796,-2.3245,1.9193,0.359,-1.8955,1.2065,0.8511,0.0466,24
28.2565,0.1706,-2.3045,1.9255,0.312,-1.8595,1.2235,0.8431,0.0422,34
28.3565,0.1867,-2.2894,1.9295,0.2605,-1.8145,1.243,0.838,0.1195,28
28.4565,0.2555,-2.2726,1.8783,0.205,-1.762,1.263,0.8012,0.0789,37
28.5565,0.2548,-2.1844,1.9568,0.15,-1.706,1.281,0.8346,0.0433,25
28.6565,0.316,-2.1697,1.9535,0.106,-1.658,1.298,0.8577,0.0488,25
28.7565,0.3353,-2.1892,1.9059,0.06,-1.602,1.314,0.878,0.0594,29
28.8565,0.3941,-2.1657,1.8461,0.012,-1.5335,1.3335,0.8991,0.0605,30
28.9565,0.394,-2.1088,1.9352,-0.042,-1.448,1.357,0.9803,0.0499,33
29.0565,0.4264,-2.1282,1.8609,-0.092,-1.367,1.377,1.0403,0.049,27
29.1565,0.3612,-1.7991,1.2588,-0.138,-1.2925,1.396,0.7244,1.3978,26
29.2565,0.5186,-2.0058,1.7604,-0.186,-1.214,1.417,1.1141,0.0496,29
29.3565,0.5338,-1.9718,1.7209,-0.2395,-1.1245,1.4375,1.1817,0.0633,32
29.4565,0.5883,-1.9489,1.7618,-0.294,-1.027,1.458,1.3118,0.1142,31
29.5565,0.6001,-1.861,1.8197,-0.341,-0.936,1.477,1.3633,0.0788,25
29.6565,0.6187,-1.7883,1.7414,-0.382,-0.858,1.493,1.3887,0.0532,23
29.7565,0.666,-1.7918,1.7049,-0.432,-0.764,1.512,1.5163,0.0655,33
29.8565,0.7038,-1.7167,1.7007,-0.4845,-0.6685,1.5315,1.5935,0.0426,24
29.9565,0.7828,-1.6974,1.7006,-0.535,-0.578,1.55,1.7356,0.0823,31
30.0565,0.7731,-1.6047,1.7182,-0.5845,-0.4855,1.5695,1.7657,0.0433,26
