time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
3.853,1.2642,0.0899,0.8654,1.098,0.35,1.397,0.6147,0.0424,47
3.953,1.2676,0.1013,0.9271,1.043,0.418,1.371,0.5897,0.0416,47
4.053,1.2668,0.102,0.9787,0.984,0.486,1.348,0.6031,0.0471,47
4.153,1.2874,0.0867,1.0332,0.91,0.55,1.327,0.6658,0.0463,47
4.253,1.2949,0.0948,1.0928,0.822,0.608,1.308,0.7303,0.0516,49
4.353,1.3097,0.0919,1.1595,0.73,0.6455,1.296,0.8131,0.0549,48
4.453,1.2557,0.0943,1.1899,0.633,0.676,1.285,0.8574,0.0375,48
4.553,1.2884,0.0867,1.2267,0.5225,0.7015,1.2775,0.9834,0.0491,48
4.653,1.2843,0.093,1.3352,0.405,0.7265,1.276,1.0854,0.0478,48
4.753,1.3049,0.0787,1.3974,0.2845,0.742,1.275,1.2232,0.0572,48
4.853,1.3099,0.0642,1.4001,0.1645,0.748,1.278,1.3396,0.054,48
4.953,1.292,0.0547,1.4741,0.044,0.748,1.285,1.4401,0.0556,49
5.053,1.3086,0.0588,1.5121,-0.077,0.738,1.295,1.5583,0.0568,48
5.153,1.2996,0.0555,1.5176,-0.197,0.72,1.309,1.6507,0.0551,47
5.253,1.2787,0.0719,1.546,-0.3135,0.693,1.325,1.7233,0.0498,46
5.353,1.2919,0.0613,1.5906,-0.43,0.6585,1.346,1.8388,0.0514,48
5.453,1.2942,0.066,1.6181,-0.5415,0.6175,1.368,1.933,0.0617,46
5.553,1.3188,0.0631,1.7051,-0.6485,0.5695,1.389,2.0559,0.0529,48
5.653,1.2937,0.057,1.7198,-0.75,0.514,1.4175,2.1159,0.0551,48
5.753,1.284,0.0671,1.7371,-0.845,0.4555,1.444,2.1839,0.0563,48
5.853,1.3112,0.064,1.7723,-0.936,0.3955,1.4725,2.2912,0.0472,48
5.953,1.2955,0.0638,1.7797,-1.02,0.3325,1.4985,2.3479,0.0524,48
6.053,1.2858,0.055,1.7766,-1.0935,0.2665,1.526,2.4018,0.0589,48
6.153,1.3043,0.0463,1.7887,-1.155,0.2,1.557,2.4749,0.056,48
6.253,1.2888,0.071,1.8003,-1.2045,0.133,1.5805,2.5037,0.0544,48
6.353,1.2963,0.0578,1.8384,-1.2445,0.0715,1.603,2.5517,0.0622,48
6.453,1.2878,0.054,1.8083,-1.272,0.014,1.624,2.5667,0.0537,47
6.553,1.2776,0.0581,1.7972,-1.288,-0.044,1.6445,2.5722,0.0478,48
6.653,1.2975,0.0701,1.7987,-1.294,-0.105,1.664,2.6009,0.0554,49
6.753,1.2934,0.0534,1.8292,-1.285,-0.158,1.678,2.5915,0.0593,48
6.853,1.2891,0.0602,1.8194,-1.2625,-0.2035,1.693,2.5683,0.0556,48
6.953,1.2863,0.0533,1.7945,-1.231,-0.2415,1.703,2.5362,0.0603,46
7.053,1.3045,0.0534,1.8152,-1.1905,-0.271,1.708,2.5183,0.056,48
7.153,1.311,0.0592,1.7958,-1.14,-0.291,1.71,2.4774,0.056,46
7.253,1.3119,0.0612,1.7935,-1.0745,-0.307,1.711,2.4161,0.0565,48
7.353,1.2899,0.0532,1.7935,-1.0035,-0.316,1.704,2.3247,0.0548,48
7.453,1.298,0.059,1.7941,-0.927,-0.314,1.697,2.2582,0.0585,49
7.553,1.3102,0.0436,1.8216,-0.843,-0.304,1.6825,2.1856,0.057,48
7.653,1.3033,0.0592,1.8032,-0.748,-0.288,1.6655,2.085,0.058,48
7.753,1.2972,0.0488,1.7977,-0.644,-0.263,1.6455,1.972,0.0535,48
7.853,1.2893,0.0301,1.7477,-0.532,-0.2345,1.626,1.8444,0.0583,48
7.953,1.2807,0.0441,1.7632,-0.413,-0.1995,1.604,1.7185,0.0488,48
8.053,1.2851,0.0596,1.7652,-0.2915,-0.161,1.5815,1.6025,0.062,48
8.153,1.2619,0.0719,1.7051,-0.173,-0.1185,1.5565,1.4551,0.06,48
8.253,1.2373,0.1006,1.662,-0.056,-0.066,1.5265,1.311,0.0458,48
8.353,1.2315,0.122,1.6701,0.067,-0.003,1.497,1.1839,0.0609,49
8.453,1.2256,0.1546,1.6711,0.1905,0.068,1.466,1.0588,0.0554,48
8.553,1.1968,0.206,1.6165,0.3135,0.1395,1.4335,0.9045,0.0535,48
8.653,1.1962,0.2191,1.6132,0.436,0.211,1.403,0.7888,0.0412,48
8.753,1.1804,0.2451,1.6143,0.55,0.288,1.374,0.676,0.0503,47
8.853,1.1506,0.2899,1.6,0.657,0.3575,1.3455,0.5595,0.0505,48
8.953,1.1325,0.3091,1.5895,0.754,0.427,1.3175,0.4808,0.0558,48
9.053,1.0873,0.3337,1.6126,0.846,0.5035,1.294,0.4342,0.051,48
9.153,1.0558,0.3774,1.588,0.931,0.582,1.271,0.3974,0.0545,49
9.253,1.0469,0.4035,1.5527,1.005,0.6605,1.25,0.3993,0.0594,48
9.353,1.0119,0.4304,1.5506,1.0715,0.732,1.2335,0.4417,0.0561,48
9.453,0.9708,0.4742,1.5214,1.1275,0.798,1.218,0.4705,0.0588,48
9.553,0.9597,0.5049,1.576,1.177,0.864,1.206,0.5595,0.0502,47
9.653,0.9101,0.5308,1.5521,1.212,0.927,1.198,0.6112,0.0612,47
9.753,0.8869,0.5694,1.4578,1.235,0.976,1.195,0.5963,0.0601,47
9.853,0.8542,0.5672,1.5592,1.246,1.0185,1.192,0.7014,0.0588,48
9.953,0.8188,0.5854,1.5373,1.243,1.0585,1.194,0.7222,0.0535,48
10.053,0.7875,0.6046,1.5096,1.228,1.085,1.2,0.7216,0.0484,44
10.153,0.7703,0.6203,1.5083,1.2015,1.104,1.212,0.7126,0.0526,48
10.253,0.7141,0.6445,1.4771,1.1625,1.12,1.229,0.6991,0.0553,48
10.353,0.6708,0.6562,1.5157,1.1165,1.125,1.249,0.6997,0.0619,48
10.453,0.6111,0.6592,1.4856,1.061,1.118,1.2685,0.6782,0.0633,46
10.553,0.5873,0.6857,1.4334,0.9935,1.1035,1.288,0.6006,0.063,48
10.653,0.5439,0.6851,1.4756,0.914,1.083,1.312,0.5676,0.0558,49
10.753,0.4778,0.7014,1.4889,0.8255,1.0515,1.339,0.5157,0.0459,48
10.853,0.4338,0.7057,1.4735,0.7285,1.013,1.365,0.4394,0.0425,48
10.953,0.3976,0.73,1.4788,0.6255,0.971,1.3925,0.3427,0.0469,48
11.053,0.3366,0.7209,1.4276,0.517,0.9245,1.424,0.2721,0.044,48
11.153,0.2871,0.7243,1.5029,0.403,0.875,1.455,0.1961,0.0478,47
11.253,0.2368,0.7453,1.4794,0.286,0.821,1.481,0.0903,0.0475,47
11.353,0.187,0.7523,1.4622,0.168,0.763,1.508,0.0507,0.0456,47
11.453,0.1534,0.72,1.4996,0.041,0.6985,1.5345,0.1196,0.0573,48
11.553,0.0697,0.7385,1.4467,-0.0805,0.635,1.5585,0.2139,0.05,48
11.653,0.0264,0.7334,1.4488,-0.203,0.5665,1.5835,0.314,0.0549,48
11.753,-0.0223,0.7325,1.4926,-0.3235,0.493,1.605,0.4009,0.0527,48
11.853,-0.0612,0.7259,1.4801,-0.442,0.417,1.622,0.5105,0.0458,48
11.953,-0.126,0.7362,1.4779,-0.554,0.3485,1.635,0.5985,0.0676,48
12.053,-0.1874,0.7192,1.5106,-0.659,0.288,1.645,0.653,0.0579,48
12.153,-0.2378,0.7215,1.4824,-0.762,0.2275,1.654,0.7404,0.0569,48
12.253,-0.2867,0.6826,1.4693,-0.865,0.174,1.657,0.7927,0.0621,49
12.353,-0.3557,0.6778,1.506,-0.956,0.128,1.657,0.8279,0.0526,47
12.453,-0.3883,0.6812,1.5252,-1.032,0.0865,1.653,0.8856,0.0585,48
12.553,-0.4498,0.6582,1.5579,-1.0965,0.0415,1.646,0.898,0.0535,48
12.653,-0.4876,0.633,1.573,-1.154,0.006,1.638,0.9173,0.0562,47
12.753,-0.5396,0.6269,1.5812,-1.2005,-0.019,1.627,0.9252,0.0512,48
12.853,-0.5805,0.6,1.5757,-1.239,-0.037,1.612,0.9169,0.0548,47
12.953,-0.6322,0.5831,1.5492,-1.267,-0.0495,1.5965,0.8974,0.0574,48
13.053,-0.6697,0.5453,1.5388,-1.285,-0.053,1.5745,0.859,0.0531,48
13.153,-0.7036,0.5384,1.5686,-1.289,-0.048,1.551,0.8288,0.0612,49
13.253,-0.7549,0.5063,1.6036,-1.283,-0.0405,1.525,0.7642,0.0476,48
13.353,-0.783,0.474,1.6089,-1.265,-0.023,1.497,0.7013,0.0512,48
13.453,-0.8177,0.4544,1.6217,-1.233,0.004,1.466,0.6321,0.0514,47
13.553,-0.8682,0.4347,1.6396,-1.1895,0.0405,1.435,0.5482,0.0477,48
13.653,-0.9203,0.407,1.6216,-1.139,0.087,1.405,0.4441,0.0525,47
13.753,-0.956,0.3811,1.6222,-1.0775,0.1385,1.377,0.3657,0.0494,48
13.853,-0.9967,0.3443,1.6485,-1.0085,0.194,1.3475,0.3367,0.0599,46
13.953,-1.0377,0.3241,1.6487,-0.9315,0.257,1.319,0.3528,0.0558,48
14.053,-1.0571,0.2941,1.6695,-0.842,0.321,1.285,0.4414,0.0468,47
14.153,-1.0971,0.275,1.6413,-0.75,0.388,1.261,0.5272,0.049,45
14.253,-1.1001,0.2378,1.6837,-0.654,0.4615,1.238,0.6691,0.0526,48
14.353,-1.1349,0.2229,1.6652,-0.549,0.54,1.215,0.804,0.0462,48
14.453,-1.1643,0.1976,1.7273,-0.439,0.618,1.196,0.9925,0.0434,48
14.553,-1.2021,0.1594,1.6757,-0.317,0.6925,1.179,1.1465,0.0505,48
14.653,-1.2186,0.1362,1.7097,-0.1875,0.7645,1.164,1.325,0.0489,48
14.753,-1.2282,0.1158,1.7089,-0.061,0.828,1.157,1.4745,0.0386,49
14.853,-1.2574,0.0738,1.6774,0.0665,0.893,1.151,1.6435,0.0495,48
14.953,-1.2488,0.056,1.7436,0.1905,0.961,1.148,1.8014,0.0453,46
15.053,-1.2513,0.0438,1.7853,0.3135,1.0255,1.149,1.9538,0.0546,48
15.153,-1.2594,0.0055,1.832,0.4305,1.079,1.154,2.1137,0.0425,48
15.253,-1.259,-0.0201,1.8659,0.545,1.128,1.164,2.2506,0.0396,47
15.353,-1.2721,-0.0457,1.8157,0.6515,1.1705,1.176,2.364,0.0478,48
15.453,-1.2702,-0.0771,1.843,0.7525,1.2035,1.1925,2.4808,0.0436,48
15.553,-1.2748,-0.1086,1.8698,0.844,1.2285,1.208,2.5914,0.0506,46
15.653,-1.2732,-0.1343,1.8882,0.93,1.251,1.229,2.6847,0.0461,49
15.753,-1.2618,-0.1314,1.8303,1.007,1.26,1.251,2.7238,0.044,47
15.853,-1.2778,-0.1574,1.8208,1.075,1.258,1.274,2.7997,0.0469,47
15.953,-1.2824,-0.1829,1.7725,1.133,1.252,1.3005,2.8488,0.048,48
16.053,-1.249,-0.2085,1.7985,1.1765,1.24,1.3275,2.8641,0.0482,44
16.153,-1.2589,-0.2242,1.7871,1.2105,1.2205,1.3525,2.8938,0.0604,48
16.253,-1.2345,-0.234,1.8051,1.234,1.1925,1.3815,2.8823,0.0395,48
16.353,-1.2494,-0.2456,1.8022,1.2465,1.161,1.409,2.8918,0.0502,42
16.453,-1.2206,-0.2639,1.7817,1.25,1.124,1.436,2.8547,0.0433,49
16.553,-1.2259,-0.2824,1.8002,1.24,1.075,1.463,2.835,0.0493,47
16.653,-1.1961,-0.2776,1.8089,1.217,1.021,1.491,2.7587,0.046,47
16.753,-1.1569,-0.2909,1.8355,1.183,0.965,1.517,2.6746,0.0428,47
16.853,-1.1366,-0.309,1.8097,1.139,0.905,1.54,2.5932,0.0571,45
16.953,-1.0931,-0.3085,1.8908,1.0865,0.8445,1.5585,2.488,0.0498,46
17.053,-1.0922,-0.309,1.8448,1.023,0.7835,1.5775,2.3956,0.0501,48
17.153,-1.0475,-0.3114,1.8312,0.947,0.715,1.594,2.2557,0.0564,49
17.253,-1.0433,-0.3079,1.8652,0.8625,0.6485,1.609,2.1476,0.05,46
17.353,-1.0067,-0.3023,1.8513,0.767,0.5725,1.616,1.9916,0.0438,48
17.453,-0.9765,-0.3126,1.8774,0.672,0.49,1.62,1.8515,0.0621,48
17.553,-0.9305,-0.3193,1.8484,0.573,0.418,1.62,1.6901,0.045,45
17.653,-0.9105,-0.3187,1.8888,0.47,0.357,1.615,1.5612,0.0651,47
17.753,-0.8667,-0.3165,1.8552,0.359,0.2975,1.608,1.393,0.058,46
17.853,-0.8137,-0.3086,1.8331,0.244,0.241,1.599,1.2148,0.05,47
17.953,-0.7813,-0.2918,1.8093,0.125,0.1865,1.587,1.0486,0.0512,48
18.053,-0.7296,-0.2965,1.8659,0.002,0.128,1.571,0.8958,0.0486,48
18.153,-0.6874,-0.2917,1.8411,-0.121,0.0775,1.553,0.7349,0.0567,48
18.253,-0.6433,-0.2734,1.8387,-0.2425,0.0385,1.529,0.5948,0.0475,48
18.353,-0.6058,-0.2638,1.7883,-0.359,0.008,1.505,0.4638,0.0503,46
18.453,-0.5581,-0.2611,1.8173,-0.473,-0.0155,1.4815,0.4246,0.052,48
18.553,-0.5265,-0.2328,1.7429,-0.583,-0.039,1.453,0.3533,0.0535,47
18.653,-0.4733,-0.226,1.7894,-0.683,-0.056,1.422,0.4559,0.0428,47
18.753,-0.4139,-0.2097,1.8136,-0.78,-0.059,1.394,0.5769,0.0471,49
18.853,-0.3528,-0.2244,1.8304,-0.873,-0.0485,1.365,0.7199,0.0524,46
18.953,-0.2959,-0.1987,1.8066,-0.9575,-0.0285,1.337,0.829,0.0466,46
19.053,-0.2254,-0.1757,1.8279,-1.0365,-0.0015,1.3075,0.9793,0.0501,48
19.153,-0.1856,-0.1518,1.7665,-1.1065,0.029,1.279,1.0576,0.0461,48
19.253,-0.1306,-0.1499,1.7831,-1.1655,0.0675,1.254,1.1824,0.0599,48
19.353,-0.0939,-0.1189,1.7698,-1.214,0.116,1.23,1.2654,0.0484,47
19.453,-0.0441,-0.0991,1.7286,-1.251,0.168,1.206,1.3421,0.052,47
19.553,0.0083,-0.075,1.6993,-1.2785,0.2235,1.1815,1.4188,0.0563,48
19.653,0.0654,-0.0431,1.7097,-1.292,0.2845,1.1615,1.5001,0.0454,48
19.753,0.1379,-0.0279,1.7632,-1.293,0.351,1.143,1.6049,0.0583,48
19.853,0.1785,0.0154,1.701,-1.283,0.4175,1.1285,1.6204,0.0567,48
19.953,0.2157,0.0462,1.6848,-1.259,0.4815,1.116,1.6394,0.0557,48
20.053,0.2733,0.1013,1.6566,-1.224,0.5465,1.11,1.6549,0.0521,48
20.153,0.327,0.1088,1.6213,-1.1765,0.61,1.107,1.6662,0.0564,48
20.253,0.3962,0.1483,1.6792,-1.121,0.671,1.107,1.7037,0.0532,47
20.353,0.4246,0.1859,1.602,-1.059,0.7315,1.113,1.6547,0.0534,48
20.453,0.4697,0.209,1.6127,-0.987,0.789,1.123,1.6426,0.059,48
20.553,0.5208,0.2437,1.5468,-0.904,0.849,1.134,1.6021,0.0539,48
20.653,0.5718,0.2792,1.5619,-0.8135,0.909,1.1475,1.5771,0.0554,48
20.753,0.616,0.3049,1.5578,-0.717,0.96,1.165,1.5364,0.054,47
20.853,0.661,0.3306,1.5589,-0.612,0.9975,1.1845,1.4851,0.0574,48
20.953,0.691,0.3712,1.5286,-0.5,1.031,1.206,1.3992,0.0545,47
21.053,0.7396,0.3877,1.5419,-0.3865,1.0665,1.228,1.3518,0.0583,48
21.153,0.7872,0.4166,1.5133,-0.258,1.097,1.257,1.2732,0.0605,47
21.253,0.8151,0.4611,1.4843,-0.129,1.111,1.285,1.1633,0.049,49
21.353,0.8762,0.4783,1.4752,0.0,1.1175,1.3145,1.0964,0.0561,48
21.453,0.893,0.5276,1.4962,0.1275,1.113,1.3435,0.9757,0.065,48
21.553,0.9382,0.5612,1.4873,0.2415,1.108,1.3715,0.8932,0.062,46
21.653,0.9649,0.6067,1.4726,0.358,1.0965,1.399,0.7834,0.0575,48
21.753,0.9897,0.6203,1.4461,0.5255,1.0575,1.4425,0.6377,0.0654,48
21.853,1.022,0.6506,1.4302,0.6455,1.0135,1.4715,0.5245,0.0691,48
21.953,1.0474,0.71,1.4422,0.764,0.9615,1.4975,0.383,0.0502,48
22.053,1.0751,0.7263,1.4506,0.858,0.905,1.517,0.2889,0.0629,49
22.153,1.0777,0.7572,1.4131,0.9265,0.8515,1.532,0.2142,0.0591,46
22.253,1.1377,0.7805,1.4145,0.986,0.792,1.547,0.2018,0.0582,49
22.353,1.1287,0.813,1.3436,1.0485,0.727,1.562,0.2481,0.0565,48
22.453,1.1563,0.8307,1.3784,1.1065,0.6595,1.571,0.2625,0.0564,48
22.553,1.1731,0.8692,1.3787,1.157,0.589,1.577,0.3436,0.0554,48
22.653,1.1925,0.8955,1.3918,1.1965,0.513,1.58,0.4263,0.0595,48
22.753,1.2036,0.9264,1.3779,1.227,0.435,1.577,0.5308,0.0666,49
22.853,1.228,0.946,1.4042,1.244,0.364,1.569,0.6051,0.0648,48
22.953,1.2392,0.9614,1.3821,1.25,0.2835,1.5625,0.7015,0.0571,48
23.053,1.2624,0.9892,1.3723,1.242,0.204,1.552,0.8058,0.0658,47
23.153,1.2571,0.99,1.376,1.22,0.129,1.539,0.8771,0.0664,47
23.253,1.2544,1.0247,1.3837,1.184,0.063,1.522,0.9742,0.0596,47
23.353,1.2445,1.0534,1.3803,1.1385,0.0055,1.503,1.0604,0.0556,48
23.453,1.2516,1.0567,1.3907,1.0815,-0.0525,1.4815,1.1259,0.0557,48
23.553,1.2478,1.0621,1.3741,1.016,-0.114,1.457,1.2016,0.062,47
23.653,1.2439,1.07,1.3621,0.942,-0.169,1.432,1.2772,0.0548,49
23.753,1.2449,1.0969,1.3764,0.856,-0.2145,1.4015,1.3681,0.0565,48
23.853,1.2334,1.1059,1.3705,0.766,-0.2485,1.3745,1.4328,0.0572,48
23.953,1.233,1.1209,1.4178,0.667,-0.273,1.345,1.5061,0.0627,47
24.053,1.2156,1.1167,1.4099,0.5585,-0.2925,1.3115,1.558,0.0562,48
24.153,1.1819,1.129,1.4014,0.446,-0.309,1.2785,1.62,0.0698,48
24.253,1.2006,1.1331,1.4402,0.333,-0.321,1.2485,1.7041,0.0617,48
24.353,1.1706,1.1225,1.3995,0.215,-0.324,1.22,1.7429,0.0643,47
24.453,1.126,1.1373,1.4004,0.095,-0.314,1.193,1.7922,0.0594,49
24.553,1.1122,1.1336,1.4341,-0.025,-0.296,1.17,1.8458,0.053,47
24.653,1.0796,1.1184,1.4397,-0.1455,-0.2695,1.147,1.8742,0.0547,48
24.753,1.0673,1.1124,1.4699,-0.268,-0.2335,1.127,1.9267,0.0515,48
24.853,1.0442,1.1114,1.4791,-0.3885,-0.1925,1.109,1.9723,0.0552,48
24.953,0.9973,1.0967,1.4737,-0.504,-0.147,1.097,1.9856,0.0582,47
25.053,0.9411,1.0918,1.4359,-0.615,-0.101,1.087,1.9915,0.0609,47
25.153,0.9299,1.085,1.4871,-0.721,-0.0525,1.081,2.0455,0.0547,48
25.253,0.899,1.0719,1.5202,-0.8205,-0.0025,1.075,2.0759,0.0589,48
25.353,0.8422,1.0643,1.5415,-0.911,0.0535,1.071,2.0776,0.0563,48
25.453,0.8125,1.0566,1.5523,-0.9915,0.1175,1.076,2.0888,0.0581,48
25.553,0.7614,1.0248,1.5217,-1.0655,0.1845,1.083,2.0581,0.0593,48
25.653,0.725,1.0038,1.5646,-1.1305,0.2525,1.0945,2.0563,0.0558,48
25.753,0.6784,1.0052,1.5841,-1.1845,0.318,1.108,2.0419,0.0539,48
25.853,0.6436,0.967,1.5673,-1.2255,0.3825,1.128,2.007,0.0574,48
25.953,0.5939,0.9287,1.6082,-1.2565,0.446,1.148,1.9669,0.0492,48
26.053,0.5476,0.9406,1.5852,-1.275,0.506,1.174,1.9183,0.0466,49
26.153,0.5039,0.8913,1.6291,-1.282,0.5585,1.1995,1.8668,0.0609,48
26.253,0.4718,0.8752,1.678,-1.279,0.6075,1.2235,1.8285,0.0589,48
26.353,0.4167,0.8656,1.651,-1.2645,0.6485,1.25,1.7419,0.0427,48
26.453,0.3581,0.8375,1.6808,-1.239,0.678,1.275,1.6556,0.0444,47
26.553,0.3105,0.8241,1.6816,-1.201,0.7,1.302,1.5634,0.0549,47
26.653,0.269,0.7947,1.7098,-1.1495,0.7175,1.3325,1.4698,0.054,48
26.753,0.1903,0.7781,1.7512,-1.092,0.732,1.362,1.3409,0.0507,47
26.853,0.149,0.7392,1.7712,-1.028,0.738,1.389,1.2375,0.0542,47
26.953,0.0942,0.7259,1.7457,-0.955,0.737,1.416,1.0998,0.0498,47
27.053,0.045,0.7007,1.7214,-0.872,0.7285,1.443,0.9587,0.0506,48
27.153,-0.0046,0.6737,1.7839,-0.784,0.713,1.466,0.8426,0.0412,47
27.253,-0.0507,0.6204,1.7766,-0.691,0.6895,1.4865,0.7063,0.0466,48
27.353,-0.1192,0.6001,1.7645,-0.59,0.657,1.504,0.5411,0.0592,47
27.453,-0.1557,0.5821,1.7675,-0.481,0.6125,1.519,0.4105,0.0486,46
27.553,-0.2041,0.5341,1.8093,-0.367,0.5635,1.529,0.3255,0.0551,44
27.653,-0.2536,0.5072,1.8144,-0.2435,0.507,1.539,0.2756,0.0545,48
27.753,-0.3086,0.499,1.8184,-0.117,0.444,1.546,0.3376,0.0428,49
27.853,-0.3528,0.446,1.8345,0.021,0.38,1.55,0.4744,0.0521,47
27.953,-0.4154,0.4082,1.8306,0.144,0.317,1.551,0.632,0.0433,47
28.053,-0.4661,0.3962,1.8544,0.268,0.2485,1.547,0.8094,0.0452,48
28.153,-0.5064,0.3721,1.7923,0.392,0.168,1.537,0.956,0.0528,47
28.253,-0.5658,0.334,1.8257,0.5035,0.0895,1.527,1.1368,0.0465,46
28.353,-0.6061,0.3149,1.8157,0.629,-0.0035,1.5115,1.3113,0.0545,46
28.453,-0.6396,0.2928,1.8219,0.759,-0.109,1.485,1.4937,0.051,48
28.553,-0.6866,0.2796,1.8516,0.855,-0.199,1.461,1.6608,0.0548,49
28.653,-0.7362,0.2471,1.8012,0.941,-0.2805,1.433,1.7964,0.0458,48
28.753,-0.7705,0.2216,1.7719,1.0125,-0.3475,1.41,1.9063,0.0486,46
28.853,-0.8233,0.2024,1.7893,1.0725,-0.406,1.3825,2.0322,0.0435,46
28.953,-0.8657,0.1584,1.8047,1.126,-0.463,1.355,2.1343,0.0479,47
29.053,-0.9073,0.1513,1.8598,1.1715,-0.5185,1.3245,2.2487,0.0383,48
29.153,-0.955,0.1306,1.8293,1.208,-0.572,1.2935,2.3365,0.047,48
29.253,-0.9861,0.1127,1.8233,1.235,-0.623,1.256,2.4076,0.0379,49
29.353,-1.012,0.0924,1.8202,1.247,-0.665,1.227,2.4553,0.0498,48
29.453,-1.0407,0.0656,1.847,1.249,-0.699,1.204,2.4981,0.0521,47
29.553,-1.0789,0.0455,1.8054,1.24,-0.724,1.178,2.5225,0.0449,46
29.653,-1.0882,0.0399,1.831,1.2165,-0.736,1.1535,2.5244,0.0439,48
29.753,-1.1167,0.0253,1.8451,1.1815,-0.74,1.129,2.5259,0.0439,48
29.853,-1.1452,0.0001,1.8366,1.136,-0.74,1.1055,2.5072,0.0548,48
29.953,-1.1767,0.0024,1.8389,1.0805,-0.7325,1.0875,2.4899,0.0539,48
30.053,-1.1761,-0.0218,1.8214,1.014,-0.715,1.073,2.416,0.0513,48
30.153,-1.1886,-0.0391,1.8511,0.939,-0.6905,1.064,2.3602,0.0437,48
30.253,-1.2104,-0.0329,1.815,0.852,-0.6615,1.056,2.2857,0.0427,48
30.353,-1.236,-0.0371,1.795,0.757,-0.625,1.053,2.2064,0.0477,48
30.453,-1.2312,-0.0529,1.7527,0.656,-0.5835,1.053,2.0814,0.0426,48
30.553,-1.2626,-0.0502,1.7935,0.55,-0.537,1.055,2.0169,0.054,47
30.653,-1.2624,-0.0527,1.7474,0.441,-0.487,1.061,1.8872,0.0439,45
30.753,-1.2923,-0.0645,1.7087,0.328,-0.435,1.067,1.7817,0.0453,47
30.853,-1.2911,-0.0649,1.7174,0.188,-0.364,1.085,1.6363,0.0434,49
30.953,-1.2979,-0.0645,1.7272,0.0595,-0.2905,1.104,1.5106,0.048,46
31.053,-1.318,-0.0694,1.7348,-0.062,-0.2175,1.1225,1.4051,0.0504,46
