time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
4.6528,1.3621,0.052,1.0985,1.2275,0.6225,1.114,0.5863,0.0537,48
4.7528,1.3626,0.0456,1.1518,1.1775,0.6755,1.106,0.6581,0.0621,48
4.8528,1.3608,0.0527,1.1948,1.123,0.722,1.104,0.7161,0.0482,47
4.9528,1.3572,0.04,1.2528,1.067,0.762,1.107,0.7917,0.0653,47
5.0528,1.3296,0.0533,1.2605,1.007,0.809,1.116,0.8343,0.0682,47
5.1528,1.3355,0.0359,1.3355,0.948,0.8585,1.13,0.9322,0.0717,48
5.2528,1.3608,0.0476,1.3785,0.886,0.911,1.154,1.0106,0.0722,47
5.3528,1.3604,0.0544,1.4042,0.824,0.9645,1.1795,1.0801,0.0611,48
5.4528,1.3678,0.0542,1.4994,0.755,1.0185,1.2105,1.1785,0.0712,48
5.5528,1.3416,0.0459,1.5206,0.6835,1.059,1.2455,1.239,0.067,48
5.6528,1.3418,0.0533,1.6009,0.604,1.0905,1.284,1.3117,0.0701,48
5.7528,1.3497,0.0676,1.6498,0.52,1.124,1.3235,1.3823,0.0613,48
5.8528,1.3504,0.0429,1.6392,0.436,1.163,1.3675,1.4712,0.0621,48
5.9528,1.3544,0.053,1.6863,0.353,1.1995,1.4145,1.5463,0.0509,48
6.0528,1.3807,0.0618,1.719,0.268,1.225,1.459,1.6306,0.0583,47
6.1528,1.3682,0.0492,1.6908,0.184,1.243,1.505,1.6918,0.0572,47
6.2528,1.3568,0.043,1.7251,0.106,1.2655,1.551,1.7576,0.0667,48
6.3528,1.3672,0.0517,1.7217,0.0325,1.2945,1.5965,1.828,0.0649,48
6.4528,1.3554,0.0576,1.7451,-0.041,1.3215,1.6395,1.8864,0.0563,48
6.5528,1.3576,0.0521,1.7743,-0.116,1.3455,1.6815,1.963,0.0589,48
6.6528,1.3641,0.0378,1.7803,-0.194,1.369,1.719,2.0502,0.0643,48
6.7528,1.3654,0.0796,1.8134,-0.2725,1.391,1.7525,2.0991,0.0576,46
6.8528,1.3577,0.0441,1.7953,-0.352,1.413,1.782,2.1902,0.0568,48
6.9528,1.3604,0.0517,1.8,-0.4335,1.433,1.809,2.2641,0.0687,48
7.0528,1.3578,0.0408,1.8026,-0.5145,1.455,1.827,2.3465,0.0635,48
7.1528,1.372,0.0381,1.8116,-0.5925,1.4745,1.839,2.4337,0.0526,48
7.2528,1.3537,0.0413,1.8,-0.669,1.4915,1.848,2.4893,0.0614,48
7.3528,1.3695,0.049,1.8148,-0.746,1.5055,1.851,2.5687,0.0612,48
7.4528,1.3763,0.0471,1.8137,-0.818,1.514,1.848,2.6397,0.058,46
7.5528,1.359,0.0318,1.7721,-0.888,1.514,1.838,2.6926,0.0656,49
7.6528,1.3862,0.0601,1.7625,-0.9555,1.5075,1.822,2.7536,0.0482,48
7.7528,1.3607,0.0327,1.7685,-1.018,1.503,1.8005,2.7966,0.059,48
7.8528,1.3674,0.0349,1.8089,-1.079,1.502,1.774,2.8528,0.0692,47
7.9528,1.36,0.0517,1.7849,-1.138,1.502,1.7435,2.8888,0.055,48
8.0528,1.3709,0.0414,1.7517,-1.196,1.501,1.7045,2.9532,0.0695,48
8.1528,1.3968,0.0345,1.7237,-1.2395,1.495,1.6665,3.0144,0.0611,48
8.2528,1.4171,0.044,1.7502,-1.2825,1.4875,1.6215,3.064,0.064,48
8.3528,1.4517,0.0557,1.7392,-1.324,1.473,1.573,3.1211,0.0543,49
8.4528,1.4747,0.071,1.684,-1.3595,1.4525,1.5215,3.1571,0.0495,48
8.5528,1.4704,0.0732,1.65,-1.387,1.427,1.4715,3.1669,0.0576,48
8.6528,1.4906,0.0997,1.6438,-1.4155,1.4025,1.4215,3.1925,0.0631,48
8.7528,1.4765,0.1216,1.589,-1.4455,1.3775,1.371,3.188,0.0549,48
8.8528,1.4738,0.1485,1.5925,-1.47,1.357,1.319,3.1939,0.0627,47
8.9528,1.4817,0.1858,1.5566,-1.489,1.339,1.2705,3.1995,0.0534,48
9.0528,1.4713,0.2131,1.5297,-1.503,1.315,1.224,3.1866,0.0689,45
9.1528,1.4416,0.2355,1.4847,-1.512,1.2875,1.1815,3.15,0.0704,48
9.2528,1.4426,0.2433,1.4765,-1.514,1.257,1.1405,3.1436,0.0664,48
9.3528,1.4353,0.2867,1.4828,-1.512,1.223,1.105,3.1154,0.066,47
9.4528,1.4391,0.2996,1.4319,-1.51,1.1905,1.074,3.1015,0.0743,48
9.5528,1.4594,0.3407,1.4529,-1.509,1.1615,1.047,3.1064,0.0566,46
9.6528,1.4386,0.358,1.4245,-1.507,1.1255,1.025,3.0701,0.0602,48
9.7528,1.4069,0.3821,1.3862,-1.499,1.0795,1.008,3.0123,0.0509,48
9.8528,1.3967,0.3889,1.3912,-1.485,1.032,0.997,2.9788,0.068,49
9.9528,1.381,0.4067,1.3484,-1.463,0.987,0.993,2.9243,0.0737,48
10.0528,1.3751,0.4401,1.3587,-1.435,0.9435,0.994,2.8781,0.0509,48
10.1528,1.3378,0.4676,1.362,-1.3985,0.9015,1.001,2.7939,0.0541,48
10.2528,1.3307,0.4985,1.3268,-1.351,0.857,1.013,2.7237,0.0578,48
10.3528,1.312,0.5169,1.3257,-1.2995,0.808,1.031,2.6442,0.0656,48
10.4528,1.3001,0.5327,1.3037,-1.25,0.757,1.0565,2.5718,0.0696,48
10.5528,1.2839,0.5576,1.3392,-1.2005,0.7045,1.0865,2.5016,0.0684,48
10.6528,1.2752,0.5932,1.3029,-1.1495,0.6535,1.1195,2.4324,0.0526,48
10.7528,1.2611,0.6062,1.2903,-1.088,0.593,1.162,2.3526,0.0608,49
10.8528,1.2593,0.632,1.2824,-1.0235,0.539,1.2005,2.2861,0.0586,46
10.9528,1.2109,0.6632,1.2829,-0.954,0.49,1.244,2.1722,0.0652,49
11.0528,1.1972,0.6821,1.3086,-0.8805,0.4385,1.2895,2.0921,0.0598,48
11.1528,1.1792,0.7075,1.2681,-0.8045,0.3875,1.3365,2.0105,0.0533,48
11.2528,1.1732,0.7394,1.3278,-0.728,0.3325,1.3855,1.9451,0.0648,48
11.3528,1.1434,0.7335,1.2779,-0.651,0.2785,1.4335,1.8578,0.0616,48
11.4528,1.107,0.7551,1.2835,-0.573,0.221,1.4805,1.7738,0.0695,48
11.5528,1.0846,0.7845,1.2856,-0.49,0.1645,1.5255,1.7092,0.051,48
11.6528,1.0526,0.8026,1.2647,-0.411,0.111,1.57,1.6473,0.0569,48
11.7528,1.0461,0.818,1.2694,-0.3415,0.0565,1.6085,1.6187,0.0678,48
11.8528,1.0117,0.8314,1.3232,-0.2725,-0.0005,1.646,1.5638,0.061,48
11.9528,0.9838,0.8506,1.2972,-0.201,-0.058,1.68,1.5414,0.0675,47
12.0528,0.9811,0.8728,1.2906,-0.126,-0.112,1.708,1.5394,0.0576,47
12.1528,0.9551,0.9196,1.3371,-0.045,-0.166,1.7315,1.5278,0.0518,48
12.2528,0.9243,0.9401,1.3401,0.036,-0.221,1.748,1.5178,0.0566,47
12.3528,0.8876,0.9447,1.347,0.1205,-0.2805,1.76,1.5034,0.0624,48
12.4528,0.8776,0.9633,1.3404,0.209,-0.342,1.766,1.5271,0.0661,49
12.5528,0.8384,1.0023,1.3468,0.295,-0.4,1.765,1.5609,0.0598,47
12.6528,0.8205,1.0307,1.4023,0.379,-0.4515,1.759,1.5872,0.058,48
12.7528,0.7812,1.0351,1.422,0.4585,-0.5005,1.7475,1.6026,0.0526,48
12.8528,0.7503,1.0677,1.445,0.534,-0.554,1.729,1.6606,0.0578,47
12.9528,0.7186,1.0799,1.4182,0.6045,-0.6115,1.709,1.72,0.0686,46
13.0528,0.7029,1.1065,1.4314,0.673,-0.665,1.679,1.789,0.0538,48
13.1528,0.6686,1.0967,1.4767,0.7465,-0.7115,1.646,1.8177,0.0585,48
13.2528,0.6229,1.1178,1.5157,0.817,-0.751,1.611,1.8813,0.0594,47
13.3528,0.5813,1.1277,1.5006,0.881,-0.79,1.572,1.9423,0.0544,47
13.4528,0.5452,1.1437,1.5351,0.9425,-0.8345,1.5295,2.0177,0.0572,48
13.5528,0.5129,1.159,1.5429,1.0075,-0.8855,1.481,2.1044,0.0577,46
13.6528,0.4798,1.1696,1.5864,1.0665,-0.93,1.4345,2.1853,0.0634,46
13.7528,0.4583,1.1935,1.5882,1.1245,-0.9725,1.3845,2.2753,0.0523,48
13.8528,0.4073,1.2174,1.5957,1.1805,-1.017,1.335,2.3787,0.049,48
13.9528,0.3906,1.2261,1.6381,1.23,-1.059,1.282,2.4603,0.0507,49
14.0528,0.3515,1.2294,1.6246,1.2765,-1.0995,1.2305,2.5367,0.049,48
14.1528,0.3083,1.2455,1.683,1.3215,-1.14,1.1795,2.6402,0.0506,48
14.2528,0.2697,1.2693,1.7061,1.3625,-1.179,1.1355,2.7411,0.0459,48
14.3528,0.2312,1.2747,1.6797,1.395,-1.2165,1.094,2.8114,0.0425,48
14.4528,0.2068,1.2763,1.7193,1.421,-1.252,1.055,2.8824,0.0437,47
14.5528,0.1807,1.2893,1.7306,1.444,-1.287,1.02,2.9561,0.05,47
14.6528,0.1328,1.2969,1.7683,1.463,-1.317,0.989,3.0347,0.0469,47
14.7528,0.1098,1.3082,1.778,1.479,-1.343,0.963,3.0932,0.0464,47
14.8528,0.0648,1.3042,1.8258,1.492,-1.37,0.942,3.1575,0.0448,48
14.9528,0.036,1.3268,1.824,1.501,-1.394,0.928,3.2174,0.0468,48
15.0528,0.0019,1.3435,1.7965,1.505,-1.418,0.918,3.2645,0.0432,48
15.1528,-0.0452,1.3555,1.8473,1.506,-1.439,0.914,3.3296,0.0455,48
15.2528,-0.0532,1.3708,1.8752,1.502,-1.455,0.914,3.3657,0.0443,48
15.3528,-0.1087,1.3837,1.8948,1.494,-1.468,0.922,3.4128,0.0466,48
15.4528,-0.1634,1.3719,1.8496,1.4815,-1.481,0.938,3.417,0.0504,48
15.5528,-0.1854,1.3829,1.9178,1.464,-1.49,0.959,3.4486,0.0549,49
15.6528,-0.2514,1.3931,1.9438,1.4415,-1.494,0.9855,3.4813,0.0606,48
15.7528,-0.2854,1.3911,1.945,1.414,-1.498,1.015,3.4784,0.0545,47
15.8528,-0.3111,1.4075,1.9723,1.3825,-1.5,1.0505,3.4888,0.0644,48
15.9528,-0.3459,1.4073,1.9685,1.3435,-1.503,1.0885,3.4783,0.0643,48
16.0528,-0.3708,1.4315,1.9844,1.2995,-1.504,1.1295,3.484,0.0582,48
16.1528,-0.4046,1.4355,1.9838,1.2515,-1.502,1.1735,3.4682,0.0548,48
16.2528,-0.4562,1.4466,1.9714,1.2005,-1.501,1.22,3.4638,0.0619,48
16.3528,-0.4874,1.4534,1.996,1.147,-1.497,1.2695,3.4503,0.0556,48
16.4528,-0.5287,1.4529,1.9538,1.09,-1.491,1.3165,3.4195,0.0553,48
16.5528,-0.5493,1.4773,1.9898,1.0305,-1.483,1.3635,3.4135,0.0573,48
16.6528,-0.5788,1.4822,2.0096,0.9655,-1.473,1.4115,3.3876,0.0588,48
16.7528,-0.6232,1.4892,1.9717,0.9,-1.462,1.4565,3.3608,0.0662,46
16.8528,-0.6547,1.4842,2.0498,0.832,-1.443,1.5025,3.3284,0.0667,48
16.9528,-0.7032,1.4796,2.0213,0.7675,-1.4165,1.5445,3.283,0.0626,48
17.0528,-0.7161,1.5136,2.0603,0.6935,-1.3855,1.5825,3.2589,0.062,48
17.1528,-0.7517,1.4999,2.0567,0.6215,-1.36,1.6165,3.2029,0.0626,48
17.2528,-0.7662,1.5094,2.0579,0.548,-1.334,1.645,3.1596,0.0594,47
17.3528,-0.8033,1.5158,2.043,0.4705,-1.3065,1.666,3.1193,0.0569,48
17.4528,-0.8156,1.5177,2.0251,0.394,-1.278,1.682,3.0654,0.0576,47
17.5528,-0.8674,1.5167,2.0581,0.318,-1.252,1.692,3.0339,0.0614,47
17.6528,-0.9104,1.5367,2.0614,0.2385,-1.226,1.695,3.0144,0.0555,48
17.7528,-0.9114,1.5203,2.0499,0.158,-1.198,1.695,2.9426,0.0595,48
17.8528,-0.9455,1.5075,2.073,0.078,-1.1695,1.6865,2.8919,0.0572,48
17.9528,-0.9792,1.5176,2.0116,-0.004,-1.135,1.673,2.8464,0.0619,48
18.0528,-1.0213,1.5077,2.0105,-0.089,-1.0935,1.6555,2.7859,0.0607,48
18.1528,-1.04,1.5257,1.9932,-0.1755,-1.0505,1.6305,2.7415,0.0553,48
18.2528,-1.0634,1.5241,2.0112,-0.2595,-1.0115,1.6015,2.6913,0.062,48
18.3528,-1.0924,1.5018,1.9942,-0.34,-0.972,1.5665,2.6208,0.0618,48
18.4528,-1.1055,1.5184,1.9835,-0.419,-0.9315,1.528,2.5847,0.0546,48
18.5528,-1.1476,1.5196,1.9585,-0.499,-0.886,1.487,2.5358,0.053,47
18.6528,-1.1633,1.5213,1.9437,-0.575,-0.835,1.443,2.4797,0.0538,47
18.7528,-1.1958,1.5308,1.9006,-0.653,-0.782,1.395,2.4288,0.0553,49
18.8528,-1.2152,1.5122,1.8822,-0.731,-0.73,1.346,2.3557,0.0558,47
18.9528,-1.2336,1.5289,1.9026,-0.8045,-0.6785,1.2955,2.3292,0.0691,48
19.0528,-1.2451,1.5223,1.8704,-0.8725,-0.6265,1.2445,2.2689,0.067,48
19.1528,-1.2635,1.5097,1.8876,-0.936,-0.575,1.195,2.221,0.0676,47
19.2528,-1.2858,1.5092,1.8391,-0.999,-0.523,1.147,2.1659,0.0687,47
19.3528,-1.289,1.5066,1.8469,-1.061,-0.47,1.1,2.1253,0.0581,47
19.4528,-1.3173,1.496,1.8785,-1.117,-0.416,1.054,2.0918,0.0603,47
19.5528,-1.3269,1.4871,1.8387,-1.17,-0.363,1.014,2.0317,0.0461,47
19.6528,-1.3613,1.4858,1.8119,-1.2235,-0.3075,0.975,1.9837,0.0582,48
19.7528,-1.3826,1.4785,1.7906,-1.2745,-0.2485,0.9415,1.9275,0.0458,48
19.8528,-1.3882,1.4655,1.7407,-1.3185,-0.191,0.9145,1.8524,0.0532,46
19.9528,-1.3988,1.4496,1.7385,-1.357,-0.136,0.892,1.7979,0.0456,47
20.0528,-1.415,1.4334,1.7119,-1.392,-0.0845,0.871,1.7354,0.0548,48
20.1528,-1.4241,1.4352,1.6577,-1.424,-0.032,0.857,1.6715,0.0505,47
20.2528,-1.45,1.4298,1.6154,-1.4565,0.0205,0.849,1.6042,0.0561,48
20.3528,-1.4554,1.4276,1.588,-1.483,0.075,0.847,1.5426,0.0449,47
20.4528,-1.4707,1.3929,1.5847,-1.502,0.1305,0.851,1.4605,0.0606,48
20.5528,-1.4726,1.3885,1.5607,-1.5155,0.1905,0.8635,1.3868,0.0532,48
20.6528,-1.4789,1.3727,1.5367,-1.52,0.251,0.881,1.3,0.0596,48
20.7528,-1.5038,1.3778,1.5114,-1.52,0.313,0.902,1.227,0.0557,47
20.8528,-1.4964,1.3672,1.5118,-1.519,0.3705,0.9275,1.1556,0.0579,48
20.9528,-1.508,1.3563,1.4741,-1.516,0.422,0.959,1.0669,0.0557,47
21.0528,-1.5031,1.3427,1.4333,-1.5095,0.475,0.994,0.9726,0.0536,48
21.1528,-1.496,1.3571,1.4001,-1.498,0.531,1.033,0.904,0.0444,49
21.2528,-1.5114,1.3431,1.3826,-1.482,0.587,1.0805,0.8147,0.0576,48
21.3528,-1.514,1.3257,1.3532,-1.4625,0.641,1.127,0.7229,0.0551,48
21.4528,-1.5168,1.326,1.3277,-1.44,0.693,1.1735,0.656,0.0463,48
21.5528,-1.5264,1.2966,1.3075,-1.4135,0.7455,1.2215,0.5691,0.0581,48
21.6528,-1.5355,1.2941,1.3052,-1.3815,0.7915,1.2695,0.5268,0.0482,48
21.7528,-1.5318,1.2781,1.2635,-1.3425,0.8425,1.3165,0.4779,0.056,48
21.8528,-1.5422,1.2686,1.2756,-1.2995,0.8935,1.3625,0.4551,0.0528,48
21.9528,-1.5308,1.2614,1.2321,-1.256,0.94,1.407,0.4576,0.0607,47
22.0528,-1.5306,1.2379,1.2337,-1.2095,0.9865,1.4515,0.4624,0.0547,48
22.1528,-1.5466,1.2274,1.2424,-1.1655,1.0285,1.4925,0.4973,0.0541,48
22.2528,-1.5479,1.2192,1.2005,-1.1195,1.069,1.5295,0.5606,0.0551,48
22.3528,-1.5458,1.2058,1.2048,-1.0675,1.1015,1.559,0.6043,0.0563,44
22.4528,-1.5403,1.1922,1.1506,-1.0055,1.13,1.585,0.6918,0.0609,48
22.5528,-1.5335,1.1874,1.1859,-0.938,1.16,1.608,0.7304,0.0523,47
22.6528,-1.5331,1.1549,1.1719,-0.865,1.1935,1.624,0.8076,0.0592,48
22.7528,-1.5366,1.1411,1.1543,-0.787,1.229,1.632,0.8932,0.0603,49
22.8528,-1.53,1.1324,1.1328,-0.706,1.2625,1.634,0.9732,0.058,48
22.9528,-1.5284,1.1102,1.0821,-0.628,1.2915,1.631,1.07,0.0482,48
23.0528,-1.5131,1.0906,1.0838,-0.542,1.326,1.62,1.134,0.0554,47
23.1528,-1.5118,1.038,1.0654,-0.462,1.354,1.607,1.2228,0.0566,47
23.2528,-1.5204,1.0294,1.1103,-0.3755,1.384,1.5845,1.2889,0.0555,48
23.3528,-1.5093,1.0086,1.1055,-0.297,1.406,1.5595,1.3542,0.0592,48
23.4528,-1.4891,0.9956,1.1116,-0.22,1.4215,1.5285,1.4021,0.0515,48
23.5528,-1.4878,0.9888,1.0883,-0.125,1.4385,1.4845,1.4888,0.0539,48
23.6528,-1.468,0.9723,1.0932,-0.036,1.455,1.4425,1.551,0.0631,48
23.7528,-1.4363,0.9467,1.0849,0.05,1.472,1.4015,1.6079,0.0547,46
23.8528,-1.4265,0.9218,1.0966,0.1335,1.486,1.3565,1.6791,0.0585,48
23.9528,-1.3912,0.8973,1.1004,0.215,1.497,1.31,1.7273,0.0477,47
24.0528,-1.3987,0.8861,1.0736,0.293,1.505,1.261,1.8111,0.0598,47
24.1528,-1.3585,0.8782,1.1399,0.372,1.507,1.211,1.8425,0.047,48
24.2528,-1.3462,0.8483,1.1511,0.4525,1.503,1.1605,1.9142,0.0431,48
24.3528,-1.3175,0.8496,1.155,0.53,1.493,1.113,1.9568,0.0495,45
24.4528,-1.3033,0.8384,1.1467,0.605,1.485,1.066,2.0164,0.0541,49
24.5528,-1.2606,0.8088,1.1563,0.679,1.483,1.019,2.058,0.0528,47
24.6528,-1.2457,0.7805,1.154,0.747,1.48,0.9765,2.1193,0.0537,46
24.7528,-1.2377,0.7633,1.1462,0.813,1.475,0.9375,2.1808,0.0538,48
24.8528,-1.2102,0.7407,1.2078,0.8795,1.466,0.9015,2.2331,0.0466,48
24.9528,-1.1945,0.7259,1.1791,0.9455,1.4595,0.8705,2.2833,0.0465,48
25.0528,-1.1511,0.703,1.2304,1.0085,1.454,0.844,2.3189,0.0403,48
25.1528,-1.1463,0.6738,1.2255,1.067,1.443,0.823,2.3775,0.0476,49
25.2528,-1.1313,0.6474,1.2521,1.118,1.426,0.808,2.4214,0.0504,47
25.3528,-1.0922,0.6294,1.2716,1.1695,1.4035,0.7985,2.4369,0.0468,48
25.4528,-1.0646,0.6117,1.289,1.2235,1.3755,0.795,2.4623,0.0443,48
25.5528,-1.0565,0.5791,1.2882,1.273,1.3505,0.796,2.5028,0.0451,48
25.6528,-1.0314,0.5593,1.3071,1.315,1.327,0.802,2.52,0.0463,47
25.7528,-0.9964,0.5413,1.3515,1.3555,1.3025,0.8155,2.5295,0.0396,48
25.8528,-0.9628,0.4984,1.4125,1.393,1.2715,0.834,2.546,0.0476,48
25.9528,-0.9281,0.479,1.4414,1.4495,1.208,0.8865,2.5481,0.0464,48
26.0528,-0.896,0.4535,1.4311,1.4715,1.1735,0.9225,2.5263,0.0499,48
26.1528,-0.8734,0.4454,1.446,1.488,1.1385,0.9605,2.5084,0.0375,46
26.2528,-0.8389,0.4074,1.517,1.499,1.1015,0.999,2.4931,0.0485,48
26.3528,-0.8149,0.3894,1.5244,1.507,1.061,1.0415,2.4649,0.044,48
26.4528,-0.7696,0.3657,1.53,1.513,1.018,1.0875,2.4149,0.0439,46
26.5528,-0.7422,0.3401,1.5991,1.514,0.9675,1.1405,2.3863,0.0499,46
26.6528,-0.7138,0.3184,1.5972,1.509,0.9235,1.1885,2.3396,0.0473,48
26.7528,-0.685,0.2956,1.5676,1.5,0.875,1.238,2.2844,0.0498,49
26.8528,-0.6371,0.2761,1.6276,1.482,0.823,1.284,2.2154,0.0434,48
26.9528,-0.6018,0.2496,1.6186,1.4575,0.7745,1.3305,2.1446,0.0453,48
27.0528,-0.5703,0.2362,1.6481,1.426,0.7295,1.3745,2.0745,0.038,48
27.1528,-0.5282,0.2044,1.6634,1.391,0.684,1.4155,1.9937,0.0439,48
27.2528,-0.4953,0.1811,1.7133,1.36,0.6365,1.4535,1.928,0.0378,48
27.3528,-0.4594,0.1509,1.7113,1.331,0.5845,1.4875,1.8557,0.0361,48
27.4528,-0.4224,0.1375,1.6936,1.2975,0.528,1.5175,1.7724,0.035,48
27.5528,-0.3919,0.1253,1.7288,1.254,0.472,1.539,1.6927,0.0371,49
27.6528,-0.3564,0.0832,1.7714,1.2025,0.4135,1.5595,1.6075,0.0433,48
27.7528,-0.3417,0.0617,1.7607,1.152,0.354,1.574,1.5335,0.0393,47
27.8528,-0.2952,0.0358,1.8222,1.1005,0.2975,1.581,1.4404,0.0418,48
27.9528,-0.2684,0.0041,1.8174,1.043,0.2405,1.584,1.3529,0.0441,48
28.0528,-0.2647,-0.0089,1.8184,0.9815,0.1875,1.5795,1.284,0.0422,48
28.1528,-0.2475,-0.0427,1.8415,0.9155,0.1405,1.567,1.2089,0.0472,48
28.2528,-0.1957,-0.0625,1.8727,0.8505,0.094,1.549,1.1063,0.0418,48
28.3528,-0.1581,-0.0853,1.8723,0.787,0.0465,1.526,1.0151,0.0439,48
28.4528,-0.1303,-0.1104,1.8863,0.721,-0.007,1.5,0.9405,0.0399,49
28.5528,-0.0941,-0.1319,1.9367,0.65,-0.0695,1.468,0.8816,0.05,48
28.6528,-0.0667,-0.148,1.8845,0.5785,-0.1295,1.4345,0.7869,0.0457,48
28.7528,-0.0284,-0.1739,1.905,0.506,-0.185,1.398,0.7367,0.0513,47
28.8528,0.0194,-0.1813,1.94,0.428,-0.246,1.3565,0.7152,0.0425,48
28.9528,0.0379,-0.2248,1.9674,0.346,-0.304,1.311,0.7294,0.0427,47
29.0528,0.0747,-0.2477,1.9814,0.261,-0.359,1.262,0.7514,0.0491,47
29.1528,0.1342,-0.2577,1.9561,0.176,-0.418,1.211,0.7633,0.0392,49
29.2528,0.136,-0.2969,1.9663,0.092,-0.4775,1.1575,0.8299,0.0409,48
29.3528,0.1915,-0.3256,2.0235,0.015,-0.5315,1.1105,0.9524,0.0432,46
29.4528,0.237,-0.3579,2.0009,-0.062,-0.583,1.063,1.0098,0.0405,47
29.5528,0.2638,-0.3741,1.9939,-0.142,-0.6305,1.0135,1.0916,0.0413,48
29.6528,0.2932,-0.3867,1.9554,-0.2255,-0.6745,0.9675,1.1523,0.0444,48
29.7528,0.3082,-0.4186,1.9596,-0.309,-0.72,0.9245,1.2423,0.0574,48
29.8528,0.368,-0.4378,1.959,-0.39,-0.7665,0.8875,1.3531,0.0459,48
29.9528,0.415,-0.4495,1.9673,-0.476,-0.816,0.851,1.4745,0.0399,49
30.0528,0.4256,-0.4807,1.92,-0.5565,-0.8655,0.8215,1.5229,0.0465,48
30.1528,0.4445,-0.4814,1.8992,-0.634,-0.9125,0.7975,1.6008,0.0458,48
