time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
3.2532,1.3115,0.1359,0.3723,1.27,0.083,0.7205,0.3546,0.0574,22
3.3532,1.3232,0.0911,0.5564,1.272,0.083,0.788,0.2373,0.0599,25
3.4532,1.3239,0.1202,0.5439,1.274,0.083,0.8575,0.3198,0.0795,24
3.5532,1.3387,0.1016,0.6747,1.277,0.081,0.929,0.2625,0.0344,27
3.6532,1.3038,0.0877,0.6797,1.2785,0.078,1.0095,0.3309,0.037,28
3.7532,1.3094,0.083,0.6983,1.28,0.075,1.089,0.3919,0.0469,30
3.8532,1.2743,0.0467,0.8251,1.281,0.072,1.159,0.3349,0.0574,24
3.9532,1.2999,0.0903,0.9094,1.282,0.072,1.221,0.3127,0.0526,29
4.0532,1.2694,0.0401,1.0905,1.281,0.076,1.281,0.1942,0.0641,23
4.1532,1.3085,0.054,1.1194,1.28,0.079,1.333,0.2169,0.0685,27
4.2532,1.3135,0.061,1.0548,1.279,0.081,1.38,0.3276,0.0458,25
4.3532,1.3663,0.092,1.1015,1.279,0.08,1.423,0.3334,0.0646,24
4.4532,1.6428,0.553,0.2066,1.279,0.079,1.4595,1.3881,1.0933,28
4.5532,1.3755,0.0727,1.2005,1.281,0.076,1.491,0.3055,0.0765,23
4.6532,1.2425,-0.011,0.9387,1.282,0.075,1.512,0.5811,0.169,20
4.7532,1.2882,0.0397,1.2478,1.282,0.072,1.529,0.2831,0.1231,21
4.8532,1.0136,-0.0499,1.0594,1.283,0.069,1.545,0.5679,0.1957,25
4.9532,0.9887,0.2541,1.0742,1.284,0.066,1.5585,0.5976,0.3288,24
5.0532,1.1925,0.0769,1.2534,1.283,0.064,1.5655,0.3252,0.1815,10
5.1532,1.541,-0.0294,-0.0076,1.281,0.063,1.571,1.6025,1.1578,21
5.2532,1.4226,0.055,1.7095,1.279,0.062,1.576,0.1962,0.0604,21
5.3532,1.1661,0.0039,1.2933,1.277,0.063,1.579,0.3121,0.2153,29
5.4532,1.2255,0.1354,1.4698,1.275,0.0645,1.579,0.1393,0.2071,20
5.5532,1.4344,0.1573,1.6486,1.275,0.066,1.578,0.1968,0.0702,22
5.6532,1.3472,0.0228,1.7982,1.277,0.068,1.577,0.2364,0.1579,23
5.7532,1.3796,0.1043,1.9622,1.281,0.0695,1.575,0.4011,0.037,28
5.8532,1.3561,0.0945,1.9128,1.286,0.069,1.574,0.3469,0.0485,24
5.9532,1.2282,0.051,1.7144,1.2895,0.067,1.574,0.154,0.256,20
6.0532,1.2871,0.1086,1.8683,1.291,0.064,1.574,0.2977,0.1341,22
6.1532,1.2191,0.0451,1.9299,1.29,0.063,1.571,0.3663,0.1349,28
6.2532,1.3806,0.0572,2.0591,1.287,0.061,1.569,0.4989,0.0342,23
6.3532,1.2541,-0.133,1.7931,1.284,0.061,1.566,0.3002,0.1818,24
6.4532,1.3701,0.0838,2.0721,1.28,0.063,1.562,0.5184,0.063,24
6.5532,1.443,0.0206,1.9325,1.278,0.066,1.559,0.4108,0.1649,16
6.6532,1.2837,0.0377,1.915,1.276,0.07,1.555,0.3615,0.1652,20
6.7532,1.3599,0.0821,2.1545,1.284,0.069,1.549,0.6104,0.0644,21
6.8532,1.374,0.0936,1.9729,1.3115,0.0635,1.537,0.4414,0.1375,26
6.9532,1.3255,0.1335,2.1081,1.347,0.058,1.5245,0.5888,0.0874,18
7.0532,1.4285,0.0384,2.0812,1.379,0.054,1.513,0.5706,0.0958,17
7.1532,1.1571,-0.0974,1.6419,1.4165,0.054,1.4965,0.3337,0.16,24
7.2532,1.3793,0.0831,2.0631,1.4465,0.06,1.4765,0.5909,0.0433,20
7.3532,1.281,0.0458,1.9007,1.465,0.073,1.4555,0.4826,0.1596,22
7.4532,1.3716,0.1165,2.1199,1.474,0.093,1.4335,0.6944,0.0547,22
7.5532,1.2562,0.0822,1.8709,1.475,0.116,1.4135,0.5082,0.1691,20
7.6532,1.3483,0.0523,2.0849,1.4715,0.145,1.3905,0.7113,0.0613,24
7.7532,1.4099,0.1244,2.0995,1.463,0.177,1.365,0.7383,0.0555,25
7.8532,1.1771,0.1593,1.9172,1.455,0.212,1.3395,0.6432,0.326,26
7.9532,1.3645,0.0789,1.9755,1.4475,0.2465,1.3155,0.686,0.0626,24
8.0532,1.4481,-0.0334,1.9138,1.44,0.28,1.292,0.6963,0.1744,25
8.1532,1.1815,-0.0816,1.6342,1.434,0.313,1.27,0.5934,0.1807,25
8.2532,1.1484,-0.0345,1.8929,1.426,0.338,1.25,0.7932,0.1813,17
8.3532,1.2977,-0.0768,1.6874,1.416,0.362,1.233,0.6426,0.175,23
8.4532,1.0997,-0.0949,1.641,1.401,0.39,1.214,0.7129,0.2034,21
8.5532,1.4714,0.0713,1.9639,1.3845,0.4165,1.195,0.8473,0.0845,18
8.6532,1.5675,0.0956,2.0395,1.371,0.4365,1.1825,0.943,0.0895,22
8.7532,1.5662,0.1522,1.619,1.355,0.462,1.168,0.5865,0.1194,27
8.8532,1.4983,0.1221,1.7864,1.336,0.492,1.153,0.7512,0.1481,27
8.9532,1.5616,0.0643,1.5585,1.3165,0.52,1.1425,0.6639,0.116,24
9.0532,1.5385,0.0209,1.5567,1.2985,0.5415,1.1325,0.7131,0.11,16
9.1532,1.5688,0.0589,1.6054,1.2785,0.5635,1.1255,0.7544,0.1656,24
9.2532,1.5884,0.1557,1.517,1.2565,0.5855,1.119,0.6732,0.1085,20
9.3532,1.4523,0.1317,1.5854,1.2325,0.6075,1.114,0.705,0.1335,26
9.4532,1.3648,0.1034,1.7007,1.206,0.634,1.11,0.8097,0.1511,21
9.5532,1.2561,0.1769,0.7995,1.184,0.6555,1.106,0.5729,0.1508,12
9.6532,1.3647,0.2429,1.3456,1.16,0.679,1.103,0.5394,0.2532,23
9.7532,1.337,0.2829,1.2704,1.13,0.7075,1.103,0.5011,0.1803,26
9.8532,1.4409,0.2431,1.8727,1.101,0.734,1.106,0.9718,0.1742,21
9.9532,1.511,0.3697,1.5915,1.0735,0.757,1.108,0.7584,0.0837,24
10.0532,1.5107,0.4132,1.4783,1.0405,0.7815,1.111,0.7012,0.0937,26
10.1532,1.4552,0.4379,1.6027,1.008,0.8065,1.115,0.7574,0.1001,22
10.2532,1.2443,0.4825,1.4677,0.9795,0.8305,1.121,0.558,0.2173,24
10.3532,1.461,0.4253,1.5565,0.9485,0.856,1.129,0.7943,0.0708,28
10.4532,1.4661,0.4791,1.5628,0.918,0.88,1.138,0.801,0.0482,25
10.5532,1.2655,0.4877,1.4932,0.893,0.901,1.148,0.6548,0.2203,17
10.6532,1.2174,0.5495,1.5582,0.87,0.92,1.158,0.6466,0.362,21
10.7532,1.2501,0.6201,1.3885,0.841,0.9415,1.1705,0.5641,0.1734,22
10.8532,1.3163,0.5565,1.4486,0.812,0.9635,1.1835,0.7002,0.0569,20
10.9532,1.2691,0.5094,1.2418,0.779,0.9845,1.1995,0.6839,0.2065,26
11.0532,1.2314,0.48,1.4827,0.74,1.007,1.219,0.7673,0.164,29
11.1532,1.3816,0.6522,1.4934,0.7,1.028,1.238,0.8192,0.1431,27
11.2532,1.168,0.5178,1.4447,0.658,1.047,1.258,0.7583,0.1647,27
11.3532,1.0951,0.6299,0.868,0.618,1.065,1.278,0.7649,0.2725,23
11.4532,1.2022,0.6336,1.5173,0.581,1.083,1.297,0.7977,0.0496,23
11.5532,1.1714,0.6933,1.4263,0.546,1.1,1.314,0.7544,0.0555,19
11.6532,1.4289,0.9823,1.0138,0.5055,1.119,1.3335,0.9867,0.6861,26
11.7532,1.0368,0.7876,1.4286,0.4625,1.139,1.3555,0.6773,0.1879,24
11.8532,1.1269,0.8533,1.5392,0.423,1.158,1.378,0.7838,0.1246,23
11.9532,0.9093,0.7605,1.4494,0.3865,1.1755,1.4005,0.6693,0.1543,22
12.0532,1.0205,0.8587,1.5343,0.352,1.1935,1.4245,0.7557,0.0827,22
12.1532,1.0545,0.8869,1.5749,0.3205,1.2095,1.4455,0.8121,0.0974,18
12.2532,0.9919,0.8569,1.4385,0.286,1.227,1.468,0.7976,0.0572,26
12.3532,0.9899,0.926,1.5207,0.2415,1.2475,1.4925,0.815,0.1066,28
12.4532,0.9274,0.9061,1.4897,0.191,1.269,1.522,0.8216,0.0683,29
12.5532,0.9128,0.9814,1.4955,0.143,1.29,1.548,0.831,0.1197,27
12.6532,0.9217,0.9965,1.4447,0.097,1.307,1.571,0.8902,0.0407,25
12.7532,0.7372,1.0103,1.1013,0.054,1.319,1.595,0.8977,0.1643,25
12.8532,0.8225,0.9885,1.5099,0.005,1.329,1.6205,0.8924,0.0869,24
12.9532,0.5997,1.0368,1.5227,-0.037,1.338,1.6415,0.7143,0.1966,24
13.0532,0.8713,1.0345,1.6687,-0.073,1.346,1.659,0.9944,0.0655,18
13.1532,0.547,0.8979,1.2751,-0.104,1.352,1.673,0.8879,0.2363,17
13.2532,0.7299,1.0334,1.3591,-0.142,1.3605,1.6915,0.9888,0.4014,26
13.3532,0.4949,0.925,1.1964,-0.19,1.3715,1.7125,0.9669,0.1956,28
13.4532,0.5716,1.1502,1.3539,-0.232,1.3825,1.73,0.9171,0.1204,20
13.5532,0.6064,1.1592,1.4387,-0.268,1.392,1.743,0.9547,0.1072,16
13.6532,0.5677,1.1913,1.6937,-0.304,1.401,1.755,0.8987,0.066,25
13.7532,0.5406,1.2366,1.4798,-0.347,1.411,1.77,0.95,0.0935,26
13.8532,0.4391,1.2461,1.8118,-0.39,1.42,1.784,0.8476,0.101,23
13.9532,0.4634,1.2078,1.5812,-0.434,1.43,1.798,0.9496,0.0961,30
14.0532,0.4415,1.23,1.6349,-0.477,1.441,1.812,0.9589,0.0431,23
14.1532,0.4009,1.2269,1.5534,-0.517,1.4505,1.823,0.9825,0.0653,28
14.2532,0.3242,1.1728,1.5451,-0.563,1.461,1.832,0.976,0.1252,29
14.3532,0.2624,1.1234,1.6705,-0.6035,1.4685,1.8395,0.9474,0.1332,22
14.4532,0.2157,1.2303,1.55,-0.645,1.476,1.845,0.9424,0.1549,29
14.5532,0.1899,1.2192,1.4781,-0.69,1.482,1.848,0.99,0.1877,29
14.6532,0.1803,1.3568,1.8858,-0.732,1.489,1.85,0.9225,0.0774,26
14.7532,0.1697,1.3369,1.84,-0.768,1.496,1.849,0.9512,0.1026,23
14.8532,0.0868,1.3466,1.6704,-0.804,1.502,1.846,0.9211,0.1085,27
14.9532,0.1213,1.3777,1.9171,-0.841,1.509,1.841,0.9741,0.1025,24
15.0532,0.0894,1.4218,1.9384,-0.878,1.513,1.836,0.9771,0.0827,30
15.1532,-0.114,1.3278,1.5171,-0.9185,1.516,1.827,0.8824,0.1811,30
15.2532,-0.0532,1.3034,1.5729,-0.9565,1.518,1.816,0.9597,0.1222,28
15.3532,-0.0514,1.2358,1.8165,-0.9915,1.519,1.804,0.9819,0.364,26
15.4532,-0.0869,1.406,1.7817,-1.023,1.519,1.793,0.943,0.0766,23
15.5532,-0.2048,1.383,1.7274,-1.056,1.519,1.779,0.8636,0.1077,27
15.6532,-0.1182,1.2692,1.5411,-1.088,1.518,1.7635,1.0256,0.1321,26
15.7532,-0.0704,1.4047,1.852,-1.1185,1.517,1.7485,1.0591,0.0789,26
15.8532,-0.1402,1.4674,1.9734,-1.1475,1.513,1.731,1.037,0.0829,26
15.9532,-0.2494,1.4735,1.9258,-1.1755,1.5075,1.7115,0.9512,0.2274,24
16.0532,-0.2369,1.4839,1.9527,-1.2045,1.501,1.691,1.0025,0.0625,32
16.1532,-0.3278,1.4985,2.0254,-1.234,1.4945,1.6635,0.9758,0.0811,28
16.2532,-0.4074,1.3679,1.6478,-1.2595,1.49,1.6405,0.8608,0.1583,24
16.3532,-0.4459,1.3999,1.8191,-1.284,1.483,1.617,0.8661,0.1198,27
16.4532,-0.5493,1.4146,1.7432,-1.308,1.475,1.589,0.7765,0.1355,27
16.5532,-0.512,1.4345,1.927,-1.33,1.4635,1.5615,0.8964,0.0868,26
16.6532,-0.6092,1.4255,1.969,-1.347,1.4535,1.5375,0.8552,0.0989,18
16.7532,-0.5534,1.4557,1.9308,-1.364,1.4425,1.5125,0.9123,0.0567,26
16.8532,-0.5984,1.3969,1.9028,-1.381,1.433,1.4875,0.8867,0.067,20
16.9532,-0.5911,1.5039,2.2041,-1.4,1.424,1.461,1.1014,0.1155,25
17.0532,-0.5962,1.4737,1.9513,-1.4165,1.416,1.4355,0.9707,0.106,20
17.1532,-0.6386,1.519,1.9854,-1.4295,1.409,1.4135,0.9822,0.037,16
17.2532,-0.7001,1.4831,1.9951,-1.444,1.399,1.389,0.9633,0.0461,29
17.3532,-0.7358,1.4751,1.9195,-1.461,1.382,1.356,0.9231,0.0605,33
17.4532,-0.7388,1.529,1.9662,-1.475,1.364,1.3245,0.9904,0.0566,28
17.5532,-0.7182,1.4947,2.0049,-1.4855,1.3485,1.298,1.0535,0.0501,22
17.6532,-0.7683,1.4888,1.9547,-1.495,1.333,1.271,1.0098,0.0498,25
17.7532,-0.8207,1.5251,1.9395,-1.502,1.319,1.245,0.9945,0.0662,27
17.8532,-0.8218,1.5339,1.9897,-1.508,1.305,1.219,1.0571,0.1173,27
17.9532,-0.8395,1.5583,1.9861,-1.511,1.292,1.1955,1.0709,0.0529,24
18.0532,-0.8714,1.5678,2.0239,-1.513,1.276,1.171,1.1065,0.0589,30
18.1532,-0.8927,1.5656,2.0096,-1.515,1.254,1.143,1.1115,0.0854,34
18.2532,-0.9178,1.5855,2.0251,-1.516,1.23,1.117,1.144,0.0627,33
18.3532,-0.9276,1.5533,1.9302,-1.515,1.208,1.0955,1.0775,0.1126,28
18.4532,-0.9599,1.5502,2.0077,-1.514,1.189,1.077,1.1418,0.0669,29
18.5532,-1.0554,1.5916,1.9225,-1.511,1.169,1.06,1.0631,0.072,27
18.6532,-1.1165,1.5521,1.7561,-1.507,1.1485,1.045,0.9061,0.0574,28
18.7532,-1.1351,1.579,1.7935,-1.502,1.13,1.033,0.9563,0.0976,25
18.8532,-1.0917,1.5636,1.9167,-1.495,1.108,1.023,1.0811,0.0683,27
18.9532,-0.9032,1.743,2.1029,-1.484,1.085,1.016,1.397,0.4133,23
19.0532,-1.1929,1.5388,1.7015,-1.473,1.064,1.009,0.8851,0.1203,27
19.1532,-1.172,1.5387,1.8134,-1.46,1.0415,1.0035,0.9931,0.0611,26
19.2532,-1.199,1.5278,1.7504,-1.4455,1.0205,0.999,0.9395,0.0775,26
19.3532,-1.2715,1.4761,1.6659,-1.428,0.996,0.998,0.8373,0.0883,31
19.4532,-1.2616,1.488,1.6682,-1.4035,0.9635,0.997,0.8636,0.0912,32
19.5532,-1.2748,1.4515,1.8312,-1.3845,0.9365,0.9975,0.9861,0.3893,26
19.6532,-1.2684,1.5698,1.8403,-1.3685,0.9135,1.001,1.0702,0.1892,22
19.7532,-1.3552,1.4621,1.7206,-1.3525,0.8875,1.005,0.9177,0.091,28
19.8532,-1.3718,1.4924,1.8547,-1.3345,0.8595,1.0115,1.055,0.1472,30
19.9532,-1.4068,1.4058,1.5584,-1.315,0.8305,1.024,0.7906,0.087,28
20.0532,-1.3818,1.4248,1.685,-1.296,0.806,1.034,0.9023,0.0976,25
20.1532,-1.4002,1.4499,1.6061,-1.275,0.784,1.045,0.8798,0.0799,23
20.2532,-1.4677,1.4089,1.4475,-1.253,0.764,1.058,0.7834,0.1364,25
20.3532,-1.3513,1.4497,1.6477,-1.2265,0.742,1.074,0.9196,0.0744,28
20.4532,-1.4757,1.3845,1.4772,-1.196,0.717,1.091,0.8204,0.1454,25
20.5532,-1.3775,1.542,1.5671,-1.166,0.69,1.108,0.9907,0.4139,29
20.6532,-1.5427,1.3337,1.0658,-1.1345,0.661,1.127,0.7892,0.1816,22
20.7532,-1.3925,1.4267,1.5152,-1.1005,0.6305,1.147,0.9245,0.0798,28
20.8532,-1.4306,1.4453,1.3974,-1.0625,0.5945,1.171,0.9542,0.0731,30
20.9532,-1.4192,1.4272,1.4173,-1.0235,0.5595,1.1965,0.9789,0.072,30
21.0532,-1.4716,1.4599,1.612,-0.983,0.528,1.222,1.1222,0.1126,29
21.1532,-1.4587,1.4028,1.5069,-0.9465,0.5,1.2465,1.0701,0.0872,24
21.2532,-1.5014,1.4125,1.3212,-0.91,0.473,1.271,1.1113,0.1427,27
21.3532,-1.524,1.3945,1.3346,-0.8685,0.4415,1.3015,1.1571,0.0772,30
21.4532,-1.4774,1.3304,1.4634,-0.8245,0.4085,1.3315,1.1374,0.0554,28
21.5532,-1.3458,1.3027,1.515,-0.7845,0.378,1.3595,1.0928,0.3538,26
21.6532,-1.5621,1.2952,1.2773,-0.7455,0.347,1.3835,1.2559,0.0742,24
21.7532,-1.5927,1.291,1.2394,-0.704,0.313,1.409,1.3323,0.0685,29
21.8532,-1.5676,1.307,1.3141,-0.661,0.281,1.4375,1.3747,0.119,24
21.9532,-1.4934,1.2741,1.1464,-0.624,0.255,1.459,1.3755,0.0726,21
22.0532,-1.5374,1.2815,1.106,-0.5865,0.226,1.4825,1.4697,0.0971,26
22.1532,-1.5757,1.2248,1.0596,-0.5435,0.193,1.5085,1.527,0.0652,28
22.2532,-1.5914,1.242,1.078,-0.502,0.1635,1.5315,1.5986,0.0685,24
22.3532,-1.5351,1.2533,1.0577,-0.4625,0.1335,1.5535,1.6279,0.0904,26
22.4532,-1.5529,1.2059,0.9006,-0.421,0.1035,1.5765,1.7185,0.1437,26
22.5532,-1.567,1.2402,0.9702,-0.38,0.072,1.598,1.7798,0.1436,25
22.6532,-1.5083,1.1945,1.1958,-0.3365,0.0405,1.6205,1.6985,0.0869,28
22.7532,-1.5117,1.1655,1.208,-0.297,0.011,1.636,1.7296,0.0795,20
22.8532,-1.5258,1.1395,1.1132,-0.258,-0.016,1.651,1.7977,0.105,25
22.9532,-1.5022,1.2357,1.1792,-0.217,-0.043,1.668,1.8777,0.1825,20
23.0532,-1.5384,1.1061,1.0563,-0.173,-0.075,1.684,1.9114,0.1465,29
23.1532,-1.5046,1.0011,1.1121,-0.122,-0.1125,1.701,1.8704,0.1314,26
23.2532,-1.5093,1.0585,1.0524,-0.072,-0.149,1.717,1.9914,0.1095,32
23.3532,-1.7266,0.9699,0.8016,-0.023,-0.1845,1.731,2.258,0.179,26
23.4532,-1.4791,1.0083,1.117,0.022,-0.215,1.743,2.0351,0.1547,27
23.5532,-1.4331,0.999,0.7637,0.071,-0.244,1.752,2.1873,0.1352,25
23.6532,-1.5654,1.0727,0.9727,0.1105,-0.267,1.758,2.2848,0.216,18
23.7532,-1.5143,0.9141,0.9067,0.147,-0.289,1.762,2.2223,0.1093,23
23.8532,-1.3802,0.9276,1.2046,0.184,-0.311,1.764,2.0721,0.152,21
23.9532,-1.3605,0.9663,1.2248,0.2245,-0.336,1.765,2.1214,0.0818,26
24.0532,-1.527,0.9896,0.888,0.269,-0.3665,1.765,2.4154,0.2285,26
24.1532,-1.3923,0.9333,1.0063,0.3055,-0.3915,1.762,2.2823,0.0535,18
24.2532,-1.3542,0.9024,1.2443,0.337,-0.417,1.76,2.2062,0.1577,23
24.3532,-1.3633,0.8303,1.1348,0.3755,-0.4465,1.758,2.2454,0.0482,26
24.4532,-1.4801,0.8537,0.9842,0.4115,-0.4785,1.754,2.4384,0.1218,22
24.5532,-1.291,0.7793,1.0211,0.4495,-0.5105,1.748,2.285,0.0805,28
24.6532,-1.4875,0.679,0.9985,0.486,-0.542,1.741,2.4366,0.298,21
24.7532,-1.3675,0.7675,1.0432,0.516,-0.565,1.733,2.4081,0.1518,19
24.8532,-1.3133,0.7115,1.0304,0.552,-0.593,1.724,2.3795,0.1238,25
24.9532,-1.4038,0.7078,1.0465,0.59,-0.618,1.711,2.4849,0.1459,23
25.0532,-1.2675,0.6658,1.1054,0.629,-0.6435,1.698,2.3795,0.1323,28
25.1532,-1.2871,0.6495,1.1574,0.667,-0.6665,1.6835,2.4139,0.1722,22
25.2532,-1.2298,0.6737,1.2026,0.702,-0.69,1.669,2.4102,0.1042,23
25.3532,-1.2045,0.6698,1.2829,0.733,-0.71,1.655,2.4075,0.0702,15
25.4532,-1.2864,0.5884,0.9432,0.764,-0.7325,1.6385,2.5362,0.1918,28
25.5532,-1.2301,0.5402,1.0915,0.801,-0.7575,1.617,2.4668,0.1614,22
25.6532,-1.1129,0.5357,1.173,0.837,-0.781,1.597,2.3907,0.1486,25
25.7532,-0.9819,0.5842,1.3117,0.8765,-0.8025,1.5745,2.3336,0.0433,24
25.8532,-1.007,0.521,1.0768,0.917,-0.825,1.552,2.3957,0.0902,25
25.9532,-0.9173,0.5879,1.3469,0.954,-0.848,1.53,2.3658,0.0591,23
26.0532,-0.9149,0.5258,1.3121,0.9865,-0.868,1.5075,2.3656,0.0562,22
26.1532,-0.8984,0.5213,1.4564,1.016,-0.889,1.484,2.3779,0.0746,25
26.2532,-0.8582,0.47,1.4182,1.0455,-0.9115,1.457,2.3525,0.0571,26
26.3532,-0.8119,0.4434,1.4271,1.075,-0.935,1.428,2.3367,0.0905,27
26.4532,-0.7957,0.4547,1.5414,1.105,-0.959,1.401,2.3729,0.0837,25
26.5532,-0.6682,0.3728,1.6025,1.132,-0.984,1.375,2.2656,0.0894,25
26.6532,-0.5052,0.2894,1.082,1.157,-1.008,1.35,2.1256,0.5273,23
26.7532,-0.8332,0.1671,1.4415,1.179,-1.0285,1.3275,2.3434,0.3266,20
26.8532,-0.5987,0.3116,1.5193,1.202,-1.05,1.301,2.2681,0.1778,29
26.9532,-0.6721,0.296,1.8809,1.226,-1.07,1.274,2.416,0.0823,21
27.0532,-0.6069,0.2695,1.6125,1.246,-1.088,1.25,2.3254,0.0759,23
27.1532,-0.6403,0.194,1.7107,1.27,-1.111,1.227,2.3636,0.145,25
27.2532,-0.5646,0.201,1.8374,1.296,-1.133,1.201,2.3762,0.0615,27
27.3532,-0.5583,0.1536,3.6138,1.3185,-1.155,1.1745,3.3444,1.309,24
27.4532,-0.6888,0.0796,1.9458,1.336,-1.173,1.154,2.5092,0.1956,19
27.5532,-0.5301,0.1204,1.7497,1.3515,-1.1865,1.134,2.3722,0.1244,22
27.6532,-0.5169,0.0537,1.5864,1.3715,-1.208,1.1095,2.3206,0.1588,22
27.7532,-0.672,-0.0231,1.7252,1.3895,-1.225,1.086,2.4704,0.2207,26
27.8532,-0.3933,0.0046,1.8041,1.4075,-1.243,1.0645,2.3122,0.107,22
27.9532,-0.34,0.0341,1.8252,1.4235,-1.259,1.0495,2.3203,0.1191,20
28.0532,-0.4242,-0.0238,1.3965,1.4395,-1.2765,1.0315,2.2751,0.1552,28
28.1532,-0.3926,0.0033,1.6449,1.4525,-1.2935,1.0125,2.3422,0.1989,20
28.2532,-0.2313,-0.0609,1.8951,1.463,-1.307,0.998,2.2865,0.0731,23
28.3532,-0.3309,-0.161,1.6069,1.4735,-1.322,0.9835,2.2344,0.1918,26
28.4532,-0.1771,-0.1417,1.7653,1.482,-1.336,0.971,2.1931,0.1611,21
28.5532,-0.1139,-0.1548,1.7934,1.49,-1.347,0.961,2.1649,0.1146,21
28.6532,-0.0077,-0.1537,1.8367,1.4975,-1.3585,0.9515,2.1216,0.0496,24
28.7532,-0.0121,-0.1668,1.8257,1.505,-1.37,0.942,2.1284,0.0545,23
28.8532,0.0371,-0.1666,1.9132,1.511,-1.381,0.934,2.1462,0.0483,25
28.9532,0.0356,-0.2023,2.0063,1.516,-1.3905,0.927,2.1836,0.0565,20
29.0532,0.0262,-0.2374,1.8997,1.518,-1.397,0.922,2.1274,0.0556,23
29.1532,0.0943,-0.2247,1.8797,1.518,-1.405,0.918,2.0845,0.0463,25
29.2532,0.1337,-0.2717,1.8614,1.516,-1.413,0.914,2.0275,0.1991,27
29.3532,0.1765,-0.3142,1.9689,1.514,-1.4205,0.913,2.0317,0.0423,24
29.4532,0.1816,-0.2423,1.9585,1.511,-1.4315,0.914,2.067,0.1256,30
29.5532,0.1807,-0.3916,1.9356,1.507,-1.4435,0.9185,1.9748,0.2033,28
29.6532,0.3464,-0.2935,1.8697,1.501,-1.453,0.925,1.8895,0.1246,19
29.7532,0.2824,-0.3519,1.9361,1.495,-1.4585,0.9285,1.9262,0.0498,22
29.8532,0.3666,-0.3811,1.8796,1.487,-1.462,0.935,1.821,0.0409,23
29.9532,0.1967,-0.485,1.8239,1.477,-1.465,0.943,1.8372,0.2387,23
30.0532,0.3626,-0.3669,1.9663,1.466,-1.468,0.954,1.8587,0.101,25
30.1532,0.446,-0.4607,1.8331,1.455,-1.473,0.967,1.6712,0.0773,25
30.2532,0.5277,-0.3608,1.75,1.442,-1.48,0.98,1.6375,0.2734,25
30.3532,0.4065,-0.4951,1.8169,1.426,-1.487,0.995,1.6428,0.062,25
30.4532,0.5164,-0.5098,1.9604,1.411,-1.493,1.011,1.6335,0.0548,21
