time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
21.8533,-1.3184,-0.2251,1.6233,-1.3675,0.8825,1.975,1.1631,0.1522,28
21.9533,-1.3446,-0.0807,1.3463,-1.342,0.901,1.986,1.1718,0.1835,23
22.0533,-1.323,-0.0336,1.5721,-1.315,0.917,1.996,1.0408,0.1621,25
22.1533,-1.3893,-0.1046,1.8039,-1.286,0.93,2.006,1.0592,0.1699,25
22.2533,-1.3764,-0.0239,1.7925,-1.257,0.939,2.012,0.9948,0.1004,19
22.3533,-1.293,0.0221,1.6686,-1.226,0.945,2.02,0.9898,0.1164,25
22.4533,-1.425,-0.0037,1.5581,-1.192,0.947,2.027,1.0854,0.0608,21
22.5533,-1.3489,0.0703,1.7692,-1.156,0.945,2.033,0.9337,0.0496,27
22.6533,-1.4398,0.0933,1.8835,-1.1205,0.943,2.0375,0.9207,0.0998,24
22.7533,-1.4161,0.1582,1.8561,-1.087,0.939,2.04,0.867,0.0862,26
22.8533,-1.5212,0.123,1.877,-1.058,0.935,2.041,0.9491,0.069,16
22.9533,-1.5147,0.2124,1.8426,-1.028,0.931,2.042,0.8905,0.1473,25
23.0533,-1.4538,0.2625,1.8652,-0.991,0.927,2.042,0.8289,0.0691,23
23.1533,-1.4311,0.3835,1.9258,-0.9505,0.921,2.041,0.7302,0.1583,24
23.2533,-1.4527,0.359,1.831,-0.91,0.912,2.04,0.8025,0.0581,21
23.3533,-1.3806,0.4197,1.8294,-0.868,0.901,2.039,0.7337,0.183,23
23.4533,-1.5193,0.5039,1.6996,-0.823,0.888,2.036,0.8634,0.1685,24
23.5533,-1.4521,0.5014,1.7484,-0.782,0.875,2.033,0.8183,0.1316,19
23.6533,-1.5505,0.5066,1.7941,-0.735,0.863,2.029,0.9204,0.1327,29
23.7533,-1.5909,0.5703,1.9872,-0.68,0.845,2.024,0.9521,0.114,27
23.8533,-1.5107,0.5631,1.8715,-0.628,0.8255,2.018,0.9325,0.0893,24
23.9533,-1.5764,0.5272,1.9733,-0.582,0.805,2.0125,1.0332,0.096,20
24.0533,-1.5552,0.5711,2.0381,-0.533,0.783,2.004,1.0445,0.0716,27
24.1533,-1.4997,0.616,1.9829,-0.48,0.7585,1.995,1.0297,0.0603,24
24.2533,-1.5247,0.6856,2.0436,-0.426,0.734,1.987,1.1013,0.0865,27
24.3533,-1.552,0.6426,2.1046,-0.37,0.7085,1.9755,1.1909,0.0459,26
24.4533,-1.5777,0.6864,1.8964,-0.318,0.682,1.964,1.2615,0.0768,24
24.5533,-1.4782,0.6727,1.9393,-0.267,0.6555,1.9525,1.2114,0.1019,24
24.6533,-1.423,0.7742,2.1435,-0.216,0.6265,1.9395,1.233,0.0767,22
24.7533,-1.4074,0.8235,2.0781,-0.164,0.597,1.926,1.2729,0.0566,27
24.8533,-1.3983,0.8465,1.9769,-0.109,0.567,1.911,1.3208,0.0571,21
24.9533,-1.3808,0.8617,2.1151,-0.056,0.537,1.895,1.3816,0.0694,27
25.0533,-1.3985,0.8795,2.1591,0.007,0.501,1.875,1.4831,0.0894,28
25.1533,-1.3412,0.8887,2.1495,0.0665,0.4635,1.8575,1.4992,0.0893,26
25.2533,-1.3503,0.8553,2.1056,0.117,0.433,1.841,1.5496,0.0578,21
25.3533,-1.3412,0.8634,2.0384,0.1645,0.4065,1.823,1.5881,0.0635,24
25.4533,-1.2597,0.8868,2.1987,0.21,0.386,1.806,1.6016,0.0829,19
25.5533,-1.243,1.0011,2.1468,0.262,0.3635,1.7885,1.6733,0.1621,28
25.6533,-1.1948,0.919,2.1395,0.315,0.345,1.768,1.6574,0.0651,21
25.7533,-1.2485,0.9633,2.2432,0.367,0.325,1.751,1.8054,0.0795,25
25.8533,-1.1947,0.9979,2.3029,0.425,0.3,1.7295,1.8546,0.0612,26
25.9533,-0.9505,1.0675,2.3795,0.483,0.272,1.707,1.772,0.266,27
26.0533,-1.1599,0.9607,2.2908,0.536,0.241,1.687,1.9387,0.0404,23
26.1533,-1.1328,0.9507,2.2866,0.578,0.215,1.671,1.9613,0.0509,18
26.2533,-1.0988,0.9323,2.3721,0.62,0.187,1.653,2.0067,0.095,25
26.3533,-1.0589,0.9167,2.2239,0.664,0.1575,1.6325,1.9734,0.1113,22
26.4533,-1.0455,0.9428,2.2707,0.7035,0.1295,1.6135,2.0377,0.0488,22
26.5533,-1.0793,0.8756,2.2708,0.74,0.104,1.595,2.0886,0.096,20
26.6533,-0.999,0.9378,2.3694,0.781,0.077,1.576,2.1304,0.0586,27
26.7533,-0.9912,0.9052,2.3069,0.829,0.046,1.552,2.1497,0.0694,28
26.8533,-0.9714,0.9612,2.4187,0.872,0.021,1.529,2.2525,0.0772,21
26.9533,-0.9506,0.8623,2.3589,0.907,0.002,1.5105,2.2159,0.0444,20
27.0533,-0.8781,0.9078,2.2887,0.95,-0.015,1.487,2.1992,0.0669,29
27.1533,-0.8472,0.8913,2.2855,0.991,-0.03,1.4625,2.2147,0.0719,22
27.2533,-0.8027,0.8834,2.2474,1.027,-0.041,1.442,2.2025,0.0419,23
27.3533,-0.8019,0.8881,2.2248,1.0675,-0.052,1.4185,2.2425,0.0905,28
27.4533,-0.7672,0.8323,2.3591,1.1115,-0.0615,1.392,2.2943,0.0936,28
27.5533,-0.6445,0.8969,2.3183,1.1555,-0.075,1.3675,2.2558,0.1425,32
27.6533,-0.6074,0.8167,2.3408,1.1975,-0.0945,1.3425,2.2549,0.055,26
27.7533,-0.6235,0.8356,2.2389,1.232,-0.113,1.319,2.2779,0.0524,27
27.8533,-0.6122,0.7987,2.1206,1.262,-0.13,1.298,2.2476,0.167,23
27.9533,-0.447,0.6407,2.2729,1.2915,-0.1455,1.2785,2.1516,0.1485,26
28.0533,-0.4949,0.7742,2.0985,1.3165,-0.1595,1.2595,2.2038,0.0644,20
28.1533,-0.4357,0.7522,2.153,1.3425,-0.171,1.2365,2.2032,0.0711,30
28.2533,-0.3801,0.7303,2.0798,1.369,-0.18,1.214,2.1535,0.0651,25
28.3533,-0.3259,0.7207,2.2103,1.3945,-0.188,1.1945,2.1949,0.0484,22
28.4533,-0.3362,0.6358,2.1224,1.42,-0.192,1.174,2.1607,0.0907,31
28.5533,-0.1422,0.6698,2.2409,1.441,-0.192,1.154,2.105,0.0567,25
28.6533,-0.127,0.6089,2.2503,1.4555,-0.191,1.1355,2.0945,0.1499,24
28.7533,-0.1911,0.5751,2.1391,1.467,-0.187,1.121,2.0896,0.0606,20
28.8533,-0.0341,0.5655,2.399,1.478,-0.181,1.1055,2.1253,0.0858,26
28.9533,0.0017,0.5676,2.2061,1.491,-0.173,1.091,2.0025,0.0813,25
29.0533,0.0459,0.5861,2.3489,1.5,-0.166,1.079,2.0719,0.0905,17
29.1533,0.0196,0.5291,2.0586,1.507,-0.159,1.0665,1.9157,0.0896,22
29.2533,-0.0081,0.4415,1.9446,1.5135,-0.1495,1.05,1.8614,0.1671,26
29.3533,0.0994,0.4092,1.7966,1.515,-0.145,1.039,1.6986,0.1309,25
29.4533,0.0816,0.386,1.5257,1.512,-0.139,1.026,1.6036,0.1394,27
29.5533,0.0883,0.406,1.9851,1.507,-0.133,1.016,1.8006,0.0992,20
29.6533,0.028,0.311,1.5562,1.501,-0.126,1.008,1.6313,0.1359,23
29.7533,0.0527,0.3232,1.8082,1.494,-0.119,1.0,1.7106,0.1583,23
29.8533,0.2731,0.3073,1.8752,1.485,-0.109,0.992,1.5563,0.12,27
29.9533,0.2883,0.2571,1.9669,1.475,-0.1,0.986,1.5804,0.1209,21
30.0533,0.391,0.2718,1.9041,1.463,-0.089,0.98,1.4607,0.1766,25
30.1533,0.5361,0.2147,2.097,1.447,-0.079,0.975,1.4747,0.1201,21
30.2533,0.6105,0.2665,2.1389,1.4275,-0.0655,0.9695,1.4647,0.1046,30
30.3533,0.562,0.2129,1.9727,1.4065,-0.0525,0.966,1.3405,0.0784,26
30.4533,0.4494,0.1616,1.8415,1.387,-0.042,0.964,1.3002,0.1583,25
