time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
8.0571,1.4765,-0.0357,2.1701,1.371,0.0355,1.5345,0.6482,0.0689,18
8.1571,1.2459,-0.0829,1.7204,1.4045,0.055,1.5215,0.2894,0.1674,28
8.2571,1.3445,0.0263,1.9694,1.437,0.094,1.504,0.4793,0.0592,23
8.3571,1.354,-0.0076,2.1113,1.459,0.149,1.487,0.6521,0.0667,25
8.4571,1.347,0.1047,2.0668,1.47,0.2195,1.464,0.6258,0.1086,26
8.5571,1.4287,0.104,2.1352,1.468,0.299,1.44,0.7231,0.1211,25
8.6571,1.463,0.0623,2.2556,1.459,0.372,1.419,0.8921,0.1511,21
8.7571,1.3207,0.022,1.9165,1.445,0.444,1.397,0.6807,0.1771,27
8.8571,1.3792,0.0332,1.9327,1.4275,0.517,1.3745,0.7403,0.1298,24
8.9571,1.3988,0.0478,2.0172,1.411,0.5815,1.354,0.8513,0.0571,24
9.0571,1.2648,-0.1727,1.6586,1.392,0.646,1.33,0.8913,0.196,29
9.1571,1.306,0.0917,1.9664,1.373,0.701,1.309,0.8988,0.1878,21
9.2571,1.2526,0.0367,1.8758,1.3555,0.746,1.29,0.9257,0.2365,24
9.3571,1.3381,-0.0343,1.7237,1.335,0.788,1.271,0.9387,0.152,19
9.4571,1.3059,-0.1193,1.7229,1.315,0.823,1.253,1.053,0.1769,27
9.5571,1.2355,-0.0733,1.4925,1.2935,0.8535,1.2335,0.964,0.1553,20
9.6571,1.2613,-0.0088,1.5826,1.2715,0.8755,1.2165,0.9572,0.1904,24
9.7571,1.2596,-0.0965,1.3891,1.244,0.893,1.198,1.0079,0.1867,25
9.8571,1.4439,0.0337,1.7793,1.219,0.902,1.18,1.0788,0.0425,17
9.9571,1.4708,0.0666,1.8778,1.1905,0.906,1.1635,1.1373,0.0449,26
10.0571,1.4985,0.0964,1.9101,1.155,0.903,1.145,1.1636,0.105,23
10.1571,1.5787,0.2222,1.9515,1.118,0.89,1.127,1.1567,0.0767,31
10.2571,1.5597,0.2162,1.8837,1.078,0.865,1.108,1.1201,0.0631,25
10.3571,1.5016,0.3683,1.9365,1.04,0.83,1.094,1.0659,0.0566,27
10.4571,1.5642,0.2736,1.7686,1.004,0.791,1.0805,1.0271,0.1119,22
10.5571,1.4644,0.311,1.3864,0.971,0.749,1.07,0.7317,0.1022,21
10.6571,1.4332,0.4162,1.7152,0.941,0.7065,1.061,0.8686,0.1545,18
10.7571,1.2805,0.3906,1.3533,0.907,0.6565,1.051,0.5492,0.2499,24
10.8571,1.3348,0.4637,1.2156,0.865,0.5905,1.041,0.517,0.2381,24
10.9571,1.4739,0.5845,1.7204,0.82,0.517,1.032,0.9519,0.0365,27
11.0571,1.4592,0.6841,1.6893,0.772,0.436,1.023,0.9889,0.0605,24
11.1571,1.3282,0.8107,1.595,0.727,0.357,1.016,0.95,0.1797,23
11.2571,1.4436,0.7506,1.6772,0.68,0.272,1.009,1.1219,0.1219,24
11.3571,1.2312,0.9437,1.4382,0.637,0.19,1.005,1.053,0.173,19
11.4571,1.3207,0.9109,1.3678,0.597,0.11,1.001,1.1401,0.231,21
11.5571,1.4198,0.906,1.5971,0.555,0.025,0.996,1.373,0.1521,21
11.6571,1.3805,0.8554,1.4495,0.504,-0.081,0.994,1.3611,0.0413,29
11.7571,1.3639,0.8537,1.3652,0.453,-0.189,0.992,1.434,0.0553,22
11.8571,1.2882,0.8942,1.2712,0.399,-0.302,0.991,1.5166,0.1897,23
11.9571,1.2861,0.8999,1.3672,0.3465,-0.405,0.99,1.6516,0.055,24
12.0571,1.2807,0.9143,1.4276,0.284,-0.522,0.99,1.8022,0.0437,31
12.1571,1.1943,0.9255,1.3048,0.2275,-0.627,0.992,1.8555,0.0817,20
12.2571,1.1605,0.9315,1.2675,0.171,-0.731,0.994,1.9539,0.1605,29
12.3571,1.1219,0.9508,1.3167,0.116,-0.83,0.996,2.0702,0.0495,20
12.4571,1.1476,0.8865,1.4167,0.067,-0.918,0.9995,2.1443,0.029,22
12.5571,1.0606,0.8931,1.3189,0.011,-1.017,1.005,2.2019,0.1442,28
12.6571,1.0156,0.8033,1.1684,-0.0455,-1.119,1.011,2.2014,0.1662,24
12.7571,0.8343,0.8748,1.1427,-0.107,-1.223,1.019,2.3026,0.2337,31
12.8571,0.9033,0.8615,1.4431,-0.168,-1.319,1.028,2.4647,0.2125,23
12.9571,0.9152,0.8435,1.464,-0.222,-1.3995,1.0375,2.5507,0.2676,24
13.0571,0.797,0.7589,1.4957,-0.272,-1.4705,1.0475,2.5127,0.2429,22
13.1571,0.7971,0.5954,1.1161,-0.321,-1.5355,1.057,2.4071,0.1502,24
13.2571,0.7763,0.5954,1.3379,-0.369,-1.594,1.068,2.4856,0.1685,22
13.3571,0.8037,0.4878,1.1847,-0.414,-1.646,1.0785,2.4591,0.1152,22
13.4571,0.751,0.3597,0.834,-0.461,-1.693,1.0895,2.3974,0.1799,24
13.5571,0.6126,0.2688,0.7745,-0.517,-1.7405,1.1055,2.3287,0.2556,30
13.6571,0.664,0.2609,1.2186,-0.571,-1.776,1.122,2.384,0.1314,23
13.7571,0.6626,0.1848,1.375,-0.616,-1.798,1.134,2.3716,0.0788,19
13.8571,0.6504,0.1634,1.5343,-0.655,-1.8095,1.146,2.3974,0.1104,18
13.9571,0.6136,-0.0868,1.2854,-0.7,-1.818,1.1615,2.1767,0.2044,26
14.0571,0.4187,-0.1016,1.1152,-0.751,-1.82,1.178,2.0797,0.2645,24
14.1571,0.5451,-0.1747,1.3368,-0.803,-1.814,1.1955,2.1271,0.0637,24
14.2571,0.5034,-0.2221,1.2537,-0.854,-1.799,1.214,2.081,0.0995,28
14.3571,0.403,-0.2665,1.2686,-0.898,-1.778,1.233,1.9946,0.2158,19
14.4571,0.3992,-0.4176,1.1663,-0.932,-1.757,1.247,1.8901,0.1648,19
14.5571,0.3384,-0.4638,1.2452,-0.9665,-1.7325,1.262,1.8201,0.0823,20
14.6571,0.3168,-0.6549,1.2209,-1.008,-1.696,1.2835,1.6861,0.1089,28
14.7571,0.2584,-0.7233,1.1847,-1.053,-1.65,1.306,1.6104,0.1287,25
14.8571,0.1056,-0.7593,1.0847,-1.095,-1.598,1.327,1.4844,0.166,27
14.9571,0.2133,-0.8301,1.2194,-1.138,-1.5335,1.3535,1.5293,0.3042,28
15.0571,0.0826,-1.0073,1.0992,-1.177,-1.462,1.3765,1.3676,0.2153,26
15.1571,0.0747,-1.1083,1.0933,-1.214,-1.386,1.397,1.3528,0.1213,27
15.2571,-0.1472,-1.1241,0.9909,-1.25,-1.304,1.422,1.1977,0.1636,27
15.3571,-0.0142,-1.1926,1.414,-1.284,-1.219,1.448,1.2705,0.0732,23
15.4571,-0.1018,-1.4091,1.1435,-1.313,-1.138,1.468,1.2829,0.2733,25
15.5571,-0.1549,-1.3107,1.2544,-1.344,-1.049,1.491,1.2403,0.1233,27
15.6571,-0.8338,-1.0387,0.623,-1.3715,-0.962,1.5115,1.0414,0.3459,22
15.7571,-0.3892,-1.4708,1.1061,-1.3985,-0.8755,1.5335,1.2473,0.1917,26
15.8571,-0.3408,-1.5496,1.3124,-1.424,-0.787,1.555,1.3468,0.0768,23
15.9571,-0.3516,-1.5771,1.2474,-1.445,-0.703,1.575,1.4377,0.1112,25
16.0571,-0.4044,-1.6804,0.9615,-1.465,-0.621,1.595,1.6275,0.1688,23
16.1571,-0.4828,-1.7119,1.1767,-1.4805,-0.545,1.614,1.5963,0.1114,22
16.2571,-0.6387,-1.7059,1.0631,-1.496,-0.46,1.637,1.6176,0.1293,29
16.3571,-0.6171,-1.7594,1.2001,-1.51,-0.372,1.661,1.713,0.119,25
16.4571,-0.6861,-1.6339,1.0966,-1.519,-0.3005,1.6815,1.6774,0.3824,22
16.5571,-0.7538,-1.7183,1.1394,-1.526,-0.234,1.701,1.7649,0.1393,23
16.6571,-0.7301,-1.8412,1.3527,-1.532,-0.164,1.7215,1.8953,0.1984,28
16.7571,-0.6825,-1.8267,1.0347,-1.536,-0.0945,1.7435,2.057,0.1526,26
16.8571,-0.7183,-1.8124,1.2055,-1.536,-0.027,1.7675,2.0426,0.1512,32
16.9571,-0.7372,-1.8095,1.2886,-1.534,0.029,1.789,2.0653,0.1197,24
17.0571,-0.7221,-1.8854,1.2042,-1.531,0.067,1.808,2.1979,0.1298,23
17.1571,-0.7781,-1.8369,1.3348,-1.527,0.098,1.823,2.1315,0.0651,19
17.2571,-0.7925,-1.8312,1.437,-1.521,0.1255,1.8395,2.1263,0.1179,16
17.3571,-0.9108,-1.8031,1.5436,-1.512,0.145,1.854,2.0623,0.1547,27
17.4571,-1.0265,-1.6589,1.402,-1.497,0.161,1.872,1.9376,0.2064,27
17.5571,-1.0044,-1.7541,1.4907,-1.482,0.166,1.8875,2.018,0.0873,22
17.6571,-0.9898,-1.8092,1.5821,-1.467,0.163,1.902,2.0542,0.0829,25
17.7571,-1.3098,-1.5915,1.4185,-1.4525,0.153,1.9165,1.8198,0.1959,22
17.8571,-1.1469,-1.6698,1.3156,-1.441,0.14,1.927,1.9328,0.2094,17
17.9571,-1.0654,-1.6714,1.3788,-1.4305,0.1215,1.938,1.9132,0.1259,22
18.0571,-1.2822,-1.5917,1.3539,-1.418,0.0975,1.9495,1.7963,0.126,22
18.1571,-1.2235,-1.573,1.552,-1.402,0.064,1.962,1.697,0.153,27
18.2571,-1.2315,-1.5442,1.3562,-1.383,0.022,1.974,1.6904,0.103,25
18.3571,-1.383,-1.4243,1.3334,-1.363,-0.02,1.983,1.5474,0.143,21
18.4571,-1.3402,-1.3289,1.5738,-1.3435,-0.064,1.9915,1.3321,0.1064,18
18.5571,-1.2681,-1.3094,1.6731,-1.32,-0.121,2.0,1.2336,0.073,29
18.6571,-1.4109,-1.2289,1.5268,-1.287,-0.1945,2.0085,1.1477,0.0809,24
18.7571,-1.4627,-1.1101,1.4512,-1.2545,-0.2645,2.016,1.038,0.0739,22
18.8571,-1.5223,-1.1012,1.5918,-1.22,-0.337,2.021,0.9272,0.1405,21
18.9571,-1.5135,-0.985,1.6481,-1.18,-0.417,2.027,0.7599,0.138,27
19.0571,-1.5023,-0.8843,1.6498,-1.138,-0.497,2.031,0.6543,0.1471,21
19.1571,-1.4798,-0.818,1.7527,-1.0995,-0.5705,2.034,0.5339,0.1267,22
19.2571,-1.5949,-0.7149,1.5104,-1.061,-0.6455,2.038,0.7538,0.1655,20
19.3571,-1.7881,-0.6579,1.639,-1.025,-0.718,2.039,0.8636,0.1023,16
19.4571,-1.6126,-0.657,1.4476,-0.982,-0.811,2.039,0.8782,0.1231,29
19.5571,-1.5628,-0.5661,1.8621,-0.936,-0.92,2.04,0.7415,0.1561,21
19.6571,-1.4948,-0.4808,1.7954,-0.897,-1.021,2.038,0.8414,0.0735,28
19.7571,-1.6362,-0.3729,1.7428,-0.854,-1.132,2.036,1.1287,0.0545,20
19.8571,-1.555,-0.3513,1.8037,-0.813,-1.239,2.032,1.1793,0.0453,32
19.9571,-1.5262,-0.2863,1.7961,-0.768,-1.35,2.028,1.3267,0.0429,23
20.0571,-1.5446,-0.2402,1.8851,-0.72,-1.456,2.023,1.4755,0.0419,31
20.1571,-1.6075,-0.2113,1.9301,-0.673,-1.5505,2.017,1.6354,0.0642,20
20.2571,-1.4991,-0.1221,2.0165,-0.626,-1.6355,2.009,1.7472,0.0542,28
20.3571,-1.5371,-0.0415,2.0812,-0.5755,-1.719,2.0005,1.9352,0.0701,22
20.4571,-1.5047,-0.0214,2.0515,-0.536,-1.78,1.994,2.0085,0.0601,14
20.5571,-1.5187,0.0157,2.0313,-0.497,-1.837,1.988,2.1162,0.0763,23
20.6571,-1.5242,0.065,1.903,-0.447,-1.9065,1.981,2.248,0.0659,24
20.7571,-1.5258,0.0769,1.8576,-0.388,-1.9815,1.9705,2.3547,0.106,30
20.8571,-1.3298,0.2021,1.987,-0.332,-2.048,1.959,2.4616,0.1186,23
20.9571,-1.4781,0.208,1.9246,-0.2725,-2.108,1.945,2.611,0.1259,32
21.0571,-1.4986,0.1737,2.0467,-0.208,-2.161,1.93,2.6702,0.0748,26
21.1571,-1.4309,0.1808,2.0361,-0.15,-2.2,1.916,2.7061,0.1129,27
21.2571,-1.4556,0.2135,2.0198,-0.093,-2.2295,1.8995,2.7999,0.0965,26
21.3571,-1.5445,0.1987,1.9044,-0.0395,-2.25,1.884,2.8743,0.0774,24
21.4571,-1.4808,0.1816,2.0366,0.006,-2.261,1.8695,2.8644,0.0713,20
21.5571,-1.4304,0.1449,1.9006,0.052,-2.2675,1.856,2.8318,0.1601,22
21.6571,-1.4535,0.115,2.2151,0.109,-2.266,1.838,2.8728,0.148,29
21.7571,-1.3916,0.1237,2.2328,0.17,-2.254,1.818,2.8747,0.125,27
21.8571,-1.4467,0.0909,1.9743,0.228,-2.234,1.798,2.8707,0.1001,25
21.9571,-1.4292,0.0332,2.1387,0.289,-2.204,1.778,2.8438,0.0586,29
22.0571,-1.4156,-0.0225,2.0381,0.358,-2.158,1.7555,2.7903,0.0573,28
22.1571,-1.4202,-0.045,2.1054,0.423,-2.105,1.732,2.7894,0.1421,29
22.2571,-1.4431,-0.146,1.8635,0.484,-2.047,1.71,2.7112,0.1373,25
22.3571,-1.4402,-0.1557,2.0391,0.535,-1.991,1.69,2.7188,0.1001,21
22.4571,-1.3678,-0.1442,2.1631,0.583,-1.93,1.6685,2.6906,0.0499,24
22.5571,-1.3475,-0.2132,1.9512,0.634,-1.86,1.6475,2.5943,0.1691,24
22.6571,-1.3196,-0.3219,2.0168,0.682,-1.786,1.627,2.5104,0.0515,23
22.7571,-1.2576,-0.3679,2.1601,0.728,-1.706,1.604,2.4581,0.0662,23
22.8571,-1.1959,-0.4582,2.1621,0.775,-1.615,1.583,2.3575,0.049,27
22.9571,-1.1705,-0.5049,2.0581,0.8245,-1.516,1.5605,2.2913,0.0592,26
23.0571,-1.1244,-0.623,2.084,0.872,-1.4155,1.5355,2.2169,0.0623,28
23.1571,-1.0573,-0.64,2.1332,0.921,-1.304,1.5095,2.178,0.0458,30
23.2571,-1.0654,-0.7135,2.0599,0.967,-1.193,1.483,2.1665,0.0427,29
23.3571,-0.9843,-0.7579,1.8491,1.009,-1.09,1.46,2.0579,0.1613,21
23.4571,-0.8961,-0.8718,1.9413,1.045,-1.0005,1.4405,2.0088,0.1024,26
23.5571,-0.9481,-0.9237,2.0636,1.081,-0.91,1.42,2.1287,0.1042,21
23.6571,-0.9384,-1.0111,2.0519,1.113,-0.826,1.401,2.1601,0.1651,21
23.7571,-0.913,-1.2227,2.1994,1.1525,-0.72,1.3765,2.2795,0.0847,36
23.8571,-1.0495,-1.1277,2.4971,1.191,-0.611,1.3505,2.5694,0.3006,24
23.9571,-0.8119,-1.3145,2.3152,1.222,-0.519,1.329,2.3963,0.0516,29
24.0571,-0.8276,-1.3555,2.1976,1.255,-0.421,1.305,2.451,0.0535,25
24.1571,-0.767,-1.5472,2.2883,1.282,-0.343,1.285,2.5797,0.1103,23
24.2571,-0.6938,-1.5125,2.2637,1.3075,-0.2715,1.2645,2.558,0.0454,26
24.3571,-0.589,-1.6027,2.2079,1.333,-0.2,1.243,2.5676,0.0406,29
24.4571,-0.6398,-1.6725,2.0383,1.356,-0.138,1.223,2.6463,0.0681,23
24.5571,-0.539,-1.7552,2.1375,1.3785,-0.087,1.2035,2.7078,0.0973,20
24.6571,-0.5524,-1.7896,2.0849,1.3995,-0.0455,1.1855,2.7678,0.0582,28
24.7571,-0.4089,-1.9142,2.15,1.4205,-0.0065,1.165,2.8207,0.0774,24
24.8571,-0.3916,-1.9394,2.1471,1.44,0.0215,1.1465,2.8637,0.0502,28
24.9571,-0.375,-1.9836,2.1916,1.4575,0.044,1.1285,2.9324,0.0572,24
25.0571,-0.3138,-2.0544,2.1809,1.472,0.059,1.111,2.9665,0.0625,30
25.1571,-0.2742,-2.1364,2.1781,1.483,0.065,1.096,3.0174,0.0591,21
25.2571,-0.2056,-2.158,2.122,1.49,0.064,1.0845,2.9813,0.079,18
25.3571,-0.2477,-2.1718,2.1078,1.495,0.056,1.071,3.0125,0.0538,23
25.4571,-0.1326,-2.1512,2.2552,1.499,0.041,1.057,2.9839,0.0586,27
25.5571,-0.256,-2.174,1.8589,1.502,0.021,1.045,2.9276,0.1156,20
25.6571,-0.1961,-2.1974,1.9222,1.503,-0.005,1.032,2.9131,0.1815,23
25.7571,-0.189,-2.2607,1.7294,1.503,-0.0445,1.0205,2.877,0.1666,30
25.8571,-0.0681,-2.3681,1.9218,1.502,-0.093,1.011,2.9105,0.092,25
25.9571,0.0542,-2.4217,2.0473,1.498,-0.1465,1.0025,2.8901,0.0717,26
26.0571,0.0606,-2.4403,1.5887,1.491,-0.195,0.995,2.7276,0.1968,17
26.1571,0.1171,-2.3772,2.0411,1.481,-0.252,0.989,2.7356,0.134,28
26.2571,0.046,-2.3156,1.9358,1.469,-0.317,0.983,2.6319,0.085,17
26.3571,0.2148,-2.4842,1.8696,1.457,-0.377,0.977,2.6039,0.1589,25
26.4571,0.1127,-2.268,2.0421,1.443,-0.448,0.973,2.495,0.1792,19
26.5571,0.3268,-2.2673,1.9934,1.43,-0.517,0.97,2.3083,0.0383,23
26.6571,0.2667,-2.0966,1.9021,1.414,-0.597,0.967,2.107,0.1939,25
26.7571,0.4511,-2.2002,2.0457,1.399,-0.67,0.966,2.099,0.16,17
26.8571,0.5123,-2.1702,2.0031,1.3815,-0.747,0.9655,1.9641,0.0506,24
26.9571,0.5366,-2.1447,1.8657,1.3615,-0.8275,0.966,1.7958,0.0458,20
27.0571,0.5764,-2.0638,1.831,1.337,-0.913,0.967,1.6277,0.076,27
27.1571,1.0119,-2.1911,1.0753,1.3095,-0.998,0.967,1.2344,1.4083,18
27.2571,0.6832,-1.961,1.9283,1.281,-1.08,0.967,1.4344,0.0842,25
27.3571,0.7487,-1.9071,1.7338,1.2495,-1.164,0.9685,1.1784,0.0835,24
27.4571,0.8334,-1.795,1.8886,1.219,-1.241,0.973,1.1375,0.0643,21
27.5571,0.7987,-1.775,1.783,1.1875,-1.3155,0.975,1.0075,0.055,22
27.6571,0.7887,-1.7119,1.8512,1.152,-1.392,0.979,0.9975,0.0754,25
27.7571,0.9152,-1.6629,1.7963,1.11,-1.478,0.985,0.8546,0.108,29
27.8571,0.7821,-1.5737,1.395,1.069,-1.557,0.993,0.4941,0.1142,23
27.9571,0.9386,-1.4878,1.7123,1.032,-1.623,1.001,0.73,0.0865,23
28.0571,0.8548,-1.4251,1.5293,0.9985,-1.681,1.0105,0.5961,0.0746,16
28.1571,0.6468,-1.2593,1.2579,0.966,-1.73,1.018,0.6173,0.1912,23
28.2571,0.9128,-1.2716,1.3742,0.925,-1.782,1.028,0.6168,0.136,25
28.3571,1.0184,-1.1413,1.8307,0.884,-1.827,1.038,1.0568,0.1289,21
28.4571,1.0967,-1.0084,1.8655,0.844,-1.864,1.05,1.2087,0.0797,23
28.5571,1.1317,-0.9896,1.7042,0.793,-1.903,1.063,1.1663,0.0753,31
28.6571,1.1172,-0.9467,1.5699,0.747,-1.93,1.078,1.1601,0.1197,17
28.7571,1.1732,-0.8274,1.7353,0.7025,-1.9495,1.0925,1.3762,0.1132,28
28.8571,1.1527,-0.7667,1.8627,0.654,-1.964,1.109,1.5001,0.146,21
28.9571,1.1516,-0.7417,1.4855,0.604,-1.971,1.125,1.3932,0.1966,29
29.0571,1.3198,-0.6991,1.631,0.547,-1.97,1.142,1.5657,0.1404,25
29.1571,1.1237,-0.64,1.4212,0.499,-1.962,1.157,1.4858,0.1778,21
29.2571,1.2568,-0.4676,1.5151,0.453,-1.948,1.172,1.7191,0.155,23
29.3571,1.3666,-0.4345,1.6601,0.401,-1.925,1.189,1.8373,0.0818,25
29.4571,1.3102,-0.375,1.6154,0.348,-1.8935,1.208,1.8433,0.0777,24
29.5571,1.3676,-0.3061,1.7933,0.291,-1.854,1.226,1.969,0.0923,21
29.6571,1.3561,-0.2154,1.7586,0.244,-1.8165,1.2415,2.0168,0.0783,22
29.7571,1.3955,-0.2739,1.6776,0.196,-1.773,1.2595,1.9649,0.2247,22
29.8571,1.4276,-0.2564,1.547,0.143,-1.718,1.28,1.9641,0.1448,27
29.9571,1.345,-0.1944,1.3635,0.089,-1.655,1.3,1.9274,0.2076,23
30.0571,1.2696,-0.1763,1.3358,0.039,-1.59,1.32,1.8744,0.1608,23
30.1571,1.3976,-0.2034,1.0164,-0.006,-1.5245,1.339,1.9543,0.2348,20
30.2571,1.3546,-0.0843,1.3843,-0.0525,-1.452,1.3585,1.9625,0.1242,24
