time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
7.4534,1.3986,0.093,1.8388,1.431,0.102,1.525,0.3156,0.0555,28
7.5534,1.402,0.0605,1.7352,1.432,0.104,1.525,0.2167,0.085,28
7.6534,1.4382,0.0449,1.7229,1.433,0.107,1.523,0.2094,0.108,29
7.7534,1.4164,0.1067,1.7651,1.433,0.11,1.522,0.2437,0.0665,27
7.8534,1.4064,0.1005,1.8167,1.433,0.109,1.522,0.296,0.0574,33
7.9534,1.4008,0.1455,1.8111,1.434,0.109,1.522,0.2932,0.0472,23
8.0534,1.4239,0.1237,1.8461,1.434,0.11,1.522,0.3245,0.0576,24
8.1534,1.4635,0.1081,1.8257,1.434,0.11,1.522,0.3051,0.0432,24
8.2534,1.4209,0.1065,1.787,1.434,0.11,1.522,0.2654,0.0686,26
8.3534,1.4265,0.0528,1.7402,1.434,0.11,1.521,0.2267,0.0801,23
8.4534,1.4074,0.1551,1.7461,1.436,0.106,1.521,0.2321,0.0636,28
8.5534,1.4565,0.0425,1.6896,1.445,0.0965,1.52,0.1784,0.0768,26
8.6534,1.4434,0.0972,1.831,1.458,0.093,1.52,0.3114,0.0673,27
8.7534,1.4019,0.1372,1.8706,1.4705,0.103,1.517,0.3618,0.0425,26
8.8534,1.403,0.0897,1.8768,1.4805,0.1345,1.514,0.3737,0.0639,30
8.9534,1.4067,0.0614,1.8565,1.483,0.184,1.513,0.3727,0.0563,27
9.0534,1.2591,0.2156,1.8012,1.479,0.248,1.513,0.3639,0.2537,27
9.1534,1.4184,0.1281,1.7832,1.467,0.319,1.511,0.3359,0.0622,27
9.2534,1.3533,0.0674,1.9477,1.4525,0.3855,1.512,0.5485,0.0723,22
9.3534,1.4378,0.1208,1.7324,1.432,0.455,1.512,0.4004,0.0814,31
9.4534,1.4488,0.1325,1.7648,1.405,0.528,1.511,0.472,0.0557,27
9.5534,1.4481,0.1045,1.736,1.3785,0.5915,1.511,0.5409,0.072,24
9.6534,1.4213,0.1723,1.8054,1.3465,0.6595,1.509,0.5752,0.0775,30
9.7534,1.4382,0.1252,1.7982,1.308,0.734,1.508,0.6868,0.0673,30
9.8534,1.4236,0.1563,1.7473,1.27,0.798,1.508,0.7019,0.0792,23
9.9534,1.3719,0.108,1.7676,1.234,0.856,1.509,0.8034,0.0679,28
10.0534,1.4574,0.0805,1.6803,1.19,0.918,1.51,0.8954,0.0863,31
10.1534,1.4123,0.0788,1.7825,1.145,0.977,1.51,0.9759,0.0703,27
10.2534,1.4718,0.07,1.6819,1.096,1.033,1.509,1.0481,0.0661,31
10.3534,1.4102,0.0844,1.8447,1.043,1.086,1.509,1.1184,0.0404,27
10.4534,1.4674,0.1206,1.7823,0.987,1.136,1.509,1.156,0.0562,30
10.5534,1.4869,0.0602,1.6263,0.93,1.182,1.508,1.258,0.1206,21
10.6534,1.4122,0.1142,1.6884,0.875,1.224,1.506,1.2464,0.0588,29
10.7534,1.4212,0.063,1.7583,0.811,1.267,1.507,1.373,0.0594,29
10.8534,1.4207,0.1662,1.8294,0.751,1.302,1.507,1.3574,0.0578,23
10.9534,1.4238,0.1359,1.6437,0.694,1.3325,1.506,1.4083,0.0527,26
11.0534,1.4147,0.1073,1.6987,0.629,1.362,1.506,1.4929,0.0671,28
11.1534,1.4467,0.0898,1.6607,0.559,1.3905,1.506,1.5823,0.0614,30
11.2534,1.4253,0.1041,1.7451,0.483,1.415,1.506,1.6321,0.0949,32
11.3534,1.4459,0.0756,1.5976,0.4075,1.4355,1.506,1.7134,0.0702,28
11.4534,1.3187,0.022,1.9057,0.317,1.4555,1.508,1.7935,0.1421,26
11.5534,1.4519,0.1085,1.6223,0.243,1.469,1.508,1.8235,0.0596,29
11.6534,1.4455,0.1218,1.6683,0.169,1.48,1.508,1.8708,0.0412,19
11.7534,1.3847,0.0938,1.8607,0.111,1.487,1.508,1.9203,0.0403,23
11.8534,1.4576,0.049,1.5511,0.0405,1.492,1.508,2.0229,0.1323,28
11.9534,1.4343,0.1054,1.6601,-0.039,1.494,1.507,2.0303,0.0789,32
12.0534,1.4617,0.1295,1.5871,-0.113,1.492,1.507,2.0839,0.0599,25
12.1534,1.4298,0.1413,1.7009,-0.1825,1.486,1.505,2.1086,0.0736,28
12.2534,1.4293,0.1048,1.6196,-0.253,1.477,1.505,2.174,0.0927,27
12.3534,1.3913,0.1125,1.7947,-0.325,1.464,1.505,2.2037,0.061,29
12.4534,1.4709,0.0928,1.6775,-0.395,1.447,1.503,2.3121,0.0776,27
12.5534,1.4027,0.0903,1.7834,-0.457,1.4285,1.504,2.3081,0.0525,22
12.6534,1.4222,0.1374,1.6924,-0.517,1.408,1.504,2.326,0.0676,25
12.7534,1.3745,0.063,1.7273,-0.58,1.382,1.503,2.3686,0.0746,27
12.8534,1.4628,0.1555,1.7122,-0.6495,1.3505,1.504,2.4358,0.0521,32
12.9534,1.4201,0.1271,1.8293,-0.7235,1.3115,1.502,2.4708,0.0875,32
13.0534,1.456,0.114,1.7538,-0.795,1.2685,1.503,2.5422,0.0577,32
13.1534,1.5086,0.1293,1.7094,-0.859,1.2265,1.502,2.6177,0.0758,26
13.2534,1.522,0.1693,1.6617,-0.918,1.183,1.504,2.6469,0.0579,29
13.3534,1.4928,0.2025,1.7176,-0.977,1.1375,1.504,2.6495,0.0605,26
13.4534,1.459,0.2032,1.7283,-1.032,1.092,1.504,2.6543,0.0464,26
13.5534,1.511,0.2192,1.6419,-1.082,1.046,1.504,2.7251,0.0944,24
13.6534,1.4691,0.2454,1.6054,-1.131,0.996,1.502,2.7082,0.0791,27
13.7534,1.4797,0.2905,1.6324,-1.179,0.94,1.502,2.74,0.0803,27
13.8534,1.4117,0.3575,1.8141,-1.2215,0.883,1.501,2.7033,0.0635,22
13.9534,1.4277,0.4789,1.7138,-1.258,0.829,1.501,2.7168,0.069,27
14.0534,1.4147,0.4674,1.7247,-1.294,0.766,1.5,2.7343,0.1028,27
14.1534,1.3896,0.4316,1.6821,-1.328,0.705,1.4995,2.7374,0.1274,26
14.2534,1.3733,0.5681,1.6349,-1.3595,0.644,1.5,2.7371,0.0589,26
14.3534,1.3747,0.686,1.7925,-1.3885,0.5815,1.5,2.7806,0.0558,24
14.4534,1.4039,0.6439,1.5867,-1.413,0.522,1.5,2.8209,0.1462,25
14.5534,1.2866,0.8314,1.7035,-1.437,0.458,1.501,2.7566,0.1294,27
14.6534,1.3199,0.8067,1.6595,-1.46,0.384,1.501,2.8163,0.0482,27
14.7534,1.2588,0.8685,1.785,-1.478,0.3165,1.502,2.8062,0.0416,26
14.8534,1.2301,0.8615,1.7493,-1.493,0.251,1.501,2.8017,0.0617,25
14.9534,1.1961,0.9563,1.7236,-1.5045,0.1875,1.501,2.8167,0.0491,26
15.0534,1.1973,0.9788,1.6061,-1.514,0.12,1.5,2.8461,0.0705,29
15.1534,1.1346,1.0311,1.7687,-1.52,0.0525,1.501,2.8419,0.0422,26
15.2534,1.1364,1.0377,1.7108,-1.523,-0.0145,1.502,2.8676,0.0734,28
15.3534,1.0152,1.1023,1.728,-1.522,-0.081,1.503,2.8086,0.0541,25
15.4534,1.0223,1.1393,1.7226,-1.518,-0.1585,1.503,2.8611,0.0614,34
15.5534,1.1009,1.1137,1.5442,-1.508,-0.243,1.502,2.9408,0.102,29
15.6534,0.9294,1.1721,1.7416,-1.4945,-0.3185,1.5015,2.8557,0.0674,28
15.7534,0.8907,1.2032,1.7119,-1.478,-0.389,1.501,2.8618,0.0713,26
15.8534,0.868,1.3086,1.687,-1.4585,-0.4565,1.5,2.9263,0.0525,26
15.9534,0.8332,1.3428,1.7319,-1.4355,-0.528,1.5,2.9497,0.07,26
16.0534,0.737,1.3335,1.7231,-1.409,-0.598,1.5,2.8958,0.0528,31
16.1534,0.6528,1.3789,1.825,-1.378,-0.668,1.5,2.9016,0.0718,29
16.2534,0.6562,1.4001,1.6938,-1.344,-0.735,1.499,2.9321,0.0543,29
16.3534,0.6086,1.3869,1.7102,-1.303,-0.803,1.499,2.9145,0.0649,34
16.4534,0.5042,1.3133,1.9446,-1.262,-0.864,1.5,2.8386,0.0705,25
16.5534,0.5353,1.4112,1.8025,-1.2235,-0.918,1.5,2.9342,0.0972,26
16.6534,0.4254,1.4642,1.793,-1.182,-0.972,1.501,2.9332,0.0516,25
16.7534,0.4301,1.4111,1.7338,-1.134,-1.031,1.502,2.9093,0.0868,32
16.8534,0.3214,1.4722,1.7487,-1.076,-1.091,1.501,2.9299,0.0631,31
16.9534,0.2578,1.4672,1.8698,-1.018,-1.145,1.503,2.9302,0.0514,29
17.0534,0.222,1.4712,1.6952,-0.953,-1.196,1.503,2.9209,0.0681,33
17.1534,0.1676,1.4906,1.7651,-0.884,-1.244,1.5045,2.9413,0.0885,30
17.2534,0.1133,1.4815,1.7372,-0.817,-1.286,1.505,2.9289,0.079,28
17.3534,-0.011,1.461,1.8137,-0.7625,-1.318,1.504,2.8955,0.0325,16
17.4534,-0.0215,1.5117,1.7446,-0.713,-1.345,1.505,2.949,0.0425,25
17.5534,-0.0581,1.4803,1.7786,-0.657,-1.3725,1.504,2.9279,0.0434,20
17.6534,-0.1225,1.487,1.7679,-0.5915,-1.4015,1.502,2.9384,0.0395,30
17.7534,-0.1648,1.5011,1.6339,-0.521,-1.427,1.504,2.9525,0.1038,25
17.8534,-0.2439,1.5217,1.6763,-0.4435,-1.4515,1.504,2.9849,0.0768,36
17.9534,-0.3153,1.4686,1.8668,-0.366,-1.472,1.505,2.9632,0.0377,25
18.0534,-0.3281,1.4501,1.7481,-0.2985,-1.4865,1.505,2.9468,0.0432,28
18.1534,-0.3852,1.4289,1.7369,-0.227,-1.497,1.504,2.9394,0.0506,27
18.2534,-0.4688,1.4309,1.7846,-0.165,-1.505,1.504,2.9649,0.0327,23
18.3534,-0.4665,1.4231,1.7164,-0.101,-1.51,1.504,2.9634,0.0528,28
18.4534,-0.5078,1.391,1.7213,-0.024,-1.512,1.502,2.9512,0.0661,32
18.5534,-0.5779,1.3419,1.7617,0.053,-1.512,1.503,2.9342,0.0659,23
18.6534,-0.6592,1.3731,1.7216,0.1175,-1.508,1.503,2.9919,0.044,26
18.7534,-0.7154,1.3926,1.7119,0.187,-1.498,1.501,3.0355,0.043,28
18.8534,-0.6779,1.2871,1.6654,0.262,-1.4825,1.501,2.9293,0.0723,30
18.9534,-0.7562,1.2669,1.6406,0.34,-1.463,1.501,2.9451,0.0646,29
19.0534,-0.8654,1.2704,1.7419,0.416,-1.44,1.498,3.0079,0.0673,31
19.1534,-0.8893,1.2407,1.6759,0.4935,-1.4145,1.498,2.999,0.0553,30
19.2534,-0.9023,1.2135,1.6689,0.564,-1.388,1.498,2.9912,0.0653,25
19.3534,-0.9407,1.1661,1.7154,0.634,-1.3575,1.498,2.9825,0.0451,32
19.4534,-0.9854,1.0749,1.6258,0.707,-1.322,1.497,2.937,0.0905,29
19.5534,-1.0272,1.1028,1.679,0.772,-1.2855,1.497,2.9957,0.0404,28
19.6534,-1.0651,1.073,1.6933,0.835,-1.248,1.498,3.0059,0.0286,25
19.7534,-1.1127,1.0281,1.6818,0.891,-1.21,1.498,3.0096,0.0428,23
19.8534,-1.1404,0.9863,1.6704,0.949,-1.166,1.498,3.0046,0.0834,29
19.9534,-1.1763,0.9326,1.6445,1.01,-1.112,1.498,2.9969,0.0516,31
20.0534,-1.2241,0.8819,1.6514,1.064,-1.058,1.499,3.0037,0.0631,26
20.1534,-1.2712,0.8132,1.6319,1.115,-1.0055,1.499,3.0032,0.0978,30
20.2534,-1.286,0.8346,1.6669,1.162,-0.951,1.5,3.0346,0.0432,25
20.3534,-1.3118,0.7939,1.5933,1.208,-0.896,1.501,3.0354,0.0619,26
20.4534,-1.3377,0.6785,1.5653,1.253,-0.839,1.501,3.0031,0.0824,27
20.5534,-1.3547,0.6507,1.5477,1.296,-0.772,1.502,3.0087,0.0712,32
20.6534,-1.3818,0.6198,1.5667,1.3385,-0.695,1.502,3.0221,0.0691,32
20.7534,-1.4024,0.5915,1.6145,1.374,-0.62,1.502,3.0313,0.0382,29
20.8534,-1.4166,0.5534,1.5858,1.401,-0.554,1.501,3.0286,0.0417,24
20.9534,-1.4359,0.5034,1.5673,1.425,-0.49,1.501,3.0292,0.0604,23
21.0534,-1.4497,0.4278,1.5467,1.4485,-0.4215,1.5,3.0204,0.0651,26
21.1534,-1.4746,0.3895,1.6048,1.4685,-0.3525,1.5,3.037,0.0417,28
21.2534,-1.4797,0.3703,1.572,1.486,-0.274,1.499,3.0357,0.0569,33
21.3534,-1.487,0.287,1.5882,1.499,-0.1995,1.499,3.0267,0.0511,22
21.4534,-1.5224,0.2133,1.601,1.506,-0.1335,1.498,3.0499,0.0675,26
21.5534,-1.5492,0.1115,1.4886,1.51,-0.0545,1.499,3.0637,0.0572,32
21.6534,-1.5608,0.1145,1.5342,1.511,0.02,1.498,3.0735,0.077,25
21.7534,-1.5852,0.0518,1.5366,1.509,0.082,1.498,3.0945,0.0738,23
21.8534,-1.5342,0.0182,1.5906,1.503,0.148,1.498,3.0413,0.0626,30
21.9534,-1.549,-0.0281,1.5849,1.494,0.221,1.498,3.0544,0.051,29
22.0534,-1.5889,-0.0225,1.5305,1.482,0.293,1.497,3.0873,0.1051,27
22.1534,-1.5239,-0.1204,1.5853,1.464,0.37,1.497,3.0291,0.0571,31
22.2534,-1.5888,-0.1694,1.5567,1.4405,0.4495,1.497,3.0924,0.1061,30
22.3534,-1.5536,-0.2415,1.6714,1.4145,0.52,1.497,3.0692,0.075,26
22.4534,-1.5519,-0.2822,1.6344,1.3845,0.59,1.498,3.0662,0.0276,32
22.5534,-1.5145,-0.332,1.6201,1.347,0.667,1.498,3.0333,0.0497,29
22.6534,-1.4869,-0.4196,1.553,1.312,0.729,1.4995,3.0259,0.0438,26
22.7534,-1.5068,-0.4663,1.6358,1.2755,0.788,1.499,3.055,0.0552,26
22.8534,-1.4796,-0.4963,1.5776,1.237,0.844,1.499,3.0303,0.0277,25
22.9534,-1.4659,-0.5444,1.6013,1.195,0.901,1.499,3.0299,0.0394,28
23.0534,-1.4285,-0.5997,1.5552,1.151,0.958,1.499,3.0139,0.0501,28
23.1534,-1.4306,-0.678,1.5935,1.103,1.012,1.5,3.047,0.0445,29
23.2534,-1.4342,-0.7065,1.5533,1.051,1.068,1.5,3.0541,0.0685,28
23.3534,-1.3861,-0.7623,1.6153,0.992,1.124,1.501,3.0376,0.063,27
23.4534,-1.3409,-0.8468,1.6509,0.932,1.172,1.501,3.0437,0.0716,31
23.5534,-1.3131,-0.8522,1.6063,0.872,1.2175,1.501,3.0115,0.0482,28
23.6534,-1.3278,-0.9088,1.6389,0.806,1.261,1.5,3.0464,0.0617,32
23.7534,-1.2876,-0.9199,1.5872,0.741,1.3015,1.501,3.0096,0.0392,24
23.8534,-1.2696,-0.9599,1.656,0.676,1.338,1.5,3.0149,0.1079,31
23.9534,-1.219,-1.0673,1.6495,0.606,1.373,1.501,3.0509,0.0677,27
24.0534,-1.2145,-1.0101,1.6275,0.542,1.402,1.503,2.9864,0.132,27
24.1534,-1.1446,-1.1205,1.6283,0.472,1.428,1.502,3.0206,0.0711,29
24.2534,-1.0838,-1.1258,1.6486,0.405,1.4505,1.502,2.9791,0.0358,24
24.3534,-1.0567,-1.1629,1.6577,0.34,1.469,1.502,2.9837,0.045,27
24.4534,-0.9887,-1.2337,1.6202,0.239,1.488,1.502,2.9881,0.0623,25
24.5534,-0.9531,-1.2573,1.5762,0.167,1.497,1.503,2.9743,0.0644,31
24.6534,-0.9147,-1.2759,1.6034,0.0895,1.502,1.5025,2.9556,0.052,28
24.7534,-0.8927,-1.2655,1.5843,0.015,1.504,1.503,2.9156,0.0597,28
24.8534,-0.8533,-1.3223,1.5978,-0.056,1.504,1.502,2.9381,0.0492,26
24.9534,-0.8025,-1.3409,1.6084,-0.1385,1.499,1.5025,2.9184,0.0571,36
25.0534,-0.7616,-1.3871,1.7125,-0.222,1.4895,1.503,2.9343,0.0661,28
25.1534,-0.6797,-1.3764,1.6406,-0.293,1.477,1.503,2.8827,0.0484,27
25.2534,-0.643,-1.4369,1.6621,-0.363,1.4615,1.503,2.9162,0.0434,28
25.3534,-0.5717,-1.4745,1.5545,-0.441,1.442,1.502,2.9199,0.0565,33
25.4534,-0.5242,-1.4945,1.5765,-0.521,1.415,1.502,2.9105,0.0717,31
25.5534,-0.4672,-1.4945,1.5924,-0.598,1.382,1.501,2.881,0.1053,33
25.6534,-0.4115,-1.4983,1.6079,-0.67,1.346,1.501,2.858,0.0934,26
25.7534,-0.3292,-1.5904,1.4758,-0.7275,1.312,1.501,2.9297,0.0822,24
25.8534,-0.33,-1.5033,1.6128,-0.795,1.268,1.5,2.8124,0.0466,36
25.9534,-0.2755,-1.5283,1.6612,-0.867,1.219,1.501,2.8149,0.0393,28
26.0534,-0.2042,-1.57,1.6172,-0.926,1.176,1.501,2.8417,0.0403,26
26.1534,-0.1896,-1.5471,1.5923,-0.976,1.136,1.5,2.7975,0.049,21
26.2534,-0.1202,-1.5532,1.6331,-1.027,1.092,1.5,2.7995,0.0413,28
26.3534,-0.0589,-1.6065,1.6775,-1.076,1.046,1.5,2.8464,0.0658,22
26.4534,-0.0012,-1.5729,1.6858,-1.125,0.994,1.5,2.8083,0.0587,29
26.5534,0.0385,-1.5843,1.6308,-1.1715,0.942,1.5,2.8042,0.0611,24
26.6534,0.0922,-1.5153,1.5853,-1.2095,0.892,1.5,2.7381,0.0434,24
26.7534,0.1384,-1.5635,1.5897,-1.244,0.845,1.5,2.7785,0.1338,21
26.8534,0.1914,-1.5188,1.6484,-1.281,0.788,1.5,2.7406,0.0964,27
26.9534,0.2275,-1.528,1.6924,-1.3195,0.722,1.5,2.7373,0.0761,32
27.0534,0.2865,-1.5011,1.6945,-1.3525,0.656,1.5,2.7161,0.0559,24
27.1534,0.3886,-1.5238,1.5936,-1.383,0.592,1.5,2.7611,0.0643,29
27.2534,0.4145,-1.5164,1.7246,-1.413,0.521,1.501,2.746,0.075,29
27.3534,0.4759,-1.4882,1.6139,-1.4395,0.4475,1.501,2.7255,0.0551,28
27.4534,0.5082,-1.4424,1.6803,-1.4625,0.3755,1.501,2.6871,0.0815,24
27.5534,0.5975,-1.3536,1.5549,-1.479,0.313,1.501,2.6631,0.0736,25
27.6534,0.6141,-1.3794,1.6325,-1.494,0.247,1.5,2.6659,0.0558,27
27.7534,0.6801,-1.2921,1.6369,-1.504,0.188,1.5,2.6419,0.0285,19
27.8534,0.7159,-1.3308,1.7105,-1.511,0.1355,1.501,2.6746,0.0507,20
27.9534,0.7815,-1.2932,1.693,-1.517,0.0745,1.5,2.6816,0.0625,26
28.0534,0.8039,-1.2715,1.6722,-1.522,0.0035,1.501,2.658,0.0623,30
28.1534,0.8093,-1.2593,1.7541,-1.522,-0.067,1.5,2.6308,0.0688,25
28.2534,0.889,-1.2124,1.6831,-1.5185,-0.1385,1.5,2.6425,0.0506,28
28.3534,0.9031,-1.2031,1.721,-1.5115,-0.212,1.499,2.6195,0.0575,28
28.4534,0.9696,-1.1171,1.6708,-1.501,-0.286,1.499,2.6123,0.0621,29
28.5534,1.035,-1.1345,1.734,-1.487,-0.358,1.5,2.6492,0.0653,25
28.6534,1.074,-1.066,1.7785,-1.47,-0.426,1.499,2.6381,0.0772,27
28.7534,1.1003,-1.0408,1.6945,-1.4475,-0.4985,1.4995,2.6121,0.0589,26
28.8534,1.092,-1.033,1.6984,-1.4205,-0.566,1.5,2.5633,0.1121,28
28.9534,1.1534,-0.975,1.6674,-1.392,-0.632,1.501,2.5738,0.1049,27
29.0534,1.1497,-0.9693,1.8152,-1.363,-0.692,1.502,2.5473,0.0516,25
29.1534,1.2071,-0.8829,1.8763,-1.334,-0.746,1.503,2.572,0.0699,21
29.2534,1.2863,-0.7874,1.7046,-1.305,-0.797,1.503,2.5991,0.0501,21
29.3534,1.2817,-0.8011,1.7038,-1.271,-0.852,1.505,2.5609,0.0825,30
29.4534,1.3327,-0.668,1.5922,-1.2365,-0.901,1.505,2.5812,0.0567,18
29.5534,1.3181,-0.6525,1.7055,-1.202,-0.947,1.505,2.5452,0.0666,27
29.6534,1.3907,-0.648,1.6842,-1.159,-1.001,1.504,2.5804,0.0797,26
29.7534,1.351,-0.5598,1.6862,-1.115,-1.0515,1.504,2.5211,0.0722,26
29.8534,1.3982,-0.4768,1.5581,-1.068,-1.101,1.501,2.5446,0.0587,27
29.9534,1.4374,-0.4634,1.5723,-1.014,-1.149,1.499,2.5466,0.0609,28
30.0534,1.4285,-0.415,1.722,-0.961,-1.19,1.499,2.5219,0.0524,23
30.1534,1.41,-0.3966,1.8045,-0.91,-1.2255,1.498,2.4826,0.1038,24
30.2534,1.4852,-0.3317,1.7981,-0.855,-1.261,1.5,2.5355,0.0925,25
30.3534,1.4744,-0.2313,1.7809,-0.794,-1.298,1.5,2.5223,0.0662,25
30.4534,1.4678,-0.206,1.6655,-0.729,-1.335,1.501,2.4754,0.0586,31
30.5534,1.4926,-0.1072,1.6359,-0.659,-1.373,1.502,2.4999,0.0741,27
