time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
10.5538,0.9958,0.5288,1.4848,-0.938,0.531,1.287,1.9438,0.0613,49
10.6538,0.9666,0.5497,1.468,-0.888,0.4875,1.3135,1.862,0.0514,48
10.7538,0.9602,0.5718,1.4801,-0.8365,0.4395,1.341,1.8069,0.0538,48
10.8538,0.9536,0.5888,1.5011,-0.783,0.3915,1.368,1.7529,0.054,48
10.9538,0.9574,0.6218,1.4318,-0.7265,0.344,1.3965,1.7071,0.0571,42
11.0538,0.8954,0.6103,1.5039,-0.6675,0.296,1.4245,1.5962,0.066,48
11.1538,0.8714,0.6261,1.4177,-0.6055,0.2505,1.453,1.5243,0.0614,48
11.2538,0.8657,0.6504,1.481,-0.539,0.208,1.483,1.4727,0.0619,49
11.3538,0.8573,0.6577,1.4533,-0.469,0.165,1.51,1.416,0.061,45
11.4538,0.8205,0.6891,1.4501,-0.401,0.1175,1.5365,1.3514,0.0582,48
11.5538,0.7886,0.7015,1.4467,-0.332,0.069,1.559,1.2917,0.051,47
11.6538,0.7819,0.7176,1.4608,-0.263,0.0175,1.5775,1.2631,0.0535,48
11.7538,0.7732,0.7239,1.4747,-0.196,-0.029,1.598,1.2335,0.0659,47
11.8538,0.7447,0.7427,1.4529,-0.134,-0.073,1.616,1.21,0.0724,45
11.9538,0.7167,0.7515,1.4997,-0.068,-0.121,1.63,1.1806,0.0591,47
12.0538,0.6779,0.7539,1.4788,0.0,-0.1725,1.642,1.1595,0.0663,48
12.1538,0.6671,0.7649,1.4759,0.0675,-0.22,1.652,1.1664,0.0572,48
12.2538,0.6452,0.7798,1.4936,0.1355,-0.266,1.656,1.1747,0.0506,48
12.3538,0.631,0.8042,1.5388,0.206,-0.306,1.6605,1.195,0.0572,46
12.4538,0.5835,0.8105,1.4938,0.2735,-0.3475,1.66,1.2103,0.0567,48
12.5538,0.5653,0.8143,1.5616,0.338,-0.3925,1.655,1.2316,0.0464,48
12.6538,0.5293,0.8438,1.5588,0.3995,-0.4365,1.6435,1.2896,0.0514,48
12.7538,0.5202,0.868,1.5604,0.4645,-0.479,1.628,1.3499,0.0514,48
12.8538,0.5018,0.8695,1.5465,0.527,-0.521,1.611,1.3922,0.0546,47
12.9538,0.4774,0.897,1.5618,0.586,-0.563,1.593,1.4643,0.0573,47
13.0538,0.4477,0.9105,1.5873,0.641,-0.603,1.571,1.5259,0.0473,47
13.1538,0.4216,0.9208,1.638,0.6985,-0.6455,1.545,1.5933,0.0515,48
13.2538,0.4068,0.9484,1.6349,0.7555,-0.6885,1.5195,1.6776,0.0499,48
13.3538,0.3601,0.9562,1.6083,0.8095,-0.729,1.495,1.7478,0.0585,48
13.4538,0.3495,0.9528,1.6252,0.8575,-0.766,1.468,1.7992,0.0517,48
13.5538,0.2963,0.9754,1.568,0.9035,-0.8015,1.436,1.8824,0.0554,48
13.6538,0.278,0.993,1.6048,0.9495,-0.8365,1.4045,1.9591,0.0522,48
13.7538,0.2489,1.0113,1.6456,0.992,-0.87,1.374,2.0409,0.0534,49
13.8538,0.2348,1.0028,1.6464,1.0285,-0.9045,1.3425,2.0881,0.0512,48
13.9538,0.2026,1.0259,1.6957,1.0585,-0.9335,1.3155,2.1717,0.0526,48
14.0538,0.1643,1.0252,1.678,1.088,-0.964,1.2885,2.2275,0.046,48
14.1538,0.125,1.043,1.676,1.1165,-0.9915,1.264,2.3004,0.0524,46
14.2538,0.089,1.045,1.6738,1.139,-1.021,1.2405,2.3577,0.0535,48
14.3538,0.0843,1.0474,1.7509,1.161,-1.0555,1.218,2.4219,0.0481,48
14.4538,0.0439,1.0474,1.6898,1.184,-1.077,1.1985,2.4605,0.0534,48
14.5538,0.0265,1.0665,1.7095,1.201,-1.092,1.18,2.5138,0.0487,49
14.6538,-0.0076,1.0904,1.7748,1.212,-1.1145,1.167,2.592,0.0525,48
14.7538,-0.0362,1.1061,1.8005,1.217,-1.1325,1.1555,2.6454,0.0563,48
14.8538,-0.0758,1.1114,1.7911,1.224,-1.152,1.149,2.6879,0.0474,48
14.9538,-0.1229,1.1128,1.785,1.229,-1.17,1.146,2.7289,0.0589,48
15.0538,-0.136,1.1199,1.8071,1.229,-1.185,1.149,2.7584,0.0534,43
15.1538,-0.1585,1.1382,1.8453,1.218,-1.193,1.155,2.7939,0.0636,47
15.2538,-0.1858,1.1341,1.8323,1.1995,-1.201,1.162,2.7966,0.0555,48
15.3538,-0.2141,1.1354,1.8485,1.1815,-1.212,1.179,2.8118,0.0534,48
15.4538,-0.2573,1.1452,1.8888,1.1635,-1.228,1.1955,2.8516,0.0479,48
15.5538,-0.2789,1.1477,1.876,1.141,-1.237,1.2125,2.8536,0.0515,48
15.6538,-0.3182,1.1663,1.9336,1.1125,-1.235,1.233,2.8817,0.0522,46
15.7538,-0.3229,1.1754,1.8963,1.0785,-1.234,1.2555,2.86,0.0551,48
15.8538,-0.3453,1.1664,1.9427,1.042,-1.236,1.277,2.8529,0.0521,47
15.9538,-0.3837,1.2006,1.901,1.0075,-1.235,1.3005,2.8685,0.0508,46
16.0538,-0.4224,1.1973,1.9095,0.9725,-1.234,1.326,2.8631,0.0545,46
16.1538,-0.4574,1.1981,1.8829,0.933,-1.229,1.353,2.8468,0.0477,47
16.2538,-0.4476,1.2258,1.8728,0.887,-1.223,1.384,2.8313,0.0575,49
16.3538,-0.5006,1.2256,1.8872,0.8395,-1.221,1.4145,2.8293,0.0442,48
16.4538,-0.5224,1.2246,1.8532,0.788,-1.213,1.4415,2.798,0.0454,48
16.5538,-0.5658,1.2431,1.8245,0.733,-1.203,1.466,2.7926,0.0416,47
16.6538,-0.5913,1.2492,1.8333,0.679,-1.183,1.492,2.7651,0.0424,47
16.7538,-0.6202,1.2505,1.8725,0.627,-1.167,1.519,2.7431,0.0499,47
16.8538,-0.6492,1.254,1.8214,0.5675,-1.158,1.541,2.7161,0.0448,48
16.9538,-0.6577,1.249,1.8691,0.506,-1.144,1.561,2.6787,0.0452,47
17.0538,-0.6835,1.2598,1.8678,0.4445,-1.119,1.577,2.6487,0.0495,48
17.1538,-0.7072,1.2655,1.8735,0.382,-1.096,1.589,2.6161,0.0514,47
17.2538,-0.7567,1.2568,1.8455,0.319,-1.0705,1.6,2.5756,0.0476,48
17.3538,-0.7892,1.2521,1.856,0.2525,-1.045,1.609,2.5343,0.056,46
17.4538,-0.7952,1.258,1.8711,0.188,-1.021,1.614,2.4953,0.0536,47
17.5538,-0.8351,1.2529,1.8559,0.118,-1.001,1.616,2.4589,0.053,48
17.6538,-0.8593,1.2739,1.8492,0.0515,-0.9765,1.613,2.4392,0.0477,48
17.7538,-0.8596,1.2725,1.8346,-0.017,-0.944,1.603,2.3825,0.0439,49
17.8538,-0.8932,1.2621,1.8276,-0.088,-0.9065,1.592,2.3252,0.0475,48
17.9538,-0.9078,1.2726,1.8337,-0.159,-0.87,1.58,2.2838,0.0527,48
18.0538,-0.9564,1.262,1.8229,-0.229,-0.837,1.566,2.2363,0.0478,47
18.1538,-0.9488,1.2773,1.817,-0.297,-0.8045,1.548,2.198,0.0495,48
18.2538,-0.9634,1.2699,1.8278,-0.364,-0.768,1.526,2.1456,0.0479,48
18.3538,-0.9961,1.2613,1.8132,-0.428,-0.7265,1.501,2.0908,0.0431,48
18.4538,-1.0221,1.2632,1.7697,-0.4935,-0.6825,1.4735,2.0378,0.0441,48
18.5538,-1.0087,1.2609,1.7992,-0.556,-0.642,1.448,1.9873,0.0443,49
18.6538,-1.0515,1.2563,1.7567,-0.6145,-0.6035,1.4195,1.9399,0.0445,44
18.7538,-1.0618,1.2601,1.7569,-0.6705,-0.5625,1.3905,1.8998,0.0502,46
18.8538,-1.0932,1.28,1.6962,-0.725,-0.518,1.361,1.8657,0.049,47
18.9538,-1.0909,1.2657,1.7412,-0.781,-0.4685,1.3295,1.8091,0.0467,48
19.0538,-1.1178,1.277,1.6819,-0.833,-0.424,1.303,1.7658,0.0499,47
19.1538,-1.1222,1.2737,1.7054,-0.883,-0.382,1.275,1.7273,0.0482,47
19.2538,-1.1096,1.2496,1.692,-0.9315,-0.34,1.2495,1.6596,0.0433,46
19.3538,-1.1303,1.2569,1.6946,-0.9785,-0.2935,1.222,1.6279,0.0457,48
19.4538,-1.1557,1.2389,1.6726,-1.023,-0.247,1.195,1.5664,0.0474,47
19.5538,-1.1579,1.2325,1.6917,-1.064,-0.205,1.175,1.5304,0.0487,47
19.6538,-1.1819,1.2201,1.6432,-1.103,-0.16,1.157,1.4654,0.0454,45
19.7538,-1.1745,1.1961,1.6618,-1.1405,-0.1175,1.1405,1.4137,0.047,46
19.8538,-1.2154,1.2196,1.6506,-1.172,-0.077,1.128,1.3986,0.0434,46
19.9538,-1.2278,1.2084,1.6191,-1.197,-0.034,1.117,1.3404,0.0527,47
20.0538,-1.2237,1.1831,1.6238,-1.222,0.008,1.111,1.2821,0.0524,47
20.1538,-1.2269,1.1572,1.6514,-1.243,0.056,1.108,1.2281,0.0631,49
20.2538,-1.2487,1.1587,1.604,-1.26,0.099,1.109,1.1697,0.0456,45
20.3538,-1.2531,1.1567,1.5775,-1.274,0.141,1.112,1.1175,0.0573,47
20.4538,-1.2608,1.1446,1.5343,-1.286,0.1865,1.118,1.045,0.0583,48
20.5538,-1.2539,1.1435,1.5547,-1.292,0.2305,1.1285,1.0083,0.0558,46
20.6538,-1.2699,1.1281,1.5615,-1.2925,0.2735,1.144,0.9514,0.0467,46
20.7538,-1.2629,1.1198,1.5312,-1.29,0.317,1.162,0.884,0.0547,47
20.8538,-1.2785,1.1044,1.5325,-1.288,0.361,1.181,0.8224,0.0545,47
20.9538,-1.2774,1.0928,1.5038,-1.287,0.407,1.2045,0.7483,0.0485,46
21.0538,-1.2819,1.0919,1.52,-1.284,0.456,1.227,0.7001,0.0537,49
21.1538,-1.2712,1.0757,1.4875,-1.271,0.499,1.254,0.6221,0.0515,43
21.2538,-1.3009,1.0663,1.447,-1.2525,0.5395,1.2795,0.5549,0.0566,48
21.3538,-1.3311,1.0494,1.4494,-1.229,0.5795,1.306,0.5018,0.0516,46
21.4538,-1.3269,1.0371,1.4554,-1.203,0.6195,1.3325,0.4526,0.0545,48
21.5538,-1.3048,1.0431,1.3995,-1.1775,0.6625,1.3605,0.4032,0.0519,48
21.6538,-1.3253,1.0208,1.4044,-1.1505,0.71,1.388,0.3569,0.0575,48
21.7538,-1.3146,1.0051,1.4145,-1.1195,0.7515,1.4165,0.3199,0.0549,48
21.8538,-1.3139,0.9993,1.4013,-1.082,0.785,1.445,0.3188,0.05,49
21.9538,-1.3048,0.9815,1.3916,-1.038,0.818,1.472,0.3231,0.0542,47
22.0538,-1.3083,0.9614,1.3851,-0.9925,0.8575,1.4945,0.3499,0.0564,48
22.1538,-1.2956,0.9609,1.3771,-0.948,0.8975,1.5155,0.3795,0.0564,48
22.2538,-1.2875,0.9368,1.3842,-0.9025,0.9285,1.5335,0.413,0.0616,48
22.3538,-1.2974,0.9369,1.3842,-0.854,0.956,1.55,0.4737,0.0615,47
22.4538,-1.281,0.9248,1.3768,-0.801,0.985,1.563,0.5184,0.0544,45
22.5538,-1.2793,0.916,1.3575,-0.7455,1.0175,1.573,0.5845,0.0646,48
22.6538,-1.2776,0.8914,1.3564,-0.686,1.047,1.58,0.6513,0.0568,47
22.7538,-1.2515,0.8719,1.3607,-0.625,1.0735,1.581,0.6941,0.0559,48
22.8538,-1.2486,0.8719,1.344,-0.5655,1.101,1.58,0.7582,0.054,46
22.9538,-1.259,0.8582,1.3152,-0.506,1.124,1.576,0.8401,0.0561,47
23.0538,-1.2314,0.8407,1.3651,-0.442,1.14,1.569,0.8685,0.0547,47
23.1538,-1.2578,0.8173,1.3321,-0.376,1.151,1.559,0.9697,0.0495,47
23.2538,-1.2476,0.8138,1.3191,-0.31,1.165,1.547,1.0269,0.0562,45
23.3538,-1.2331,0.7852,1.3429,-0.242,1.181,1.53,1.0835,0.046,47
23.4538,-1.2,0.7943,1.3363,-0.173,1.197,1.505,1.116,0.063,47
23.5538,-1.2,0.7661,1.3636,-0.1025,1.2115,1.481,1.1902,0.0509,48
23.6538,-1.1569,0.7414,1.3881,-0.033,1.222,1.455,1.2241,0.0704,47
23.7538,-1.1484,0.7265,1.3654,0.048,1.227,1.4245,1.2982,0.0542,48
23.8538,-1.149,0.7074,1.3624,0.123,1.23,1.3965,1.3756,0.0482,48
23.9538,-1.1238,0.703,1.3349,0.194,1.237,1.368,1.4223,0.0502,47
24.0538,-1.1116,0.6993,1.3614,0.259,1.247,1.34,1.4761,0.0576,47
24.1538,-1.1107,0.6787,1.3765,0.3205,1.256,1.31,1.5447,0.0484,48
24.2538,-1.0865,0.6623,1.3452,0.3815,1.258,1.279,1.5856,0.0549,48
24.3538,-1.0602,0.6383,1.3926,0.446,1.251,1.25,1.6322,0.0508,49
24.4538,-1.0265,0.6102,1.4006,0.508,1.243,1.219,1.6698,0.0528,47
24.5538,-1.0201,0.6126,1.4261,0.5705,1.243,1.1915,1.727,0.05,48
24.6538,-0.9986,0.571,1.4325,0.63,1.243,1.1675,1.7816,0.0518,48
24.7538,-0.978,0.5694,1.4593,0.6855,1.237,1.1455,1.8197,0.049,48
24.8538,-0.9488,0.5433,1.4269,0.74,1.224,1.126,1.8456,0.0569,47
24.9538,-0.9506,0.5242,1.4324,0.792,1.2135,1.111,1.9013,0.0493,48
25.0538,-0.9258,0.5081,1.4581,0.8425,1.1995,1.097,1.9327,0.0557,48
25.1538,-0.8987,0.4919,1.5024,0.8945,1.1815,1.086,1.9658,0.0494,48
25.2538,-0.8832,0.4758,1.4908,0.9435,1.1625,1.0795,1.9944,0.0462,48
25.3538,-0.8503,0.4485,1.5172,0.9855,1.146,1.076,2.0128,0.0515,48
25.4538,-0.8184,0.4405,1.5177,1.0225,1.1255,1.077,2.013,0.0538,48
25.5538,-0.8037,0.4152,1.4958,1.059,1.104,1.081,2.0289,0.0503,47
25.6538,-0.7743,0.389,1.5221,1.0915,1.0885,1.088,2.0394,0.0501,48
25.7538,-0.7507,0.3759,1.5813,1.1195,1.066,1.0985,2.0511,0.0496,48
25.8538,-0.7297,0.3414,1.5692,1.143,1.039,1.113,2.0498,0.0509,49
25.9538,-0.7051,0.3377,1.5745,1.162,1.014,1.13,2.0349,0.0527,47
26.0538,-0.6958,0.3131,1.5809,1.1815,0.9835,1.1495,2.0396,0.0479,48
26.1538,-0.6479,0.2842,1.6455,1.199,0.9485,1.173,2.0188,0.0473,48
26.2538,-0.6298,0.2681,1.5867,1.21,0.921,1.1975,1.9906,0.047,48
26.3538,-0.6191,0.2498,1.6252,1.216,0.8945,1.223,1.9862,0.0504,48
26.4538,-0.5664,0.2189,1.6432,1.222,0.8625,1.2495,1.941,0.0533,48
26.5538,-0.5534,0.2098,1.6297,1.224,0.8265,1.277,1.9141,0.0505,48
26.6538,-0.5204,0.2134,1.6957,1.2185,0.793,1.306,1.8739,0.0437,48
26.7538,-0.4709,0.1801,1.7632,1.211,0.758,1.3355,1.8291,0.0456,48
26.8538,-0.4536,0.1572,1.7181,1.2,0.7195,1.3645,1.782,0.0565,48
26.9538,-0.4334,0.1336,1.7079,1.187,0.684,1.392,1.7402,0.0475,45
27.0538,-0.4035,0.1164,1.721,1.1725,0.643,1.4175,1.6892,0.0502,48
27.1538,-0.3833,0.099,1.7488,1.15,0.596,1.442,1.6408,0.0542,47
27.2538,-0.3446,0.0782,1.802,1.122,0.549,1.464,1.577,0.0469,47
27.3538,-0.3388,0.0519,1.7359,1.092,0.5055,1.486,1.5216,0.0473,48
27.4538,-0.3043,0.0393,1.7037,1.063,0.46,1.505,1.4443,0.0513,47
27.5538,-0.2696,0.0129,1.7618,1.0285,0.414,1.522,1.3796,0.0575,48
27.6538,-0.2368,-0.0174,1.7727,0.987,0.366,1.535,1.3043,0.0505,47
27.7538,-0.1999,-0.0402,1.8053,0.944,0.322,1.545,1.2278,0.0536,47
27.8538,-0.1655,-0.0751,1.8355,0.904,0.281,1.551,1.1625,0.048,47
27.9538,-0.1378,-0.0884,1.8365,0.8605,0.2385,1.5525,1.0882,0.0435,48
28.0538,-0.1277,-0.1051,1.8506,0.7995,0.1805,1.549,1.0159,0.0509,48
28.1538,-0.0884,-0.1197,1.8594,0.747,0.1305,1.541,0.9283,0.0456,48
28.2538,-0.0544,-0.1401,1.8785,0.6945,0.0815,1.532,0.8544,0.0488,48
28.3538,-0.0383,-0.1713,1.8416,0.638,0.035,1.52,0.7768,0.0482,47
28.4538,-0.0122,-0.1791,1.8579,0.576,-0.009,1.504,0.7072,0.0491,48
28.5538,0.0027,-0.2057,1.8369,0.5095,-0.054,1.4825,0.6368,0.0464,48
28.6538,0.0386,-0.2331,1.8895,0.449,-0.1035,1.4615,0.607,0.0577,44
28.7538,0.0878,-0.2532,1.9095,0.388,-0.1505,1.4385,0.5679,0.0582,48
28.8538,0.1148,-0.2717,1.8849,0.322,-0.1965,1.41,0.5235,0.0487,48
28.9538,0.114,-0.289,1.8858,0.257,-0.241,1.382,0.5259,0.0571,47
29.0538,0.1475,-0.3044,1.8467,0.1955,-0.2905,1.3555,0.4937,0.0498,48
29.1538,0.1725,-0.3255,1.8694,0.13,-0.338,1.328,0.5432,0.0555,49
29.2538,0.2094,-0.3345,1.8827,0.0585,-0.3805,1.3,0.6037,0.0469,48
29.3538,0.2338,-0.3538,1.9002,-0.0145,-0.4225,1.2715,0.6794,0.0523,48
29.4538,0.2584,-0.3669,1.8966,-0.0875,-0.4655,1.2395,0.7491,0.0598,48
29.5538,0.2855,-0.3919,1.8967,-0.1555,-0.511,1.2105,0.8244,0.06,48
29.6538,0.3298,-0.4161,1.8879,-0.22,-0.56,1.181,0.907,0.0562,47
29.7538,0.3642,-0.4339,1.912,-0.2805,-0.604,1.1565,1.0077,0.0535,48
29.8538,0.3842,-0.4491,1.9201,-0.346,-0.646,1.133,1.0916,0.0464,49
29.9538,0.4225,-0.4777,1.8839,-0.4145,-0.6865,1.112,1.1576,0.0498,48
30.0538,0.4339,-0.481,1.8567,-0.478,-0.726,1.093,1.2144,0.0518,48
30.1538,0.4678,-0.5135,1.8999,-0.537,-0.768,1.078,1.3228,0.0542,47
30.2538,0.5029,-0.5227,1.8586,-0.595,-0.808,1.065,1.3844,0.0487,47
