time_s,est_x,est_y,est_z,gt_x,gt_y,gt_z,error_3d_m,rms_residual,n_meas
3.0512,1.4028,0.1396,0.4003,1.477,0.092,0.8065,0.4157,0.0688,24
3.1512,1.4207,0.1843,0.3784,1.476,0.09,0.8745,0.508,0.0648,24
3.2512,2.4208,0.4883,-2.949,1.476,0.088,0.9395,4.0216,1.2961,20
3.3512,1.4553,0.1563,0.4029,1.477,0.086,1.0125,0.6141,0.0718,30
3.4512,1.457,0.1106,0.5131,1.479,0.084,1.09,0.5779,0.0479,29
3.5512,1.394,0.1583,0.6137,1.481,0.082,1.1655,0.5638,0.0579,28
3.6512,1.4909,0.141,0.5426,1.482,0.08,1.231,0.6911,0.1167,26
3.7512,1.4554,0.1661,0.5683,1.483,0.076,1.286,0.7239,0.0508,21
3.8512,1.4147,0.1254,0.6675,1.483,0.073,1.337,0.675,0.0667,27
3.9512,1.4683,0.1556,0.7365,1.481,0.072,1.387,0.6559,0.0574,29
4.0512,1.4268,0.152,0.7968,1.479,0.074,1.4305,0.6406,0.0532,24
4.1512,1.4642,0.1439,0.7814,1.477,0.077,1.4645,0.6865,0.0597,28
4.2512,1.4211,0.1308,0.8834,1.476,0.08,1.498,0.6192,0.0472,29
4.3512,1.4399,0.1071,1.0071,1.475,0.081,1.524,0.5188,0.0449,23
4.4512,1.4415,0.094,1.0503,1.476,0.08,1.545,0.4961,0.0474,33
4.5512,1.4543,0.1453,1.1359,1.477,0.079,1.561,0.4309,0.0497,28
4.6512,1.4768,0.0928,1.1789,1.477,0.079,1.57,0.3914,0.0539,29
4.7512,1.4475,0.1316,1.2771,1.476,0.082,1.575,0.3033,0.0896,29
4.8512,1.462,0.1016,1.3179,1.4735,0.0855,1.578,0.2609,0.0269,28
4.9512,1.4885,0.0814,1.3117,1.473,0.089,1.579,0.2679,0.0588,34
5.0512,1.4873,0.094,1.4015,1.473,0.09,1.576,0.1751,0.0469,28
5.1512,1.4604,0.1002,1.5182,1.473,0.09,1.576,0.06,0.0706,28
5.2512,1.449,0.1079,1.5355,1.476,0.088,1.5745,0.0514,0.0824,28
5.3512,1.4312,0.0881,1.5045,1.4775,0.086,1.571,0.0811,0.0702,28
5.4512,1.4739,0.1061,1.6046,1.478,0.087,1.5675,0.0419,0.0652,32
5.5512,1.4886,0.0854,1.5139,1.479,0.089,1.565,0.0522,0.0515,25
5.6512,1.4251,0.1369,1.6306,1.48,0.0905,1.5635,0.0983,0.0498,28
5.7512,1.4514,0.1045,1.6203,1.481,0.091,1.562,0.0667,0.0603,29
5.8512,1.4558,0.0566,1.6811,1.48,0.092,1.56,0.1285,0.1093,27
5.9512,1.4181,0.0954,1.8255,1.477,0.095,1.559,0.2729,0.0548,33
6.0512,1.4585,0.1282,1.6773,1.475,0.099,1.557,0.1249,0.0407,29
6.1512,1.4058,0.1165,1.7792,1.474,0.102,1.554,0.2358,0.0957,30
6.2512,1.5143,0.1061,1.8105,1.475,0.103,1.551,0.2625,0.0702,29
6.3512,1.4376,0.0896,1.7184,1.476,0.104,1.549,0.1743,0.1009,32
6.4512,1.4543,0.1212,1.8533,1.475,0.105,1.546,0.3084,0.0615,29
6.5512,1.4638,0.1091,1.8497,1.473,0.105,1.544,0.3059,0.074,29
6.6512,1.5024,-0.2509,2.3992,1.47,0.099,1.533,0.9347,0.7513,29
6.7512,1.4337,0.094,1.7488,1.47,0.099,1.513,0.2386,0.0769,35
6.8512,1.4232,0.1253,1.8168,1.471,0.12,1.486,0.3343,0.0596,29
6.9512,1.4763,0.0874,1.8012,1.471,0.1675,1.4605,0.35,0.0525,30
7.0512,1.4855,0.0616,1.7129,1.4705,0.239,1.431,0.3334,0.0744,30
7.1512,1.4329,0.101,1.829,1.466,0.3235,1.4025,0.4822,0.0575,28
7.2512,1.4668,0.062,1.7059,1.46,0.3975,1.3805,0.4675,0.1181,22
7.3512,1.4813,0.1382,1.802,1.4525,0.467,1.358,0.5532,0.0476,26
7.4512,1.4416,0.1347,1.7777,1.4375,0.5565,1.328,0.6165,0.0581,34
7.5512,1.4831,0.1558,1.9967,1.42,0.6405,1.2995,0.8515,0.0534,26
7.6512,1.445,0.086,1.7994,1.402,0.716,1.274,0.8214,0.0667,25
7.7512,1.4716,0.1276,1.7679,1.384,0.779,1.252,0.8355,0.0703,21
7.8512,1.4979,0.0553,1.7189,1.3625,0.8415,1.2315,0.9349,0.0828,24
7.9512,1.4711,0.1116,1.8326,1.335,0.908,1.209,1.0206,0.0536,29
8.0512,1.4751,0.0759,1.7916,1.3045,0.974,1.1885,1.0951,0.0792,28
8.1512,1.4351,0.1096,1.8296,1.2715,1.037,1.168,1.1509,0.0657,30
8.2512,1.4386,0.1018,1.7005,1.2405,1.092,1.153,1.1487,0.0316,24
8.3512,1.4182,0.1149,1.809,1.208,1.145,1.138,1.2472,0.0491,29
8.4512,1.4414,0.1431,1.7375,1.169,1.199,1.124,1.2512,0.0789,27
8.5512,1.474,0.1308,1.6819,1.126,1.254,1.11,1.3076,0.0771,33
8.6512,1.4482,0.1691,1.7924,1.074,1.312,1.096,1.3897,0.0991,34
8.7512,1.4786,0.0784,1.6742,1.026,1.36,1.087,1.4806,0.0694,25
8.8512,1.4586,0.1309,1.7558,0.981,1.399,1.08,1.5142,0.0479,27
8.9512,1.4575,0.1139,1.7087,0.928,1.4365,1.075,1.5593,0.0651,32
9.0512,1.4652,0.1284,1.7101,0.87,1.4685,1.07,1.5999,0.0586,30
9.1512,1.4922,0.1236,1.7112,0.815,1.491,1.072,1.6544,0.0602,27
9.2512,1.4655,0.1352,1.6955,0.76,1.5065,1.075,1.6623,0.0759,30
9.3512,1.4694,0.1142,1.643,0.701,1.515,1.079,1.6943,0.0848,31
9.4512,1.4796,0.1355,1.674,0.643,1.518,1.086,1.7196,0.0862,27
9.5512,1.4703,0.1651,1.5638,0.586,1.516,1.0925,1.682,0.076,28
9.6512,1.448,0.2035,1.7091,0.528,1.509,1.102,1.7086,0.1031,29
9.7512,1.4891,0.2141,1.6141,0.4635,1.495,1.115,1.7151,0.0784,34
9.8512,1.5239,0.3022,1.5647,0.37,1.4685,1.1335,1.6964,0.0574,26
9.9512,1.4919,0.2865,1.6402,0.308,1.4465,1.149,1.7287,0.0532,32
10.0512,1.4426,0.3719,1.6256,0.248,1.42,1.169,1.6535,0.0715,27
10.1512,1.4257,0.4355,1.5613,0.186,1.3865,1.19,1.606,0.0597,32
10.2512,1.3966,0.4874,1.6126,0.118,1.346,1.212,1.5914,0.1198,29
10.3512,1.4175,0.5643,1.5836,0.057,1.3085,1.2305,1.5904,0.0592,20
10.4512,1.4253,0.6516,1.5289,-0.0045,1.267,1.2495,1.5815,0.0592,32
10.5512,1.4258,0.6386,1.5398,-0.08,1.2125,1.275,1.6331,0.1391,32
10.6512,1.4286,0.7361,1.4474,-0.156,1.154,1.3005,1.6454,0.0596,32
10.7512,1.4451,0.7927,1.4141,-0.229,1.096,1.327,1.7036,0.0591,29
10.8512,1.3853,0.8617,1.3993,-0.303,1.033,1.3535,1.6976,0.0409,32
10.9512,1.3758,0.8979,1.4488,-0.379,0.964,1.3825,1.7573,0.0564,32
11.0512,1.3539,0.951,1.4253,-0.459,0.884,1.4165,1.8141,0.0515,34
11.1512,0.7488,0.5022,1.5811,-0.524,0.807,1.447,1.3157,1.6235,29
11.2512,1.246,1.0636,1.4846,-0.58,0.731,1.473,1.8561,0.0552,27
11.3512,1.3001,1.0834,1.361,-0.64,0.648,1.5005,1.9933,0.063,32
11.4512,1.2643,1.102,1.3425,-0.704,0.557,1.5275,2.0507,0.0585,32
11.5512,1.2326,1.1764,1.3046,-0.765,0.469,1.554,2.1338,0.063,29
11.6512,1.2062,1.2275,1.3603,-0.825,0.379,1.5785,2.2121,0.0557,32
11.7512,1.2078,1.2179,1.3501,-0.882,0.2895,1.6015,2.3005,0.0604,28
11.8512,1.1556,1.2801,1.4055,-0.934,0.205,1.623,2.3599,0.0693,29
11.9512,1.1011,1.3099,1.3266,-0.984,0.121,1.6445,2.4212,0.0539,28
12.0512,1.0913,1.3244,1.1774,-1.033,0.033,1.666,2.5336,0.0525,29
12.1512,1.0253,1.3731,1.3296,-1.079,-0.054,1.686,2.5675,0.0527,29
12.2512,1.0001,1.4191,1.367,-1.1195,-0.1375,1.703,2.6511,0.0717,24
12.3512,0.9852,1.4387,1.2806,-1.1555,-0.216,1.718,2.7408,0.0425,26
12.4512,0.9564,1.4395,1.205,-1.191,-0.297,1.7325,2.8116,0.06,26
12.5512,0.8986,1.4747,1.2891,-1.226,-0.378,1.745,2.8556,0.0435,27
12.6512,0.8454,1.5437,1.3377,-1.266,-0.4615,1.755,2.9416,0.0938,28
12.7512,0.8109,1.4975,1.3843,-1.3035,-0.5435,1.765,2.9633,0.0482,32
12.8512,0.7954,1.5768,1.1938,-1.336,-0.622,1.774,3.1168,0.0538,23
12.9512,0.751,1.542,1.3471,-1.3635,-0.69,1.779,3.1048,0.0493,28
13.0512,0.6878,1.5041,1.3353,-1.391,-0.76,1.783,3.1061,0.0545,25
13.1512,0.6838,1.5792,1.3042,-1.418,-0.831,1.783,3.2335,0.0506,31
13.2512,0.5662,1.5163,1.4089,-1.443,-0.903,1.783,3.167,0.0333,27
13.3512,0.6019,1.5416,1.2557,-1.4645,-0.97,1.782,3.2947,0.0445,30
13.4512,0.5117,1.5095,1.3357,-1.483,-1.034,1.779,3.2626,0.0493,27
13.5512,0.2865,1.6143,2.1149,-1.498,-1.092,1.774,3.2595,0.4683,27
13.6512,0.4351,1.477,1.3192,-1.5115,-1.145,1.768,3.2963,0.0464,24
13.7512,0.4378,1.4847,1.22,-1.522,-1.1955,1.761,3.3641,0.0633,28
13.8512,0.3706,1.4494,1.3217,-1.531,-1.246,1.749,3.3263,0.1061,29
13.9512,0.3098,1.4516,1.31,-1.535,-1.292,1.736,3.3335,0.0647,27
14.0512,0.2962,1.4611,1.3777,-1.537,-1.333,1.721,3.3594,0.0338,29
14.1512,0.2173,1.4134,1.4385,-1.536,-1.3675,1.704,3.2982,0.0386,24
14.2512,0.1931,1.4157,1.3391,-1.531,-1.398,1.688,3.3183,0.085,29
14.3512,0.1229,1.3875,1.4222,-1.524,-1.4265,1.6695,3.2698,0.0284,30
14.4512,0.0746,1.3441,1.4709,-1.517,-1.449,1.649,3.2197,0.0358,25
14.5512,0.061,1.2989,1.531,-1.51,-1.466,1.63,3.1815,0.077,23
14.6512,-0.0091,1.2796,1.3832,-1.501,-1.482,1.609,3.1469,0.0544,31
14.7512,-0.0405,1.2363,1.429,-1.485,-1.498,1.583,3.0962,0.0629,29
14.8512,-0.0431,0.7931,-0.1837,-1.468,-1.507,1.558,3.2178,0.8561,23
14.9512,-0.1176,1.1978,1.4794,-1.4485,-1.512,1.5345,3.0195,0.0402,28
15.0512,-0.1414,1.1378,1.5052,-1.424,-1.511,1.508,2.943,0.0491,29
15.1512,-0.1976,1.0939,1.529,-1.3995,-1.5045,1.4815,2.8633,0.0448,22
15.2512,-0.255,1.0659,1.5613,-1.3775,-1.495,1.4605,2.798,0.038,20
15.3512,-0.3483,1.0808,1.3805,-1.349,-1.48,1.434,2.7499,0.1106,29
15.4512,-0.3775,0.9966,1.6103,-1.312,-1.457,1.403,2.6337,0.0508,31
15.5512,-0.4406,0.949,1.6085,-1.2715,-1.4275,1.3705,2.5288,0.0469,32
15.6512,-0.4937,0.887,1.5452,-1.231,-1.395,1.339,2.407,0.0418,23
15.7512,-0.667,0.6207,1.4829,-1.19,-1.3565,1.3085,2.0526,0.3197,36
15.8512,-0.5444,0.7798,1.6737,-1.141,-1.307,1.273,2.2071,0.0415,27
15.9512,-0.6122,0.7509,1.6476,-1.101,-1.266,1.2465,2.1137,0.0403,26
16.0512,-0.638,0.6756,1.729,-1.063,-1.227,1.2205,2.0147,0.0619,22
16.1512,-0.6748,0.6282,1.6933,-1.017,-1.178,1.1925,1.9054,0.04,30
16.2512,-0.7204,0.5961,1.8537,-0.97,-1.125,1.165,1.8705,0.0712,25
16.3512,-0.7452,0.494,1.6914,-0.916,-1.062,1.1355,1.6611,0.0575,34
16.4512,-0.7853,0.4611,1.6881,-0.858,-0.994,1.1045,1.5695,0.0468,30
16.5512,-0.8455,0.3617,1.7038,-0.8,-0.923,1.078,1.4297,0.0574,31
16.6512,-0.8803,0.3098,1.7387,-0.74,-0.846,1.052,1.3517,0.0482,29
16.7512,-0.9259,0.2722,1.7985,-0.689,-0.775,1.033,1.3186,0.0452,23
16.8512,-0.963,0.1949,1.7923,-0.636,-0.702,1.014,1.2317,0.0469,30
16.9512,-0.9708,0.1366,1.7755,-0.58,-0.624,0.994,1.1584,0.0461,27
17.0512,-1.0145,0.0827,1.7716,-0.522,-0.548,0.976,1.1284,0.0544,29
17.1512,-1.0326,-0.0058,1.8101,-0.459,-0.47,0.959,1.1264,0.0555,29
17.2512,-1.0874,-0.0734,1.8814,-0.392,-0.387,0.943,1.2093,0.0442,31
17.3512,-1.1205,-0.1649,1.9358,-0.3285,-0.3085,0.9305,1.2878,0.0538,24
17.4512,-1.1506,-0.2212,1.8381,-0.264,-0.2215,0.918,1.2778,0.0406,28
17.5512,-1.1703,-0.2425,1.8409,-0.199,-0.129,0.907,1.3523,0.0444,31
17.6512,-1.1565,-0.3726,1.9406,-0.132,-0.03,0.899,1.5006,0.1512,31
17.7512,-1.2423,-0.3809,1.7973,-0.059,0.0745,0.893,1.5574,0.0565,36
17.8512,-1.2967,-0.4438,1.9463,0.008,0.173,0.889,1.789,0.0241,27
17.9512,-1.3212,-0.5066,1.9304,0.07,0.258,0.889,1.8985,0.0307,29
18.0512,-1.2942,-0.5512,1.8997,0.137,0.348,0.891,1.9683,0.047,29
18.1512,-1.3251,-0.6468,1.8564,0.201,0.435,0.893,2.1041,0.0575,27
18.2512,-1.3927,-0.6555,1.932,0.262,0.514,0.897,2.2753,0.048,28
18.3512,-1.4057,-0.7103,1.9137,0.329,0.5985,0.904,2.3961,0.044,32
18.4512,-1.4195,-0.8193,1.8811,0.401,0.6905,0.915,2.5548,0.0443,34
18.5512,-1.4422,-0.854,1.9199,0.469,0.775,0.928,2.7,0.0452,29
18.6512,-1.4576,-0.9486,1.845,0.539,0.858,0.944,2.8394,0.061,36
18.7512,-1.5493,-0.8988,2.1581,0.606,0.933,0.961,3.0715,0.3665,27
18.8512,-1.4975,-0.9742,1.9673,0.663,0.9955,0.9775,3.0866,0.0424,28
18.9512,-1.5093,-1.0991,1.8651,0.714,1.053,0.9935,3.2148,0.0501,24
19.0512,-1.5339,-1.0989,1.9207,0.761,1.107,1.0095,3.311,0.0383,26
19.1512,-1.5709,-1.1696,1.9614,0.8135,1.159,1.0275,3.4612,0.0371,28
19.2512,-1.5822,-1.1921,1.9569,0.869,1.209,1.0475,3.5498,0.0514,28
19.3512,-1.526,-1.2401,1.9132,0.923,1.253,1.07,3.595,0.0322,27
19.4512,-1.546,-1.2605,2.0178,0.976,1.299,1.094,3.7101,0.0269,27
19.5512,-1.554,-1.344,1.9913,1.023,1.34,1.1175,3.8221,0.0715,24
19.6512,-1.6276,-1.3189,1.9368,1.067,1.374,1.141,3.8918,0.1071,29
19.7512,-1.6209,-1.3006,1.8554,1.112,1.408,1.168,3.9087,0.1012,31
19.8512,-1.8641,-1.3171,1.1655,1.157,1.44,1.197,4.0903,0.6826,31
19.9512,-1.5948,-1.4389,1.88,1.1985,1.4695,1.2265,4.0852,0.0489,30
20.0512,-1.5911,-1.4353,1.8471,1.2325,1.49,1.252,4.109,0.0429,24
20.1512,-1.6076,-1.445,1.8398,1.2625,1.5025,1.2755,4.1526,0.093,24
20.2512,-1.5714,-1.4821,1.8691,1.2905,1.509,1.2985,4.1788,0.0582,26
20.3512,-1.558,-1.4921,1.8639,1.3215,1.51,1.3265,4.1944,0.0423,32
20.4512,-1.5579,-1.5241,1.8292,1.354,1.509,1.356,4.2311,0.0291,31
20.5512,-1.5688,-1.5402,1.7784,1.386,1.501,1.385,4.2584,0.0391,27
20.6512,-1.5587,-1.5227,1.7989,1.4095,1.489,1.4085,4.2466,0.0532,28
20.7512,-1.5406,-1.5504,1.7357,1.4335,1.4715,1.4345,4.2507,0.0342,30
20.8512,-1.5326,-1.5736,1.7198,1.4535,1.4485,1.4585,4.2565,0.0707,30
20.9512,-1.521,-1.5853,1.6766,1.471,1.418,1.482,4.2438,0.0391,31
21.0512,-1.4749,-1.5754,1.7339,1.484,1.38,1.504,4.1884,0.0853,31
21.1512,-1.4633,-1.5724,1.6567,1.495,1.341,1.5235,4.1542,0.0385,28
21.2512,-1.4522,-1.6036,1.6576,1.502,1.302,1.5395,4.1453,0.0692,24
21.3512,-1.4506,-1.5623,1.5962,1.508,1.254,1.559,4.0848,0.0458,32
21.4512,-1.423,-1.5595,1.6148,1.509,1.205,1.574,4.03,0.0333,25
21.5512,-1.4131,-1.4964,1.5182,1.506,1.153,1.591,3.9428,0.047,29
21.6512,-1.3936,-1.4886,1.5489,1.5,1.094,1.607,3.879,0.0364,29
21.7512,-1.3509,-1.4812,1.5079,1.491,1.027,1.619,3.7921,0.0509,29
21.8512,-1.3156,-1.4902,1.5393,1.48,0.954,1.628,3.7145,0.0543,33
21.9512,-1.2804,-1.5057,1.6109,1.466,0.873,1.634,3.6334,0.0892,33
22.0512,-1.2051,-1.4452,1.4142,1.449,0.795,1.637,3.4802,0.0465,29
22.1512,-1.2415,-1.3786,1.4695,1.4305,0.7245,1.638,3.4045,0.0393,26
22.2512,-1.2379,-1.3411,1.4846,1.41,0.653,1.636,3.3183,0.0423,29
22.3512,-1.1462,-1.3347,1.3595,1.3865,0.5745,1.635,3.1836,0.0383,30
22.4512,-1.1157,-1.3086,1.3994,1.362,0.497,1.629,3.0744,0.0594,27
22.5512,-1.1332,-1.2289,1.3513,1.3345,0.4135,1.623,2.9767,0.1081,32
22.6512,-1.0608,-1.2033,1.3454,1.303,0.319,1.617,2.8247,0.0394,31
22.7512,-1.0215,-1.1633,1.3198,1.272,0.232,1.609,2.7001,0.0458,25
22.8512,-0.9984,-1.2005,1.3229,1.238,0.141,1.6,2.6226,0.085,33
22.9512,-0.9677,-1.1268,1.2418,1.1975,0.04,1.5855,2.4835,0.0524,30
23.0512,-0.9738,-1.01,1.4276,1.159,-0.048,1.57,2.3441,0.2673,27
23.1512,-0.8769,-1.0114,1.2218,1.117,-0.137,1.552,2.2021,0.0487,31
23.2512,-0.8465,-0.9921,1.239,1.075,-0.222,1.534,2.091,0.0714,25
23.3512,-0.8123,-0.9207,1.1724,1.033,-0.298,1.514,1.9773,0.058,27
23.4512,-0.7769,-0.8546,1.155,0.991,-0.37,1.494,1.8642,0.0655,23
23.5512,-0.7152,-0.7901,1.221,0.948,-0.442,1.474,1.7179,0.0514,27
23.6512,-0.6599,-0.7725,1.0971,0.896,-0.523,1.449,1.6146,0.0606,31
23.7512,-0.6471,-0.6814,1.0983,0.841,-0.602,1.4225,1.5251,0.0546,28
23.8512,-0.6276,-0.6486,1.1516,0.787,-0.677,1.397,1.436,0.0309,29
23.9512,-0.5769,-0.5964,1.1102,0.733,-0.7485,1.3725,1.3446,0.0631,26
24.0512,-0.4976,-0.5424,0.9989,0.678,-0.821,1.3465,1.2572,0.0634,26
24.1512,-0.4447,-0.5174,1.06,0.622,-0.889,1.319,1.1589,0.118,29
24.2512,-0.4351,-0.3956,1.1031,0.5605,-0.958,1.2885,1.1584,0.0412,30
24.3512,-0.4052,-0.3309,1.0694,0.4975,-1.026,1.2565,1.1546,0.0506,30
24.4512,-0.499,-0.3333,0.5875,0.439,-1.086,1.229,1.3631,0.6081,25
24.5512,-0.2172,-0.2449,0.9233,0.383,-1.141,1.2005,1.1136,0.1088,28
24.6512,-0.2868,-0.1517,1.0855,0.324,-1.196,1.1735,1.213,0.0467,24
24.7512,-0.2222,-0.0866,1.0578,0.266,-1.243,1.1455,1.2583,0.0645,28
24.8512,-0.1438,-0.0123,1.1042,0.202,-1.287,1.117,1.3208,0.0763,27
24.9512,-0.15,0.0229,1.0422,0.145,-1.324,1.093,1.3798,0.0482,23
25.0512,-0.0819,0.0715,1.0069,0.0835,-1.3605,1.0655,1.4427,0.0667,30
25.1512,-0.0618,0.1572,1.0835,0.02,-1.396,1.037,1.5561,0.07,25
25.2512,0.0232,0.2538,0.9917,-0.045,-1.4305,1.0105,1.6858,0.0534,32
25.3512,0.0807,0.2996,1.002,-0.107,-1.458,0.984,1.7677,0.065,23
25.4512,0.0887,0.374,0.9491,-0.164,-1.477,0.965,1.8682,0.0596,27
25.5512,0.3012,0.1704,1.4211,-0.223,-1.491,0.943,1.8066,0.5999,25
25.6512,0.2105,0.4635,0.9913,-0.279,-1.5,0.9235,2.0247,0.0647,26
25.7512,0.4373,0.2419,0.7258,-0.34,-1.506,0.903,1.9211,0.5032,28
25.8512,0.2679,0.5875,1.0606,-0.404,-1.508,0.883,2.2077,0.0497,29
25.9512,0.3449,0.6566,1.0101,-0.463,-1.503,0.865,2.3103,0.0422,25
26.0512,0.3586,0.726,1.0252,-0.524,-1.4955,0.8485,2.3969,0.0771,32
26.1512,0.4146,0.7179,1.1476,-0.582,-1.486,0.834,2.439,0.0741,23
26.2512,0.4298,0.8988,0.9817,-0.637,-1.473,0.8195,2.6057,0.1183,30
26.3512,0.4958,0.8061,1.1785,-0.696,-1.4545,0.807,2.5824,0.1183,30
26.4512,0.5452,0.9366,1.1727,-0.75,-1.431,0.796,2.7249,0.0381,26
26.5512,0.5854,0.9437,1.0913,-0.796,-1.407,0.787,2.7435,0.0697,21
26.6512,0.6517,1.0173,1.1861,-0.849,-1.372,0.78,2.8506,0.0484,34
26.7512,0.7002,1.0638,1.2169,-0.904,-1.329,0.773,2.9148,0.06,26
26.8512,0.7378,1.0808,1.2158,-0.955,-1.283,0.771,2.9412,0.0716,31
26.9512,0.7465,1.1319,1.2704,-1.01,-1.227,0.77,2.9833,0.051,32
27.0512,0.7993,1.2009,1.2092,-1.06,-1.173,0.772,3.0469,0.0728,25
27.1512,0.8452,1.2588,1.2952,-1.11,-1.115,0.775,3.119,0.0672,33
27.2512,0.9171,1.1713,1.1683,-1.157,-1.06,0.781,3.0709,0.0721,23
27.3512,0.9324,1.3223,1.2644,-1.197,-1.009,0.787,3.1933,0.0503,27
27.4512,0.9589,1.3408,1.3796,-1.239,-0.945,0.796,3.2244,0.0627,27
27.5512,0.885,1.4208,1.0688,-1.2735,-0.88,0.8065,3.1657,0.4327,24
27.6512,1.006,1.3837,1.4556,-1.3075,-0.807,0.8175,3.2494,0.0522,30
27.7512,1.0726,1.3956,1.3897,-1.3415,-0.7235,0.8335,3.26,0.0379,32
27.8512,1.1416,1.4504,1.33,-1.3725,-0.6415,0.8505,3.3055,0.0667,28
27.9512,1.1342,1.4742,1.3271,-1.3985,-0.5635,0.869,3.2827,0.0537,30
28.0512,1.1883,1.5003,1.406,-1.42,-0.491,0.889,3.322,0.0671,25
28.1512,1.1964,1.4875,1.5763,-1.436,-0.423,0.906,3.321,0.0553,25
28.2512,1.245,1.5303,1.4716,-1.4515,-0.3455,0.9275,3.3295,0.0683,28
28.3512,1.2129,1.5979,1.4099,-1.4665,-0.2675,0.947,3.2974,0.1259,26
28.4512,1.2613,1.5308,1.5049,-1.479,-0.1945,0.9685,3.2823,0.0622,22
28.5512,1.2678,1.5143,1.5437,-1.487,-0.129,0.99,3.2552,0.075,21
28.6512,1.3597,1.5612,1.6492,-1.4945,-0.0635,1.0085,3.3462,0.0365,18
28.7512,1.3806,1.5709,1.5897,-1.503,0.013,1.0295,3.325,0.058,26
28.8512,1.3687,1.5771,1.6006,-1.511,0.102,1.056,3.2811,0.0612,27
28.9512,1.3801,1.5391,1.6514,-1.5175,0.187,1.0775,3.2486,0.0766,26
29.0512,1.4019,1.5423,1.6788,-1.526,0.275,1.102,3.2421,0.0559,29
29.1512,1.1134,1.2504,2.4397,-1.532,0.352,1.1275,3.0866,0.5633,20
29.2512,1.3933,1.5717,1.6676,-1.531,0.4295,1.1545,3.1811,0.1211,32
29.3512,1.4227,1.5131,1.7271,-1.524,0.513,1.183,3.159,0.0545,27
29.4512,1.4302,1.4604,1.7732,-1.512,0.592,1.215,3.1181,0.0604,31
29.5512,1.4874,1.5357,1.7382,-1.497,0.673,1.243,3.1458,0.0649,27
29.6512,1.5267,1.4533,1.8052,-1.4835,0.7475,1.2675,3.1383,0.0449,26
29.7512,1.4768,1.3851,1.7644,-1.468,0.824,1.295,3.0343,0.0574,31
29.8512,1.5355,1.4004,1.7789,-1.451,0.902,1.321,3.0622,0.0444,29
29.9512,1.537,1.2798,1.6648,-1.4335,0.97,1.3445,3.0037,0.103,26
30.0512,1.5071,1.3235,1.7392,-1.412,1.031,1.3685,2.9571,0.0894,30
30.1512,1.5145,1.2906,1.777,-1.386,1.088,1.394,2.9327,0.0553,27
30.2512,1.5196,1.2626,1.8254,-1.3565,1.1355,1.4165,2.9078,0.0642,28
30.3512,1.526,1.2421,1.8707,-1.323,1.183,1.437,2.8825,0.0546,29
